# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-23 23:17:11
# test: turn 4
# period_ms=10 samples=274 capacity=384 result=OK build="Sep 23 2026 22:39:45"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=140 ticks_per_turn=383 turn_still_ms=20
# spd=400 fast=220 turn=140 kp=2.00 ki=0.50 kd=30.00 ke=0.00 pd_max=80 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=274
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
0,0,0,0,0,1125,1086,864,778
10,0,0,40,-40,1122,1084,863,775
20,0,0,80,-80,1123,1087,865,801
30,0,-1,120,-120,1126,1083,863,801
40,1,-2,140,-140,1123,1086,864,799
50,4,-5,140,-140,1125,1061,848,801
60,7,-9,140,-140,1123,1087,840,800
70,10,-13,140,-140,1127,1084,848,799
80,15,-18,140,-140,1124,1066,835,801
90,20,-23,140,-140,1126,1063,813,800
100,26,-29,140,-140,1149,1019,786,852
110,32,-35,140,-140,1147,1018,787,831
120,40,-42,140,-140,1149,1020,764,831
130,47,-50,140,-140,1172,1020,745,901
140,54,-58,140,-140,1171,997,741,923
150,61,-65,140,-140,1174,996,744,922
160,69,-73,140,-140,1194,943,741,969
170,77,-81,140,-140,1195,943,696,969
180,84,-90,140,-140,1197,897,737,991
190,93,-98,140,-140,1195,875,741,1015
200,101,-106,140,-140,1193,870,837,1010
210,110,-115,140,-140,1195,803,913,1057
220,118,-124,140,-140,1193,779,905,1060
230,127,-132,140,-140,1194,758,958,1057
240,136,-141,140,-140,1171,758,950,1083
250,144,-150,140,-140,1170,758,1003,1082
260,152,-159,140,-140,1149,735,1021,1104
270,162,-168,140,-140,1135,805,1023,1105
280,170,-177,140,-140,1123,803,1040,1102
290,179,-186,140,-140,1102,920,1072,1128
300,188,-195,140,-140,1099,918,1065,1128
310,196,-204,140,-140,1052,991,1095,1126
320,206,-214,140,-140,1009,1042,1088,1106
330,214,-222,140,-140,1007,1037,1093,1103
340,223,-232,140,-140,962,1084,1089,1103
350,232,-241,140,-140,943,1108,1098,1085
360,240,-250,140,-140,888,1109,1091,1084
370,250,-260,140,-140,794,1130,1097,1084
380,258,-269,140,-140,793,1130,1088,1039
390,267,-278,140,-140,747,1177,1095,1036
400,276,-287,140,-140,745,1198,1087,992
410,284,-297,140,-140,747,1201,1096,992
420,293,-306,140,-140,794,1224,1090,968
430,302,-314,140,-140,794,1222,1093,901
440,311,-324,140,-140,840,1223,1067,899
450,320,-333,140,-140,888,1222,1059,852
460,328,-342,140,-140,888,1221,1043,776
470,336,-351,140,-140,965,1222,1027,776
480,345,-361,140,-140,1008,1221,1018,706
490,354,-370,140,-140,1007,1219,998,704
500,363,-378,140,-140,1056,1200,975,635
510,371,-388,140,-140,1054,1200,977,542
520,380,-396,0,0,1078,1200,956,544
530,384,-401,0,0,1126,1179,957,450
540,388,-404,0,0,1125,1178,932,394
550,390,-407,0,0,1151,1180,912,396
560,392,-409,0,0,1172,1156,910,275
570,393,-409,0,0,1172,1156,890,276
580,392,-409,0,0,1174,1157,887,274
590,392,-408,0,0,1172,1156,889,299
600,392,-407,0,0,1171,1177,887,298
610,392,-406,0,0,1173,1179,887,299
620,392,-406,0,0,1167,1175,909,300
630,392,-406,0,0,1170,1152,911,297
640,392,-406,40,-40,1172,1156,911,298
650,393,-407,80,-80,1172,1153,911,310
660,393,-407,120,-120,1172,1157,912,324
670,393,-407,140,-140,1172,1154,910,322
