# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-23 23:03:21
# test: turn 4
# period_ms=10 samples=232 capacity=384 result=OK build="Sep 23 2026 22:39:45"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=140 ticks_per_turn=390 turn_still_ms=20
# spd=250 fast=350 turn=140 kp=2.00 ki=0.50 kd=30.00 ke=0.00 pd_max=80 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=232
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
0,0,0,0,0,1077,1039,887,727
10,0,0,40,-40,1073,1035,882,726
20,1,-1,80,-80,1077,1041,885,727
30,1,-1,120,-120,1078,1039,886,725
40,1,-1,140,-140,1076,1038,887,735
50,1,-2,140,-140,1083,1040,885,726
60,1,-2,140,-140,1079,1040,886,734
70,2,-4,140,-140,1081,1041,885,728
80,4,-7,140,-140,1079,1040,886,729
90,8,-10,140,-140,1081,1039,886,728
100,12,-16,140,-140,1079,1018,885,729
110,16,-21,140,-140,1080,1014,864,748
120,22,-28,140,-140,1077,1015,861,777
130,28,-35,140,-140,1103,992,836,772
140,34,-42,140,-140,1100,989,783,797
150,40,-50,140,-140,1103,945,785,828
160,48,-58,140,-140,1124,941,760,828
170,54,-65,140,-140,1125,942,761,852
180,62,-74,140,-140,1123,920,738,851
190,69,-82,140,-140,1148,920,738,896
200,77,-91,140,-140,1149,874,740,923
210,85,-99,140,-140,1148,850,716,918
220,93,-108,140,-140,1145,848,783,940
230,101,-116,140,-140,1143,803,784,962
240,110,-125,140,-140,1147,801,863,963
250,118,-134,140,-140,1145,756,860,963
260,127,-143,140,-140,1123,711,930,965
270,136,-152,140,-140,1122,708,953,983
