# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-26 09:41:54
# test: straight 3 450
# period_ms=8 samples=210 capacity=320 result=OK build="Sep 25 2026 21:59:39"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=405 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=600 fast=900 curve=480 accel=3000 turn=500 turn_accel=5000 kp=0.70 ki=8.00
# curve_r=70.0 curve_ramp=30.0 curve_angle=90.00 curve_len=140.0 curve_vmax=478
# curve_pre=4.5 curve_post=4.5 curve_pre_adj=0.0 curve_post_adj=0.0
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130
# lane_mm=168 center_l=89.0 center_r=76.0
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=210
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,0,0,73,30,859,751,0,0
8,0,1,231,184,73,28,859,751,1,-1
16,4,4,198,224,37,28,857,751,3,-9
24,9,8,196,289,37,27,859,750,7,-19
32,14,15,252,298,28,101,856,753,14,-32
40,22,23,259,329,27,102,859,751,22,-50
48,32,33,263,361,28,27,858,752,32,-72
56,44,44,254,432,27,27,860,751,44,-97
64,55,57,344,440,28,54,857,752,58,-124
72,69,72,322,455,28,53,860,752,74,-156
80,82,91,432,414,92,42,856,750,91,-191
88,98,110,403,489,90,41,882,751,111,-230
96,115,132,424,511,37,42,882,751,133,-273
104,134,156,538,464,34,41,883,750,156,-296
112,156,181,557,484,28,53,883,751,182,-272
120,181,207,539,514,25,53,880,745,209,-255
128,208,233,563,558,24,28,882,726,238,-236
136,238,261,555,578,23,27,904,724,269,-212
144,268,291,681,545,23,28,906,725,302,-170
152,301,324,692,516,24,28,908,731,338,-126
160,334,356,524,415,25,29,907,752,374,-114
168,368,386,468,476,25,31,930,742,410,-106
176,400,418,534,415,24,103,931,726,446,-89
184,433,450,538,412,27,104,930,733,482,-71
192,467,481,496,429,45,197,927,748,518,-54
200,501,513,467,455,47,196,906,226,554,-49
208,534,546,497,421,29,45,905,225,590,-62
216,568,579,437,448,30,45,884,43,626,-80
224,600,612,440,470,26,30,882,43,662,-122
232,633,646,407,471,26,30,885,28,698,-158
240,666,680,361,509,24,30,882,27,734,-209
248,698,714,401,465,26,30,885,27,769,-260
256,730,748,398,464,36,30,881,27,805,-268
264,762,783,448,406,35,30,884,28,841,-273
272,794,816,441,463,31,30,881,29,877,-274
280,826,850,462,414,29,31,907,28,913,-270
288,859,884,488,354,28,36,904,28,949,-228
296,892,916,529,364,28,36,908,27,985,-179
304,925,948,549,345,28,36,904,28,1021,-129
312,958,979,545,379,27,36,907,27,1057,-84
320,992,1010,506,394,28,30,909,27,1093,-77
328,1026,1041,483,417,28,30,907,27,1129,-79
336,1060,1074,455,388,29,30,906,28,1165,-83
344,1093,1106,436,432,30,29,906,27,1201,-88
352,1127,1138,420,445,28,29,907,27,1237,-94
360,1160,1171,467,394,28,29,905,30,1273,-100
368,1191,1203,491,429,28,30,907,28,1309,-107
376,1223,1236,471,400,28,29,885,27,1345,-114
384,1256,1268,396,501,46,35,883,27,1381,-159
392,1288,1301,354,494,46,35,883,27,1417,-211
400,1319,1334,415,488,24,36,883,26,1453,-260
408,1350,1368,411,492,27,35,882,43,1489,-309
416,1382,1402,420,455,25,28,883,43,1525,-318
424,1413,1436,437,438,26,30,883,27,1561,-320
432,1444,1469,446,435,25,28,883,26,1597,-320
440,1477,1502,407,470,27,30,908,34,1633,-319
448,1510,1535,459,414,36,30,904,33,1669,-280
456,1543,1566,474,405,36,30,908,53,1705,-235
464,1575,1599,534,369,35,29,905,53,1741,-188
472,1608,1631,542,363,36,28,907,108,1777,-142
480,1642,1662,453,452,45,36,905,108,1813,-135
488,1676,1694,448,428,46,44,931,203,1849,-133
496,1709,1727,503,370,36,43,928,201,1885,-99
504,1743,1758,499,399,36,35,930,297,1921,-56
512,1778,1789,474,370,35,35,930,295,1957,-13
520,1812,1820,474,372,35,44,906,391,1993,29
528,1846,1850,395,505,45,44,906,388,2029,0
536,1880,1883,386,456,44,35,907,493,2065,-43
544,1911,1916,483,414,35,35,908,492,2101,-43
552,1945,1948,519,350,36,57,929,655,2137,21
560,1980,1979,485,380,27,54,932,657,2173,94
568,2015,2008,490,380,27,56,930,749,2209,164
576,2050,2038,356,565,45,56,932,748,2245,148
584,2083,2070,328,544,45,55,884,750,2281,76
592,2114,2104,357,516,58,55,883,749,2317,4
600,2144,2138,421,506,57,54,884,751,2353,-66
608,2175,2172,367,536,44,55,883,750,2389,-138
616,2206,2207,322,527,44,68,885,750,2425,-211
624,2234,2242,402,507,46,66,884,754,2461,-281
632,2264,2278,395,510,44,68,882,747,2497,-354
640,2293,2314,408,473,58,67,883,750,2533,-405
648,2322,2349,466,445,56,67,896,727,2569,-400
656,2353,2384,540,367,89,66,906,727,2605,-358
664,2386,2417,484,395,88,44,914,703,2641,-306
672,2418,2450,571,333,56,44,927,702,2677,-236
680,2450,2482,616,269,57,44,929,680,2713,-165
688,2485,2513,571,334,36,45,927,681,2749,-92
696,2520,2544,563,289,35,30,930,681,2785,-19
704,2556,2573,549,329,47,29,931,679,2821,51
712,2592,2602,464,439,47,34,930,702,2857,70
720,2628,2632,403,472,57,36,931,704,2893,51
728,2662,2663,411,490,59,55,928,703,2929,28
736,2696,2695,368,503,57,55,910,706,2965,-18
744,2728,2728,396,476,58,44,906,727,3001,-68
752,2759,2760,347,560,45,44,887,727,3038,-134
760,2791,2793,321,587,47,81,885,728,3074,-206
768,2822,2828,341,538,58,82,884,728,3110,-264
776,2852,2863,393,487,58,128,883,727,3146,-311
784,2882,2898,472,433,73,126,907,726,3182,-301
792,2914,2932,448,454,71,149,906,726,3218,-278
800,2946,2966,476,397,88,147,908,727,3254,-253
808,2978,2999,487,412,87,126,906,703,3290,-224
816,3010,3030,509,424,89,127,929,704,3326,-182
824,3044,3063,509,341,89,196,928,680,3362,-135
832,3076,3095,580,326,90,202,929,680,3398,-69
840,3110,3126,546,360,88,223,928,680,3434,-6
848,3145,3156,467,415,113,222,928,680,3470,24
856,3180,3186,438,470,112,150,929,704,3506,45
