# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-26 16:32:47
# test: run
# period_ms=8 samples=233 capacity=320 result=OK build="Sep 26 2026 15:32:51"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=403 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=600 fast=900 curve=480 accel=3000 turn=500 turn_accel=5000 kp=0.70 ki=8.00
# curve_r=70.0 curve_ramp=30.0 curve_angle=90.00 curve_slip=2.00 curve_len=140.0 curve_vmax=479
# curve_pre=4.5 curve_post=4.5 curve_pre_adj=0.0 curve_post_adj=0.0
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130
# lane_mm=168 center_l=89.0 center_r=76.0
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=233
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,176,177,58,81,928,683,0,0
8,1,2,232,164,56,81,927,677,1,3
16,4,6,263,171,54,28,950,678,4,11
24,10,11,274,220,69,29,951,681,9,23
32,17,15,283,286,67,43,927,701,16,35
40,26,23,310,299,54,45,927,702,25,54
48,36,31,359,349,52,30,928,701,36,74
56,46,41,434,357,52,29,929,699,49,96
64,59,54,414,396,52,65,927,699,63,83
72,73,69,457,426,53,127,927,698,80,82
80,90,86,451,423,53,128,927,692,98,80
88,109,105,470,443,41,150,928,693,119,79
96,129,125,511,497,42,150,927,694,141,74
104,152,147,491,531,68,173,935,693,165,69
112,176,171,506,557,67,178,949,718,192,62
120,201,198,586,515,67,195,949,716,220,62
128,229,226,610,527,67,201,951,719,250,65
136,260,255,606,589,31,80,950,716,282,66
144,291,287,634,597,32,86,948,719,315,70
152,324,320,646,622,25,87,946,717,351,69
160,359,355,673,631,26,78,927,697,389,72
168,396,391,666,700,43,70,921,694,428,69
176,433,430,721,709,44,62,923,698,470,61
184,473,470,737,731,55,62,923,701,513,53
192,515,511,740,767,55,61,925,696,559,41
200,558,555,807,763,69,77,923,696,606,36
208,603,599,823,790,71,76,924,698,655,32
216,649,646,848,806,86,146,923,694,706,29
224,697,694,859,863,99,144,926,698,759,27
232,748,743,826,938,88,192,924,697,814,25
240,799,795,893,914,88,192,926,702,871,22
248,852,848,905,971,89,123,926,696,930,20
256,907,903,934,961,87,122,925,705,991,16
264,963,959,974,1000,116,170,927,702,1053,15
272,1021,1018,1000,966,109,167,923,704,1118,15
280,1081,1077,1000,976,110,194,928,706,1184,16
288,1141,1138,1000,919,140,194,926,706,1253,17
296,1203,1199,978,1000,106,221,924,703,1323,17
304,1266,1263,990,967,107,192,903,709,1395,15
312,1330,1326,944,1000,169,218,904,701,1467,4
320,1395,1391,937,1000,161,219,926,704,1539,-7
328,1459,1456,968,962,191,247,925,703,1611,-10
336,1525,1521,932,970,189,249,926,706,1683,-9
344,1591,1587,908,962,190,248,925,706,1755,4
352,1657,1653,753,747,190,247,927,704,1827,18
360,1721,1718,722,722,215,273,927,706,1896,23
368,1785,1780,653,709,214,272,928,705,1964,28
376,1845,1842,679,627,239,251,927,704,2030,31
384,1905,1902,636,609,240,249,951,729,2094,29
392,1965,1961,552,545,263,251,948,727,2156,35
400,2022,2018,530,526,261,249,922,228,2216,51
408,2077,2073,504,488,286,280,928,227,2274,71
416,2129,2125,572,417,286,275,925,28,2331,98
424,2180,2175,472,462,309,329,927,28,2385,105
432,2228,2224,476,406,309,321,929,28,2437,101
440,2273,2270,463,377,359,350,927,29,2488,95
448,2317,2314,440,357,360,344,934,88,2537,88
456,2359,2355,402,383,407,392,924,91,2583,80
464,2399,2395,354,343,405,386,928,28,2628,72
472,2437,2432,283,381,431,435,928,28,2671,61
480,2472,2468,335,350,430,440,904,30,2712,48
488,2506,2502,687,366,457,488,901,29,2751,42
496,2541,2535,674,268,458,484,926,27,2789,69
504,2580,2565,650,269,503,534,925,28,2828,137
512,2618,2594,760,194,507,531,925,28,2866,246
520,2658,2621,745,220,528,555,925,27,2904,396
528,2701,2646,767,204,529,554,904,27,2943,587
536,2744,2669,835,176,555,604,902,28,2981,819
544,2789,2691,914,107,557,600,858,27,3019,1092
552,2837,2710,715,294,627,607,855,28,3058,1404
560,2886,2730,716,295,627,602,761,28,3096,1725
568,2935,2750,680,307,675,607,755,29,3135,2046
576,2983,2771,734,256,675,605,647,27,3173,2367
584,3032,2792,691,296,761,603,640,27,3211,2688
592,3081,2812,726,288,745,604,601,27,3250,3009
600,3130,2833,728,283,791,619,592,28,3288,3330
608,3180,2854,689,291,793,620,654,31,3326,3650
616,3229,2875,736,241,839,581,730,28,3365,3971
624,3279,2896,686,283,840,579,777,28,3403,4292
632,3329,2917,682,281,859,558,855,29,3441,4613
640,3379,2938,653,253,866,557,875,53,3480,4934
648,3428,2959,690,239,884,509,970,53,3518,5255
656,3477,2979,724,231,886,509,971,53,3556,5576
664,3527,2999,673,280,873,438,1063,53,3595,5897
672,3576,3019,673,282,860,439,1060,27,3633,6218
680,3625,3040,710,267,839,368,1131,28,3671,6539
688,3674,3060,665,314,813,366,1129,28,3710,6860
696,3723,3081,712,265,743,297,1201,28,3748,7181
704,3773,3101,670,279,702,297,1205,34,3787,7501
712,3821,3122,724,227,561,253,1221,34,3825,7822
720,3870,3142,480,474,530,248,1221,27,3863,8138
728,3917,3165,471,456,347,25,1221,27,3902,8419
736,3961,3191,532,442,336,27,1221,27,3940,8658
744,4005,3217,463,509,37,25,1198,28,3978,8856
752,4048,3243,384,590,37,26,1200,28,4017,9013
760,4089,3272,354,618,37,65,1109,27,4055,9129
768,4127,3304,343,601,39,66,1107,28,4093,9204
776,4163,3337,322,625,31,27,1063,28,4132,9238
784,4199,3372,646,673,29,25,1062,26,4171,9241
792,4237,3408,623,712,29,24,1037,27,4211,9241
800,4277,3448,682,683,30,23,1039,27,4253,9241
808,4317,3489,706,698,26,24,1036,26,4298,9241
816,4359,3532,730,713,24,23,1037,26,4344,9241
