# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-23 23:14:39
# test: turn 4
# period_ms=10 samples=272 capacity=384 result=OK build="Sep 23 2026 22:39:45"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=140 ticks_per_turn=390 turn_still_ms=20
# spd=400 fast=220 turn=140 kp=2.00 ki=0.50 kd=30.00 ke=0.00 pd_max=80 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=272
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
1230,793,-839,76,-76,94,29,911,730
1240,794,-839,116,-116,91,81,912,730
1250,795,-843,140,-140,74,81,910,729
1260,798,-847,140,-140,65,150,910,728
1270,802,-851,140,-140,59,149,912,731
1280,806,-856,140,-140,62,125,909,725
1290,812,-863,140,-140,58,150,889,754
1300,818,-868,140,-140,61,148,886,749
1310,823,-875,140,-140,73,28,864,776
1320,830,-883,140,-140,75,149,842,799
1330,837,-891,140,-140,59,149,840,799
1340,844,-898,140,-140,60,198,809,829
1350,851,-907,140,-140,59,196,810,828
1360,858,-915,140,-140,74,104,786,848
1370,866,-923,140,-140,72,35,762,876
1380,874,-932,140,-140,92,34,761,871
1390,882,-941,140,-140,139,44,693,898
1400,889,-951,140,-140,139,55,670,918
1410,897,-959,140,-140,138,56,670,920
1420,905,-968,140,-140,139,150,624,918
1430,914,-978,140,-140,72,147,622,919
1440,922,-987,140,-140,27,664,576,941
1450,930,-996,140,-140,28,757,554,944
1460,938,-1006,140,-140,37,760,553,941
1470,946,-1015,140,-140,74,806,508,944
1480,954,-1024,140,-140,74,802,462,942
1490,962,-1034,140,-140,47,851,461,944
1500,971,-1043,140,-140,46,896,400,942
1510,979,-1053,140,-140,38,898,399,946
1520,987,-1062,140,-140,61,942,398,918
1530,996,-1072,140,-140,59,968,375,900
1540,1004,-1082,140,-140,92,965,373,898
1550,1012,-1091,140,-140,287,996,236,875
1560,1020,-1101,140,-140,286,996,235,851
1570,1029,-1110,140,-140,628,1016,234,852
1580,1037,-1120,140,-140,627,1041,211,798
1590,1045,-1130,140,-140,674,1036,211,798
1600,1053,-1139,140,-140,722,1065,141,752
1610,1061,-1149,140,-140,721,1064,31,681
1620,1070,-1159,140,-140,769,1065,31,681
1630,1078,-1169,140,-140,816,1065,120,612
1640,1086,-1179,140,-140,813,1062,151,540
1650,1094,-1188,140,-140,841,1066,166,542
1660,1102,-1198,140,-140,837,1060,120,540
1670,1110,-1207,140,-140,887,1062,119,543
1680,1118,-1217,140,-140,912,1065,211,562
1690,1126,-1227,140,-140,910,1040,165,613
1700,1134,-1236,140,-140,961,1039,164,609
1710,1142,-1246,140,-140,972,1017,259,658
1720,1151,-1255,140,-140,980,1014,257,703
1730,1158,-1264,0,0,1010,1016,279,705
1740,1163,-1269,0,0,1006,995,142,752
1750,1166,-1273,0,0,1031,994,142,753
1760,1168,-1276,0,0,1053,969,141,776
1770,1169,-1279,0,0,1053,966,144,801
1780,1169,-1279,0,0,1054,943,141,799
1790,1168,-1279,4,-4,1053,945,165,800
1800,1168,-1279,44,-44,1054,943,166,830
1810,1167,-1279,84,-84,1057,943,187,830
1820,1167,-1280,124,-124,1054,967,31,803
1830,1168,-1280,140,-140,1056,969,31,801
1840,1169,-1280,140,-140,1053,966,235,800
1850,1172,-1283,140,-140,1056,969,166,801
1860,1177,-1287,140,-140,1055,966,165,797
1870,1180,-1291,140,-140,1052,943,187,798
1880,1185,-1295,140,-140,1055,942,186,800
1890,1190,-1302,140,-140,1078,943,212,798
1900,1196,-1308,140,-140,1076,919,282,854
1910,1202,-1315,140,-140,1079,920,280,864
1920,1208,-1323,140,-140,1079,899,378,873
1930,1215,-1331,140,-140,1078,898,739,899
1940,1222,-1339,140,-140,1079,876,739,897
1950,1229,-1347,140,-140,1077,852,762,920
1960,1237,-1355,140,-140,1076,850,760,944
1970,1244,-1364,140,-140,1078,805,785,942
1980,1252,-1373,140,-140,1076,759,842,968
1990,1260,-1382,140,-140,1076,756,838,968
2000,1268,-1391,140,-140,1078,712,887,966
2010,1276,-1400,140,-140,1073,708,889,990
2020,1284,-1410,140,-140,1054,712,909,989
2030,1292,-1419,140,-140,1054,690,957,990
2040,1300,-1428,140,-140,1031,689,957,1015
2050,1308,-1437,140,-140,1010,738,980,1012
2060,1317,-1446,140,-140,1009,738,1004,1015
2070,1325,-1455,140,-140,988,855,1006,1015
2080,1334,-1464,140,-140,938,921,1002,1013
2090,1342,-1474,140,-140,940,922,1002,1014
2100,1350,-1483,140,-140,889,969,1026,1013
2110,1358,-1491,140,-140,887,1016,1028,991
2120,1366,-1501,140,-140,841,1019,1026,969
2130,1374,-1510,140,-140,769,1041,1049,968
2140,1382,-1519,140,-140,769,1041,1050,947
2150,1390,-1527,140,-140,700,1083,1049,922
2160,1399,-1536,140,-140,698,1087,1049,921
2170,1407,-1545,140,-140,698,1084,1050,899
2180,1416,-1554,140,-140,723,1107,1046,898
2190,1424,-1563,140,-140,722,1132,1029,854
2200,1433,-1571,140,-140,768,1130,1021,775
2210,1441,-1580,140,-140,817,1135,1027,777
2220,1450,-1590,140,-140,815,1134,1003,708
2230,1458,-1598,140,-140,865,1131,1004,613
2240,1466,-1607,140,-140,905,1132,979,613
2250,1475,-1616,140,-140,911,1130,980,589
2260,1484,-1625,140,-140,963,1132,956,589
2270,1492,-1634,140,-140,961,1113,936,612
2280,1501,-1643,140,-140,982,1107,933,660
2290,1509,-1651,140,-140,1032,1088,915,658
2300,1518,-1660,140,-140,1028,1082,885,728
2310,1526,-1669,140,-140,1055,1086,892,775
2320,1535,-1678,140,-140,1055,1065,865,776
2330,1544,-1687,0,0,1101,1063,865,801
2340,1550,-1693,0,0,1125,1042,810,799
2350,1554,-1697,0,0,1125,1040,786,853
2360,1557,-1700,0,0,1126,1023,788,901
2370,1559,-1702,0,0,1148,996,742,900
2380,1560,-1703,0,0,1147,995,740,923
2390,1559,-1704,0,0,1148,968,738,922
2400,1558,-1704,0,0,1147,968,718,920
2410,1558,-1704,0,0,1147,965,715,922
2420,1558,-1704,0,0,1148,968,738,920
2430,1558,-1704,0,0,1149,969,741,922
2440,1558,-1704,0,0,1148,994,739,921
2450,1558,-1704,0,0,1146,968,738,920
2460,1558,-1704,0,0,1145,965,739,919
2470,1558,-1704,0,0,1150,968,741,923
2480,1558,-1704,0,0,1147,968,740,919
2490,1558,-1704,0,0,1149,965,740,924
2500,1558,-1704,0,0,1150,970,741,923
2510,1558,-1704,0,0,1146,965,741,920
2520,1558,-1704,0,0,1150,969,742,923
2530,1558,-1704,0,0,1147,970,741,921
2540,1558,-1704,0,0,1147,966,740,921
2550,1558,-1704,0,0,1148,969,717,923
2560,1558,-1704,0,0,1147,967,741,921
2570,1558,-1704,0,0,1145,966,738,920
2580,1558,-1704,0,0,1148,969,739,922
2590,1558,-1704,0,0,1143,963,741,918
2600,1558,-1704,0,0,1146,967,738,922
2610,1558,-1704,0,0,1148,996,741,920
2620,1558,-1704,0,0,1148,994,740,922
2630,1558,-1704,0,0,1147,967,738,921
2640,1558,-1704,0,0,1147,967,739,921
2650,1558,-1704,0,0,1151,970,741,923
2660,1558,-1704,0,0,1148,967,742,922
2670,1558,-1704,0,0,1149,969,739,921
2680,1558,-1704,0,0,1150,968,740,924
2690,1558,-1704,0,0,1149,967,740,920
2700,1558,-1704,0,0,1150,970,740,900
2710,1558,-1704,0,0,1151,970,719,923
