# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-24 19:33:38
# test: noise 1000
# period_ms=10 samples=100 capacity=384 result=OK build="Sep 24 2026 19:25:15"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=-5 ticks_per_turn=357 turn_still_ms=20
# spd=400 fast=400 turn=180 kp=2.00 ki=0.50 kd=30.00 ke=0.00 pd_max=80 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=100
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
0,0,0,0,0,1058,968,957,636
10,0,0,0,0,1055,968,957,636
20,0,0,0,0,1053,967,957,660
30,0,0,0,0,1055,967,955,659
40,0,0,0,0,1056,971,954,661
50,0,0,0,0,1056,973,957,638
60,0,0,0,0,1058,969,956,636
70,0,0,0,0,1057,966,957,638
80,0,0,0,0,1055,969,956,659
90,0,0,0,0,1056,968,954,660
100,0,0,0,0,1054,968,957,660
110,0,0,0,0,1055,968,955,657
120,0,0,0,0,1056,967,954,659
130,0,0,0,0,1053,966,955,659
140,0,0,0,0,1056,966,957,661
150,0,0,0,0,1055,970,955,635
160,0,0,0,0,1055,945,956,637
170,0,0,0,0,1054,943,956,634
180,0,0,0,0,1054,969,956,661
190,0,0,0,0,1056,968,956,660
200,0,0,0,0,1055,969,952,659
210,0,0,0,0,1057,969,957,661
220,0,0,0,0,1055,967,956,656
230,0,0,0,0,1054,966,953,635
240,0,0,0,0,1056,970,981,661
250,0,0,0,0,1056,965,978,658
260,0,0,0,0,1058,968,956,638
270,0,0,0,0,1057,945,956,637
280,0,0,0,0,1055,941,955,634
290,0,0,0,0,1055,968,958,659
300,0,0,0,0,1056,966,956,658
310,0,0,0,0,1056,969,957,659
320,0,0,0,0,1056,969,957,660
330,0,0,0,0,1057,968,955,659
340,0,0,0,0,1056,970,956,661
350,0,0,0,0,1055,966,957,659
360,0,0,0,0,1056,968,955,658
370,0,0,0,0,1055,969,955,660
380,0,0,0,0,1055,967,956,659
390,0,0,0,0,1055,943,955,637
400,0,0,0,0,1054,968,978,660
410,0,0,0,0,1055,966,976,659
420,0,0,0,0,1051,963,954,658
430,0,0,0,0,1055,967,956,657
440,0,0,0,0,1055,967,953,659
450,0,0,0,0,1053,968,936,659
460,0,0,0,0,1056,968,933,658
470,0,0,0,0,1056,970,955,662
480,0,0,0,0,1056,969,957,661
490,0,0,0,0,1059,969,959,661
500,0,0,0,0,1057,948,960,661
510,0,0,0,0,1060,968,957,636
520,0,0,0,0,1056,971,959,639
530,0,0,0,0,1057,966,957,637
540,0,0,0,0,1055,967,953,636
550,0,0,0,0,1057,968,956,637
560,0,0,0,0,1057,968,957,662
570,0,0,0,0,1054,967,953,658
580,0,0,0,0,1056,969,956,661
590,0,0,0,0,1055,968,957,660
600,0,0,0,0,1057,968,956,661
610,0,0,0,0,1054,945,955,637
620,0,0,0,0,1056,943,955,637
630,0,0,0,0,1056,970,956,636
640,0,0,0,0,1054,968,956,634
650,0,0,0,0,1056,966,951,634
660,0,0,0,0,1053,969,957,659
670,0,0,0,0,1056,967,956,660
680,0,0,0,0,1055,967,955,659
690,0,0,0,0,1054,968,955,637
700,0,0,0,0,1056,966,955,636
710,0,0,0,0,1050,965,956,655
720,0,0,0,0,1054,942,976,660
730,0,0,0,0,1053,944,980,658
740,0,0,0,0,1054,966,955,634
750,0,0,0,0,1055,967,953,637
760,0,0,0,0,1056,969,956,635
770,0,0,0,0,1056,968,956,660
780,0,0,0,0,1056,968,957,658
790,0,0,0,0,1055,967,955,659
800,0,0,0,0,1056,968,956,637
810,0,0,0,0,1057,967,955,635
820,0,0,0,0,1055,969,978,659
830,0,0,0,0,1057,967,979,660
840,0,0,0,0,1055,942,955,659
850,0,0,0,0,1056,970,958,637
860,0,0,0,0,1055,963,951,635
870,0,0,0,0,1053,967,955,635
880,0,0,0,0,1056,965,956,660
890,0,0,0,0,1055,967,953,659
900,0,0,0,0,1054,969,956,660
910,0,0,0,0,1057,967,956,659
920,0,0,0,0,1056,972,957,658
930,0,0,0,0,1054,968,955,637
940,0,0,0,0,1055,967,957,635
950,0,0,0,0,1056,968,958,637
960,0,0,0,0,1055,969,955,636
970,0,0,0,0,1057,968,957,636
980,0,0,0,0,1054,967,957,636
990,0,0,0,0,1056,966,954,658
