# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-25 17:50:36
# test: turn -1
# period_ms=4 samples=172 capacity=320 result=OK build="Sep 25 2026 17:39:34"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=405 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=600 fast=700 curve=400 accel=3000 turn=500 turn_accel=5000 kp=0.70 ki=8.00
# curve_r=70.0 curve_ramp=30.0 curve_angle=90.00 curve_len=140.0 curve_vmax=478
# curve_pre=4.5 curve_post=4.5 curve_pre_adj=0.0 curve_post_adj=0.0
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168 center_l=89.0 center_r=76.0 front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=172
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,-146,147,1215,1178,366,613,0,0
4,0,1,-177,149,1217,1178,363,614,0,-6
8,-1,2,-165,162,1219,1176,364,614,0,-20
12,-2,3,-191,188,1217,1176,363,615,0,-42
16,-4,5,-167,164,1217,1199,360,613,0,-72
20,-5,7,-232,200,1216,1201,361,613,0,-110
24,-7,8,-236,258,1218,1200,362,614,0,-156
28,-9,11,-245,212,1218,1200,362,615,0,-210
32,-12,14,-234,227,1218,1201,361,614,0,-272
36,-15,18,-250,213,1217,1203,293,615,0,-342
40,-19,21,-249,267,1218,1202,292,615,0,-420
44,-22,25,-305,269,1222,1200,291,592,0,-506
48,-26,30,-287,246,1214,1224,292,591,0,-600
52,-31,35,-275,259,1217,1222,272,590,0,-702
56,-36,40,-300,285,1174,1224,270,589,0,-812
60,-41,46,-317,273,1175,1224,270,568,0,-930
64,-47,52,-306,286,1173,1245,271,568,0,-1056
68,-53,59,-320,271,1171,1248,269,565,0,-1190
72,-60,65,-318,323,1126,1245,271,566,0,-1332
76,-67,72,-332,312,1129,1245,268,592,0,-1482
80,-74,80,-347,298,1128,1263,269,592,0,-1640
84,-81,88,-374,321,1125,1267,288,590,0,-1806
88,-89,96,-364,336,1034,1268,316,591,0,-1980
92,-97,104,-392,364,1034,1267,317,804,0,-2162
96,-106,113,-369,341,1039,1269,316,803,0,-2352
100,-115,122,-254,225,1034,1266,315,801,0,-2550
104,-124,132,-246,188,940,1269,316,800,0,-2750
108,-132,140,-309,276,941,1268,317,970,0,-2950
112,-141,149,-264,231,940,1271,317,972,0,-3150
116,-150,159,-252,189,938,1268,315,968,0,-3350
120,-159,168,-261,223,817,1265,316,965,0,-3550
124,-168,176,-272,264,818,1265,316,1084,0,-3750
128,-176,185,-304,241,817,1269,316,1087,0,-3950
132,-186,194,-227,219,816,1223,316,1084,0,-4150
136,-194,203,-303,240,674,1219,316,1082,0,-4350
140,-203,212,-268,230,675,1222,316,1153,0,-4550
144,-212,220,-279,271,673,1222,316,1153,0,-4750
148,-221,229,-269,236,674,1155,316,1152,0,-4950
152,-230,238,-269,236,557,1153,317,1150,0,-5150
156,-239,247,-269,235,559,1152,316,1178,0,-5350
160,-248,256,-269,235,557,1155,315,1176,0,-5550
164,-256,264,-322,288,556,1040,314,1176,0,-5750
168,-265,273,-277,244,408,1041,293,1176,0,-5950
172,-274,282,-277,244,409,1043,292,1180,0,-6150
176,-283,291,-277,243,407,1040,293,1178,0,-6350
180,-292,300,-137,103,406,895,293,1173,0,-6550
184,-300,308,-166,132,218,898,297,1173,0,-6744
188,-308,316,-143,108,217,900,294,1131,0,-6930
192,-316,323,-129,123,214,898,292,1132,0,-7108
196,-323,330,-143,113,214,689,292,1126,0,-7278
200,-330,337,-120,89,115,691,248,1127,0,-7440
204,-336,343,-146,116,116,691,245,1084,0,-7594
208,-343,349,-84,83,115,688,245,1084,0,-7740
212,-348,355,-136,80,114,417,246,1080,0,-7878
216,-354,360,-86,85,139,417,496,1081,0,-8008
220,-360,365,-58,61,140,415,494,991,0,-8130
224,-365,371,-56,4,137,362,492,992,0,-8244
228,-370,375,-50,52,137,129,495,990,0,-8350
232,-375,380,-9,-14,115,128,756,990,0,-8448
236,-380,384,14,-7,116,128,751,921,0,-8538
240,-384,387,-4,16,114,129,750,921,0,-8620
244,-387,391,-4,-39,113,149,752,920,0,-8694
248,-390,393,1,11,165,149,617,920,0,-8760
252,-393,396,40,-54,165,148,617,853,0,-8818
