# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-24 20:45:55
# test: turn 2
# period_ms=4 samples=315 capacity=320 result=OK build="Sep 24 2026 20:36:30"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=405 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=400 fast=500 accel=3000 turn=500 turn_accel=5000 kp=0.50 ki=8.00
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168 center_l=89.0 center_r=7@D INFO front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=315
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,146,-147,1030,994,954,657,0,0
4,0,0,186,-187,1032,1024,959,661,0,6
8,0,-1,207,-179,1034,1021,965,658,0,20
12,1,-2,201,-197,1031,1018,959,657,0,42
16,4,-2,161,-246,1032,1020,967,660,0,72
20,6,-4,201,-212,1034,1025,960,660,0,110
24,8,-6,224,-235,1033,1021,955,660,0,156
28,10,-7,257,-297,1030,1022,955,659,0,210
32,12,-10,276,-261,1033,1025,956,660,0,272
36,15,-13,271,-281,1057,995,957,684,0,342
40,18,-17,291,-273,1057,996,955,681,0,420
44,22,-21,283,-290,1055,992,960,683,0,506
48,26,-25,308,-314,1054,997,931,684,0,600
52,30,-30,329,-306,1055,967,932,707,0,702
56,36,-35,286,-318,1057,966,929,707,0,812
60,40,-41,370,-318,1056,971,931,707,0,930
64,47,-46,302,-359,1055,968,864,707,0,1056
68,52,-53,379,-327,1080,940,860,729,0,1190
72,59,-59,344,-371,1081,944,862,729,0,1332
76,66,-66,360,-363,1077,943,863,729,0,1482
80,74,-74,341,-344,1076,941,784,729,0,1640
84,81,-82,394,-368,1103,873,784,778,0,1806
88,89,-90,386,-384,1103,873,783,777,0,1980
92,97,-98,410,-408,1100,870,783,776,0,2162
96,106,-107,395,-393,1102,872,738,776,0,2352
100,115,-117,270,-239,1103,779,736,831,0,2550
104,124,-126,278,-271,1103,785,738,829,0,2750
108,133,-135,278,-271,1100,783,737,828,0,2950
112,142,-144,277,-270,1101,784,864,829,0,3150
116,152,-153,241,-264,1056,689,863,877,0,3350
120,160,-162,306,-274,1055,690,862,875,0,3550
124,169,-171,277,-270,1052,691,864,874,0,3750
128,178,-180,277,-270,1052,687,955,875,0,3950
132,187,-189,276,-270,1008,692,953,899,0,4150
136,196,-198,276,-269,1009,690,952,899,0,4350
140,204,-207,312,-276,1008,689,955,899,0,4550
144,214,-217,240,-229,1008,688,1024,898,0,4750
148,223,-226,274,-262,887,766,1023,875,0,4950
152,232,-235,273,-262,888,831,1023,874,0,5150
156,240,-244,309,-268,889,826,1025,876,0,5350
160,249,-253,280,-264,888,831,1025,876,0,5550
164,258,-262,279,-264,724,843,1025,830,0,5750
168,267,-272,273,-228,726,875,1026,831,0,5950
172,276,-281,277,-257,723,875,1028,832,0,6150
176,284,-290,312,-263,723,873,1049,830,0,6350
180,293,-299,144,-118,651,877,1048,755,0,6550
184,302,-308,122,-96,653,999,1050,755,0,6744
188,310,-316,136,-110,653,997,1048,752,0,6930
192,318,-323,120,-124,650,996,1025,755,0,7108
196,325,-330,133,-111,747,996,1026,661,0,7278
200,332,-337,113,-92,748,1021,1026,661,0,7440
