# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-24 19:28:07
# test: noise 1000
# period_ms=10 samples=100 capacity=384 result=OK build="Sep 24 2026 19:25:15"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=-5 ticks_per_turn=381 turn_still_ms=20
# spd=400 fast=400 turn=140 kp=2.00 ki=0.50 kd=30.00 ke=0.00 pd_max=80 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=100
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
0,0,0,0,0,987,968,911,706
10,0,0,0,0,987,970,911,707
20,0,0,0,0,987,969,914,708
30,0,0,0,0,989,968,912,707
40,0,0,0,0,989,974,913,730
50,0,0,0,0,987,968,888,707
60,0,0,0,0,984,970,887,707
70,0,0,0,0,987,968,887,708
80,0,0,0,0,985,944,888,707
90,0,0,0,0,985,945,886,705
100,0,0,0,0,988,969,865,706
110,0,0,0,0,985,970,887,705
120,0,0,0,0,987,993,887,707
130,0,0,0,0,986,998,888,707
140,0,0,0,0,983,994,885,707
150,0,0,0,0,986,968,911,708
160,0,0,0,0,986,969,912,707
170,0,0,0,0,986,967,907,707
180,0,0,0,0,987,968,909,706
190,0,0,0,0,984,965,910,705
200,0,0,0,0,987,970,911,709
210,0,0,0,0,986,969,909,708
220,0,0,0,0,985,969,911,708
230,0,0,0,0,988,970,912,709
240,0,0,0,0,987,967,911,707
250,0,0,0,0,987,970,912,708
260,0,0,0,0,988,969,889,708
270,0,0,0,0,986,966,910,706
280,0,0,0,0,989,967,910,706
290,0,0,0,0,985,968,910,706
300,0,0,0,0,989,969,911,706
310,0,0,0,0,987,967,911,707
320,0,0,0,0,985,970,910,707
330,0,0,0,0,990,944,912,707
340,0,0,0,0,985,969,910,707
350,0,0,0,0,989,970,911,709
360,0,0,0,0,987,968,910,706
370,0,0,0,0,987,968,911,707
380,0,0,0,0,986,966,909,705
390,0,0,0,0,985,968,907,727
400,0,0,0,0,986,967,888,708
410,0,0,0,0,984,965,885,704
420,0,0,0,0,986,968,887,708
430,0,0,0,0,985,966,887,707
440,0,0,0,0,986,944,910,702
450,0,0,0,0,987,968,911,707
460,0,0,0,0,985,969,909,704
470,0,0,0,0,987,968,911,729
480,0,0,0,0,983,967,910,707
490,0,0,0,0,986,970,911,707
500,0,0,0,0,987,969,912,708
510,0,0,0,0,985,967,909,705
520,0,0,0,0,989,969,886,705
530,0,0,0,0,987,969,912,706
540,0,0,0,0,985,965,909,706
550,0,0,0,0,986,968,911,706
560,0,0,0,0,986,966,886,707
570,0,0,0,0,983,966,886,706
580,0,0,0,0,986,970,910,706
590,0,0,0,0,988,967,911,707
600,0,0,0,0,985,970,908,706
610,0,0,0,0,986,966,910,708
620,0,0,0,0,987,967,910,706
630,0,0,0,0,987,967,909,706
640,0,0,0,0,988,972,913,708
650,0,0,0,0,989,970,912,706
660,0,0,0,0,988,968,910,708
670,0,0,0,0,986,969,910,706
680,0,0,0,0,988,969,912,706
690,0,0,0,0,986,968,912,708
700,0,0,0,0,986,968,909,706
710,0,0,0,0,987,971,914,731
720,0,0,0,0,986,966,887,704
730,0,0,0,0,988,969,889,710
740,0,0,0,0,987,969,913,709
750,0,0,0,0,986,967,909,706
760,0,0,0,0,987,969,911,708
770,0,0,0,0,986,966,910,708
780,0,0,0,0,985,970,911,706
790,0,0,0,0,989,969,911,706
800,0,0,0,0,984,966,909,706
810,0,0,0,0,985,970,907,705
820,0,0,0,0,987,967,911,708
830,0,0,0,0,981,965,907,707
840,0,0,0,0,986,968,907,707
850,0,0,0,0,984,967,888,707
860,0,0,0,0,986,965,888,704
870,0,0,0,0,988,969,890,730
880,0,0,0,0,987,969,889,707
890,0,0,0,0,989,968,866,709
900,0,0,0,0,986,969,888,708
910,0,0,0,0,988,970,887,709
920,0,0,0,0,986,971,888,707
930,0,0,0,0,988,969,889,707
940,0,0,0,0,991,970,891,709
950,0,0,0,0,986,968,888,704
960,0,0,0,0,988,968,889,707
970,0,0,0,0,986,969,909,705
980,0,0,0,0,986,966,909,705
990,0,0,0,0,984,995,910,730
