# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-26 12:05:46
# test: run
# period_ms=8 samples=262 capacity=320 result=OK build="Sep 26 2026 10:48:05"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=405 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=600 fast=900 curve=480 accel=3000 turn=500 turn_accel=5000 kp=0.70 ki=8.00
# curve_r=70.0 curve_ramp=30.0 curve_angle=92.50 curve_len=140.0 curve_vmax=478
# curve_pre=4.5 curve_post=4.5 curve_pre_adj=0.0 curve_post_adj=0.0
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130
# lane_mm=168 center_l=89.0 center_r=76.0
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=262
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,176,177,192,249,858,798,0,0
8,1,1,207,219,193,249,850,831,1,-2
16,4,6,224,235,191,248,848,831,4,-11
24,9,11,272,251,193,299,849,801,9,-22
32,16,17,233,331,192,295,849,800,16,-36
40,24,26,290,315,192,295,849,800,25,-55
48,33,35,323,406,191,296,849,801,36,-75
56,44,45,301,430,195,320,847,799,49,-98
64,56,58,314,468,191,321,848,798,63,-126
72,69,73,404,479,194,319,849,804,80,-157
80,84,91,383,521,193,319,846,797,98,-193
88,100,111,440,537,217,319,846,802,119,-233
96,118,134,466,526,217,319,868,795,141,-278
104,138,158,472,588,227,343,871,800,165,-327
112,159,185,500,576,223,340,869,795,192,-380
120,182,213,641,502,190,343,870,795,220,-346
128,209,242,682,496,187,343,894,794,250,-305
136,238,271,687,535,260,367,891,796,282,-261
144,270,303,719,533,260,366,895,798,315,-217
152,304,335,773,517,284,343,891,440,351,-162
160,340,367,801,583,283,342,895,441,389,-87
168,379,401,837,585,262,392,893,83,428,-7
176,420,436,832,655,261,390,871,81,470,65
184,464,473,732,738,261,391,870,39,513,75
192,507,512,717,822,263,394,848,38,559,34
200,552,555,690,856,308,392,850,30,606,-33
208,596,600,783,857,308,399,851,28,655,-84
216,642,645,434,524,336,415,853,34,705,-105
224,684,689,434,458,340,415,831,32,753,-119
232,724,731,422,457,364,462,834,35,799,-123
240,764,771,389,396,360,460,833,33,843,-116
248,803,809,378,360,389,460,832,28,885,-98
256,840,845,378,316,386,460,832,28,925,-67
264,876,880,704,304,430,509,835,51,964,-43
272,914,915,698,245,427,506,835,51,1002,-3
280,955,947,671,231,480,532,833,51,1040,79
288,996,977,760,184,476,533,834,51,1079,203
296,1037,1004,779,195,527,582,837,26,1117,367
304,1080,1030,845,155,525,582,799,25,1155,572
312,1126,1052,818,187,555,608,798,40,1194,818
320,1173,1074,865,92,553,604,753,40,1232,1106
328,1222,1093,676,288,605,604,750,41,1270,1426
336,1270,1113,718,276,601,605,686,42,1308,1748
344,1319,1133,719,277,672,620,683,42,1347,2070
352,1368,1153,685,288,679,618,568,41,1385,2392
360,1416,1174,739,235,721,620,571,41,1423,2714
368,1466,1194,699,247,720,620,615,42,1462,3036
376,1515,1214,690,282,767,55,615,42,1500,3358
384,1564,1234,690,283,768,55,776,44,1538,3680
392,1613,1254,691,284,816,128,778,43,1576,4003
400,1662,1275,739,233,815,127,904,42,1615,4325
408,1712,1295,698,246,839,55,902,43,1653,4647
416,1760,1315,740,234,839,54,993,42,1691,4969
424,1810,1335,690,281,865,34,998,27,1730,5291
432,1859,1355,691,282,864,36,1062,28,1768,5613
440,1908,1375,717,307,721,35,1063,28,1806,5935
448,1957,1396,695,276,697,35,1131,27,1844,6257
456,2006,1416,730,267,24,214,1131,27,1883,6579
464,2055,1436,731,267,27,273,1167,27,1921,6902
472,2104,1456,732,268,24,300,1179,42,1959,7224
480,2153,1476,689,312,26,321,1184,43,1998,7546
488,2202,1496,724,303,139,325,1176,28,2036,7868
496,2251,1518,527,445,139,322,1108,27,2074,8178
504,2298,1541,504,465,215,321,1060,26,2112,8447
512,2343,1567,450,487,214,394,297,27,2151,8676
520,2386,1593,418,546,261,390,295,26,2189,8863
528,2428,1620,378,612,262,416,273,27,2227,9009
536,2468,1649,349,642,310,416,272,32,2266,9115
544,2507,1680,314,674,309,448,250,33,2304,9179
552,2543,1714,299,661,339,439,249,33,2342,9202
560,2578,1750,684,625,330,444,248,30,2381,9202
568,2614,1787,343,273,362,438,248,35,2421,9202
576,2648,1822,338,644,357,465,271,33,2459,9193
584,2680,1860,287,667,382,465,273,52,2498,9145
592,2709,1900,278,677,382,488,280,52,2536,9056
600,2738,1941,256,697,431,488,271,41,2574,8926
608,2765,1983,223,756,430,534,257,42,2613,8755
616,2791,2027,159,792,479,534,248,35,2651,8543
624,2814,2072,161,846,477,580,267,33,2689,8290
632,2836,2119,98,886,503,578,295,32,2727,7996
640,2856,2168,262,697,503,609,301,32,2766,7674
648,2876,2216,296,694,528,608,297,33,2804,7352
656,2896,2264,294,701,526,645,294,33,2842,7030
664,2917,2312,286,711,527,644,295,42,2881,6708
672,2937,2361,296,677,527,692,295,42,2919,6386
680,2957,2409,319,709,527,687,318,109,2957,6064
688,2977,2458,320,710,526,744,319,108,2995,5742
696,2998,2507,279,723,36,732,319,417,3034,5420
704,3018,2557,291,683,37,758,319,415,3072,5098
712,3038,2606,282,718,114,759,319,541,3110,4776
720,3058,2656,295,678,114,783,319,541,3149,4453
728,3079,2705,254,691,138,782,318,681,3187,4131
736,3099,2755,256,685,136,806,318,679,3225,3809
744,3119,2804,292,676,136,810,295,777,3263,3487
752,3140,2853,251,689,138,667,299,773,3302,3165
760,3160,2903,288,673,193,667,274,899,3340,2843
768,3180,2952,289,674,191,128,272,896,3378,2521
776,3200,3000,277,716,240,128,225,943,3417,2199
784,3220,3050,290,675,239,197,226,943,3455,1877
792,3240,3099,290,676,260,199,224,991,3493,1554
800,3260,3147,279,719,259,274,224,988,3532,1232
808,3281,3195,471,501,282,272,180,1012,3570,929
816,3305,3241,441,528,281,324,180,1010,3608,666
824,3330,3286,551,415,331,319,156,588,3646,444
832,3356,3329,612,379,329,344,156,586,3685,263
840,3384,3371,595,393,331,341,225,27,3723,124
848,3415,3411,625,331,330,374,224,26,3761,25
856,3447,3449,616,312,357,368,250,27,3800,-32
864,3481,3484,510,470,354,390,250,27,3838,-48
872,3517,3520,668,671,376,390,245,24,3877,-48
880,3552,3559,369,243,381,438,249,30,3917,-48
888,3588,3592,669,296,404,438,249,27,3955,-35
896,3626,3623,684,282,402,463,247,26,3993,20
904,3666,3652,696,271,429,460,249,53,4032,115
912,3706,3680,758,240,426,485,247,51,4070,252
920,3748,3707,796,178,475,484,247,26,4108,429
928,3792,3731,820,160,474,507,245,25,4146,648
936,3838,3754,845,136,522,507,153,25,4185,908
944,3886,3774,866,120,522,531,151,26,4223,1209
952,3935,3794,702,286,555,532,272,28,4261,1531
960,3983,3815,721,244,552,532,269,27,4300,1853
968,4032,3835,712,280,601,528,389,27,4338,2175
976,4080,3855,719,278,602,557,387,28,4376,2497
984,4130,3876,681,284,648,552,497,28,4414,2819
992,4179,3896,716,275,732,510,496,28,4453,3141
1000,4228,3916,716,276,670,508,590,27,4491,3464
1008,4277,3936,673,321,683,485,590,28,4529,3786
1016,4326,3957,685,280,695,485,684,35,4568,4108
1024,4375,3977,686,281,695,461,685,33,4606,4430
1032,4424,3998,734,231,696,462,778,135,4644,4752
1040,4473,4018,690,275,696,416,776,133,4682,5074
1048,4522,4038,691,276,648,415,857,251,4721,5396
1056,4571,4059,704,235,649,345,857,252,4759,5718
1064,4620,4079,739,226,602,344,925,345,4797,6040
1072,4668,4099,747,224,602,272,928,346,4836,6362
1080,4718,4119,706,236,500,273,947,416,4874,6685
1088,4767,4139,742,227,501,199,946,417,4912,7007
1096,4816,4159,743,227,332,195,994,497,4950,7329
1104,4866,4179,693,275,334,28,994,496,4989,7651
1112,4916,4199,539,427,189,28,1016,564,5027,7973
1120,4964,4220,491,476,188,44,1018,563,5065,8270
1128,5009,4245,515,474,70,44,948,657,5104,8526
1136,5054,4271,456,501,69,42,947,658,5142,8741
1144,5096,4296,422,570,56,42,904,728,5180,8915
1152,5138,4325,391,594,56,80,893,727,5218,9048
