# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-24 19:21:12
# test: straight 3 400
# period_ms=10 samples=198 capacity=384 result=OK build="Sep 24 2026 19:16:58"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=4294967291 ticks_per_turn=381 turn_still_ms=20
# spd=400 fast=400 turn=140 kp=2.00 ki=0.50 kd=30.00 ke=0.00 pd_max=80 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=198
# nota: cal straight 3 sale practicamente perfecto
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
1400,4606,4584,181,130,138,173,1185,517
1410,4624,4602,175,124,144,173,1183,514
1420,4641,4619,167,132,161,199,1160,516
1430,4657,4635,179,120,163,197,1159,540
1440,4672,4650,163,136,161,219,1160,540
1450,4687,4665,155,144,163,249,1183,539
1460,4701,4679,171,128,163,248,1182,540
1470,4715,4693,159,140,162,251,1163,538
1480,4728,4707,167,132,163,251,1179,541
1490,4742,4720,173,126,162,275,1185,539
1500,4755,4732,162,137,162,273,1182,539
1510,4767,4745,168,131,163,276,1182,542
1520,4780,4758,172,127,161,273,1182,541
1530,4792,4770,161,138,213,297,1205,540
1540,4805,4783,174,125,216,298,1203,539
1550,4818,4795,159,140,213,299,1185,540
1560,4829,4808,170,129,192,293,1182,540
1570,4842,4819,174,125,190,320,1178,537
1580,4853,4831,161,138,190,294,1186,539
1590,4865,4843,174,125,191,295,1179,539
1600,4876,4853,0,0,192,323,1184,540
1610,4882,4860,0,0,193,321,1185,543
1620,4887,4865,0,0,193,322,1185,542
1630,4890,4868,0,0,192,322,1186,542
1640,4893,4871,0,0,217,322,1187,543
1650,4895,4873,0,0,216,323,1186,542
1660,4896,4874,0,0,218,321,1163,541
1670,4896,4874,0,0,218,323,1165,543
1680,4896,4874,0,0,217,298,1163,542
1690,4896,4874,0,0,219,296,1165,543
1700,4896,4874,0,0,190,296,1161,541
1710,4896,4874,0,0,192,344,1164,544
1720,4896,4874,0,0,216,343,1161,541
1730,4896,4874,0,0,216,341,1161,539
1740,4896,4874,0,0,239,344,1161,544
1750,4896,4874,0,0,217,343,1158,543
1760,4896,4874,0,0,217,343,1184,542
1770,4896,4874,0,0,216,344,1162,544
1780,4896,4874,0,0,216,319,1158,541
1790,4896,4874,0,0,214,321,1162,542
1800,4896,4874,0,0,216,322,1162,541
1810,4896,4874,0,0,215,320,1185,541
1820,4896,4874,0,0,214,321,1183,542
1830,4896,4874,0,0,214,320,1184,541
1840,4896,4874,0,0,215,321,1181,541
1850,4896,4874,0,0,216,318,1162,541
1860,4896,4874,0,0,216,319,1161,542
1870,4896,4874,0,0,215,321,1185,541
1880,4896,4874,0,0,216,319,1181,541
1890,4896,4874,0,0,214,322,1162,542
1900,4896,4874,0,0,192,321,1162,540
1910,4896,4874,0,0,217,320,1162,542
1920,4896,4874,0,0,215,323,1163,539
1930,4896,4874,0,0,241,318,1176,540
1940,4896,4874,0,0,222,322,1184,542
1950,4896,4874,0,0,217,320,1160,540
1960,4896,4874,0,0,215,320,1162,543
1970,4896,4874,0,0,217,322,1185,539
