# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-23 23:03:44
# test: turn -4
# period_ms=10 samples=237 capacity=384 result=OK build="Sep 23 2026 22:39:45"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=140 ticks_per_turn=390 turn_still_ms=20
# spd=250 fast=350 turn=140 kp=2.00 ki=0.50 kd=30.00 ke=0.00 pd_max=80 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=237
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
1420,-1039,1184,-140,140,1194,920,782,28
1430,-1047,1194,-140,140,1192,918,715,28
1440,-1055,1203,-140,140,1192,941,712,28
1450,-1064,1214,-140,140,1171,954,738,29
1460,-1072,1223,-140,140,1171,991,736,28
1470,-1080,1233,-140,140,1172,1019,737,29
1480,-1088,1243,-140,140,1174,1015,784,28
1490,-1096,1253,-140,140,1148,1064,786,30
1500,-1105,1262,-140,140,1128,1085,842,226
1510,-1112,1271,-4,4,1124,1086,862,214
1520,-1117,1277,-44,44,1106,1110,864,178
1530,-1120,1282,-84,84,1078,1108,908,322
1540,-1125,1287,-124,124,1082,1132,910,322
1550,-1132,1295,-140,140,1056,1155,933,419
1560,-1138,1303,-140,140,1054,1153,931,440
1570,-1145,1311,-140,140,1030,1154,931,443
1580,-1151,1318,-140,140,1010,1154,954,494
1590,-1157,1326,-140,140,1008,1153,965,496
1600,-1164,1334,-140,140,987,1177,976,564
1610,-1172,1343,-140,140,960,1176,1000,636
1620,-1178,1352,-140,140,961,1178,1001,635
1630,-1186,1361,-140,140,908,1200,1023,684
1640,-1193,1370,-140,140,910,1199,1046,747
1650,-1201,1379,-140,140,858,1201,1045,753
1660,-1209,1389,-140,140,815,1199,1047,824
1670,-1216,1398,-140,140,811,1198,1045,829
1680,-1224,1407,-140,140,770,1178,1047,871
1690,-1232,1417,-140,140,746,1174,1070,921
1700,-1240,1426,-140,140,743,1174,1069,916
1710,-1248,1436,-140,140,719,1153,1092,967
1720,-1256,1446,-140,140,720,1154,1093,1010
1730,-1264,1456,-140,140,763,1108,1091,1013
1740,-1272,1466,-140,140,840,1108,1093,1032
1750,-1281,1475,-140,140,834,1087,1093,1038
1760,-1288,1485,-140,140,911,1085,1091,1030
1770,-1297,1495,-140,140,906,1086,1094,1061
1780,-1305,1505,-140,140,985,1040,1092,1055
1790,-1312,1515,-140,140,1026,993,1068,1082
1800,-1320,1525,-140,140,1031,994,1071,1080
1810,-1328,1534,-140,140,1074,921,1068,1083
1820,-1336,1544,-140,140,1125,919,1047,1077
1830,-1344,1554,-140,140,1118,802,1044,1082
1840,-1352,1563,-140,140,1149,736,1025,1078
1850,-1360,1573,-140,140,1141,735,1000,1058
1860,-1368,1583,-140,140,1171,759,1002,1056
1870,-1376,1593,-140,140,1168,758,958,1060
1880,-1384,1602,-140,140,1168,757,909,1031
1890,-1392,1612,-140,140,1188,804,908,1034
1900,-1399,1622,-140,140,1191,802,841,1008
1910,-1407,1631,-140,140,1186,849,839,1011
1920,-1415,1642,-140,140,1193,895,736,984
1930,-1423,1651,-140,140,1188,895,691,966
1940,-1431,1661,-140,140,1191,922,690,961
1950,-1438,1670,-140,140,1166,954,716,918
1960,-1446,1680,-140,140,1168,964,729,892
1970,-1454,1690,-140,140,1167,1017,737,897
1980,-1461,1699,-140,140,1147,1016,786,848
1990,-1468,1707,0,0,1149,1041,783,844
2000,-1470,1712,0,0,1125,1063,808,798
2010,-1473,1715,0,0,1123,1062,865,751
2020,-1474,1718,0,0,1106,1088,865,750
2030,-1475,1719,0,0,1079,1085,887,728
2040,-1476,1721,0,0,1077,1085,886,707
2050,-1476,1722,0,0,1080,1109,887,704
2060,-1476,1722,0,0,1079,1107,886,705
2070,-1476,1722,0,0,1077,1107,886,704
2080,-1476,1722,0,0,1077,1110,885,705
2090,-1476,1722,0,0,1076,1105,862,705
2100,-1476,1722,0,0,1077,1086,862,702
2110,-1476,1722,0,0,1076,1083,864,704
2120,-1476,1722,0,0,1076,1108,864,728
2130,-1476,1722,0,0,1078,1107,862,726
2140,-1476,1722,0,0,1073,1108,865,706
2150,-1476,1722,0,0,1052,1108,862,705
2160,-1476,1722,0,0,1055,1107,865,702
2170,-1476,1722,0,0,1055,1108,887,705
2180,-1476,1722,0,0,1054,1107,884,702
2190,-1476,1722,0,0,1054,1106,885,702
2200,-1476,1722,0,0,1055,1107,885,707
2210,-1476,1722,0,0,1054,1109,886,704
2220,-1476,1722,0,0,1054,1105,886,704
2230,-1476,1722,0,0,1080,1088,889,706
2240,-1476,1722,0,0,1077,1084,886,704
2250,-1476,1722,0,0,1081,1108,888,707
2260,-1476,1722,0,0,1078,1109,886,705
2270,-1476,1722,0,0,1079,1108,886,704
2280,-1476,1722,0,0,1078,1111,885,707
2290,-1476,1722,0,0,1078,1107,885,703
2300,-1476,1722,0,0,1079,1108,888,705
2310,-1476,1722,0,0,1077,1084,883,706
2320,-1476,1722,0,0,1081,1085,887,704
2330,-1476,1722,0,0,1076,1106,886,706
2340,-1476,1722,0,0,1077,1085,885,704
2350,-1476,1722,0,0,1077,1083,887,705
2360,-1476,1722,0,0,1076,1105,886,705
