# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-23 23:15:54
# test: turn 4
# period_ms=10 samples=273 capacity=384 result=OK build="Sep 23 2026 22:39:45"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=140 ticks_per_turn=378 turn_still_ms=20
# spd=400 fast=220 turn=140 kp=2.00 ki=0.50 kd=30.00 ke=0.00 pd_max=80 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=273
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
1600,1014,-1090,140,-140,90,965,328,901
1610,1023,-1099,140,-140,240,995,119,897
1620,1031,-1109,140,-140,604,995,118,851
1630,1039,-1119,140,-140,603,1018,67,831
1640,1048,-1128,140,-140,674,1041,65,829
1650,1056,-1138,140,-140,675,1041,143,777
1660,1064,-1148,140,-140,698,1063,166,711
1670,1072,-1158,140,-140,747,1065,165,706
1680,1080,-1167,140,-140,743,1063,166,636
1690,1088,-1177,140,-140,792,1063,166,635
1700,1096,-1187,140,-140,803,1064,164,566
1710,1105,-1196,140,-140,816,1063,164,543
1720,1113,-1206,140,-140,864,1064,163,541
1730,1121,-1215,140,-140,863,1061,164,566
1740,1128,-1224,0,0,888,1062,87,612
1750,1133,-1230,0,0,940,1041,86,612
1760,1136,-1233,0,0,939,1043,188,660
1770,1136,-1236,0,0,963,1040,235,659
1780,1137,-1239,0,0,961,1040,233,682
1790,1138,-1239,0,0,987,1020,236,710
1800,1139,-1239,0,0,985,1018,233,706
1810,1139,-1239,0,0,987,1020,260,709
1820,1139,-1239,8,-8,965,1020,236,683
1830,1139,-1239,48,-48,987,1041,234,683
1840,1139,-1239,88,-88,988,1040,213,684
1850,1140,-1239,128,-128,986,1040,212,681
1860,1141,-1242,140,-140,986,1039,212,687
1870,1144,-1246,140,-140,990,1039,235,682
1880,1148,-1250,140,-140,989,1019,235,688
1890,1152,-1255,140,-140,990,1018,306,710
1900,1157,-1261,140,-140,985,1018,259,731
1910,1163,-1267,140,-140,1012,1019,258,730
1920,1168,-1275,140,-140,1009,1017,283,756
1930,1175,-1282,140,-140,1034,995,282,751
1940,1181,-1290,140,-140,1036,996,165,780
1950,1188,-1298,140,-140,1032,967,142,801
1960,1195,-1306,140,-140,1056,945,141,802
1970,1202,-1315,140,-140,1053,943,187,853
