# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-24 20:53:10
# test: straight 3 700
# period_ms=8 samples=178 capacity=320 result=OK build="Sep 24 2026 20:50:36"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=405 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=400 fast=500 accel=3000 turn=500 turn_accel=5000 kp=0.50 ki=8.00
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168 center_l=89.0 center_r=7@D INFO front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=178
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,176,177,28,36,935,707,0,0
8,1,1,216,209,27,55,934,703,1,2
16,4,5,279,184,26,54,934,702,4,10
24,9,9,298,234,27,28,935,705,9,20
32,16,16,293,276,25,27,913,703,16,35
40,25,25,328,251,26,83,914,706,25,55
48,35,34,341,359,35,83,912,701,36,53
56,45,45,396,381,39,77,913,705,49,40
64,59,59,362,377,27,68,935,703,63,30
72,74,73,429,407,27,83,939,705,80,46
80,90,90,495,387,69,87,938,703,98,61
88,108,108,527,403,116,67,936,706,119,77
96,129,129,551,414,115,66,933,703,141,92
104,151,150,530,483,115,170,937,705,165,94
112,174,174,592,491,61,170,956,704,192,99
120,200,200,628,493,27,107,955,705,220,117
128,227,227,689,501,27,101,954,705,250,136
136,257,256,687,517,27,65,955,704,282,158
144,288,286,709,564,27,63,956,700,315,179
152,323,318,695,587,27,31,953,682,351,199
160,358,350,716,639,26,32,977,684,389,223
168,395,385,782,640,27,24,977,681,428,260
176,435,421,804,632,28,24,977,671,470,297
184,477,458,817,686,26,24,974,655,513,336
192,519,497,872,704,26,24,976,660,559,374
200,564,537,872,775,27,52,976,662,606,401
208,611,580,861,776,26,51,954,665,655,427
216,659,624,876,831,27,246,951,656,706,429
224,708,671,887,864,27,245,976,657,759,426
232,759,721,914,873,24,100,973,655,814,435
240,810,770,760,717,27,101,955,659,870,448
248,860,819,791,722,36,79,950,656,926,459
256,911,869,793,721,38,80,979,659,982,471
264,963,917,751,769,27,67,976,659,1038,484
272,1013,969,802,691,31,65,980,659,1094,499
280,1065,1020,792,668,39,53,976,658,1150,531
288,1116,1071,835,647,38,53,979,658,1206,564
296,1167,1123,838,637,62,55,978,657,1262,588
304,1219,1174,807,660,60,53,978,657,1318,612
312,1271,1226,814,642,28,34,981,657,1374,637
320,1323,1277,819,630,26,33,979,658,1430,663
328,1377,1328,810,622,31,66,983,658,1486,690
336,1431,1377,766,659,31,64,978,634,1542,718
344,1485,1426,766,653,27,26,980,635,1598,758
352,1538,1476,770,616,28,27,979,635,1654,798
360,1591,1525,790,643,31,35,979,637,1710,836
368,1645,1574,780,621,30,34,980,659,1766,871
376,1699,1623,707,662,39,28,980,660,1822,877
384,1752,1672,709,707,36,29,1008,659,1878,878
392,1805,1722,679,704,39,34,957,660,1934,863
400,1857,1772,657,724,38,36,937,684,1990,844
408,1907,1823,700,707,27,44,935,684,2046,813
416,1957,1873,653,760,27,42,963,711,2102,778
424,2007,1924,673,742,26,34,980,706,2158,767
432,2057,1974,671,749,28,34,968,707,2214,759
440,2108,2025,681,737,29,34,955,706,2270,763
448,2159,2076,686,705,29,34,947,707,2326,772
456,2210,2126,646,771,30,26,930,706,2382,754
464,2261,2177,605,784,30,28,927,706,2438,733
472,2311,2229,629,757,37,27,909,704,2494,707
480,2361,2280,618,770,37,27,910,728,2550,679
488,2410,2332,621,769,72,54,912,729,2606,651
496,2458,2384,655,765,73,53,910,707,2662,622
504,2506,2437,702,696,47,89,911,707,2718,620
512,2555,2490,688,707,46,80,911,706,2774,623
520,2603,2542,751,674,65,81,912,709,2830,638
528,2653,2594,742,656,46,80,912,705,2886,659
536,2704,2645,749,670,62,102,935,709,2942,683
544,2755,2695,757,664,59,102,933,706,2998,710
552,2806,2745,766,657,59,126,936,712,3054,737
560,2856,2796,785,640,58,126,932,682,3110,766
568,2907,2846,763,638,75,126,934,684,3166,793
576,2958,2897,776,597,70,124,933,680,3222,819
584,3009,2947,782,618,73,103,936,684,3278,845
592,3062,2996,740,632,73,102,934,706,3334,868
600,3114,3045,706,693,91,150,933,706,3390,865
608,3166,3094,724,676,90,146,933,707,3446,860
616,3218,3144,709,688,92,172,933,705,3502,853
624,3269,3194,703,697,91,170,933,708,3558,844
632,3321,3245,706,661,116,196,934,705,3614,846
640,3372,3295,729,665,117,195,934,729,3670,845
648,3422,3346,701,719,140,220,909,729,3726,821
656,3473,3397,657,735,140,220,910,706,3782,792
664,3523,3447,690,734,115,272,910,706,3838,774
672,3574,3498,651,744,116,273,910,729,3894,756
680,3625,3549,674,718,168,296,932,727,3950,763
688,3675,3600,719,676,163,298,937,733,4006,776
696,3727,3650,667,725,192,296,933,727,4062,779
704,3777,3701,676,717,194,298,935,729,4118,785
712,3828,3752,669,746,216,343,887,727,4174,768
720,3878,3803,660,732,215,342,889,730,4230,735
728,3928,3854,644,774,241,366,886,726,4286,699
736,3979,3905,628,763,244,365,888,730,4342,661
744,4027,3957,706,715,286,413,910,725,4398,652
752,4076,4009,729,694,288,413,911,728,4454,663
760,4126,4060,710,690,342,458,908,727,4510,675
768,4175,4112,759,667,334,458,909,728,4566,689
776,4226,4163,528,482,414,486,917,728,4622,695
784,4275,4210,460,537,359,485,913,727,4676,696
792,4321,4257,479,478,409,533,916,729,4727,696
800,4365,4302,277,248,407,533,915,706,4777,706
808,4407,4342,233,206,480,588,916,706,4822,716
816,4443,4378,193,200,479,608,914,708,4864,724
824,4475,4411,167,130,553,618,915,705,4902,730
832,4503,4440,170,86,553,644,913,707,4936,734
840,4529,4465,98,62,581,647,918,707,4966,735
848,4550,4486,68,30,579,694,914,708,4992,734
856,4569,4505,10,-20,651,690,911,709,5016,733
864,4586,4521,275,251,650,758,913,730,5036,731
872,4602,4538,-32,-94,723,758,923,730,5055,729
880,4615,4551,446,419,720,800,905,708,5071,727
888,4629,4565,-102,-138,794,804,912,706,5086,727
896,4639,4575,-110,-145,791,848,904,706,5097,728
904,4647,4583,-157,-193,841,847,909,707,5107,728
912,4653,4589,-189,-260,838,892,904,683,5113,729
920,4655,4590,-236,-265,889,893,910,683,5116,729
928,4654,4589,49,54,886,942,916,683,5116,729
936,4654,4590,31,-6,941,950,894,682,5116,730
944,4655,4591,27,-12,939,970,887,686,5116,729
952,4656,4592,21,-15,940,970,890,684,5116,729
960,4657,4592,42,14,941,995,888,683,5116,729
968,4658,4593,36,7,940,994,889,683,5116,729
976,4657,4593,47,8,941,998,889,684,5116,729
984,4657,4593,63,20,939,993,890,683,5116,729
992,4657,4592,47,17,942,999,892,687,5116,729
1000,4657,4592,63,31,941,994,913,683,5116,729
1008,4657,4592,79,46,942,971,914,686,5116,729
1016,4658,4592,6,16,941,969,915,684,5116,729
1024,4657,4592,70,6,941,997,913,684,5116,729
1032,4657,4591,35,46,941,996,937,685,5116,730
1040,4658,4591,32,19,940,997,934,684,5116,730
1048,4658,4591,46,37,942,995,935,684,5116,730
1056,4658,4591,60,54,940,994,932,684,5116,730
