# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-24 19:31:28
# test: noise 1000
# period_ms=10 samples=100 capacity=384 result=OK build="Sep 24 2026 19:25:15"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=-5 ticks_per_turn=356 turn_still_ms=20
# spd=400 fast=400 turn=180 kp=2.00 ki=0.50 kd=30.00 ke=0.00 pd_max=80 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=100
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
0,0,0,0,0,889,995,932,661
10,0,0,0,0,886,995,934,658
20,0,0,0,0,888,997,934,659
30,0,0,0,0,886,992,930,660
40,0,0,0,0,886,992,932,658
50,0,0,0,0,888,995,930,661
60,0,0,0,0,886,995,932,660
70,0,0,0,0,890,998,933,660
80,0,0,0,0,890,995,933,660
90,0,0,0,0,888,1018,933,659
100,0,0,0,0,887,1020,932,658
110,0,0,0,0,889,1021,933,660
120,0,0,0,0,887,1018,931,659
130,0,0,0,0,886,1020,933,658
140,0,0,0,0,891,1017,936,660
150,0,0,0,0,885,1018,929,658
160,0,0,0,0,890,1019,933,661
170,0,0,0,0,887,995,933,658
180,0,0,0,0,886,994,931,657
190,0,0,0,0,887,994,930,659
200,0,0,0,0,886,995,933,658
210,0,0,0,0,887,993,931,658
220,0,0,0,0,888,995,932,661
230,0,0,0,0,884,994,930,658
240,0,0,0,0,887,994,931,659
250,0,0,0,0,888,997,933,661
260,0,0,0,0,887,996,929,659
270,0,0,0,0,886,995,931,659
280,0,0,0,0,888,1018,934,658
290,0,0,0,0,888,996,930,659
300,0,0,0,0,887,993,932,661
310,0,0,0,0,887,998,932,658
320,0,0,0,0,886,995,930,660
330,0,0,0,0,886,1016,931,659
340,0,0,0,0,887,998,935,661
350,0,0,0,0,889,997,910,661
360,0,0,0,0,890,1020,911,660
370,0,0,0,0,891,1020,913,662
380,0,0,0,0,888,996,911,659
390,0,0,0,0,888,1021,908,660
400,0,0,0,0,888,1021,909,661
410,0,0,0,0,886,996,912,661
420,0,0,0,0,889,996,910,661
430,0,0,0,0,886,996,931,659
440,0,0,0,0,888,997,933,661
450,0,0,0,0,888,997,935,660
460,0,0,0,0,888,995,932,659
470,0,0,0,0,887,1020,932,662
480,0,0,0,0,885,1016,930,659
490,0,0,0,0,890,995,933,658
500,0,0,0,0,886,1017,929,659
510,0,0,0,0,889,1017,930,661
520,0,0,0,0,885,995,932,657
530,0,0,0,0,885,995,931,660
540,0,0,0,0,889,1020,933,661
550,0,0,0,0,886,1020,932,659
560,0,0,0,0,890,1017,933,660
570,0,0,0,0,887,1018,933,659
580,0,0,0,0,889,996,934,660
590,0,0,0,0,889,999,935,660
600,0,0,0,0,887,995,933,659
610,0,0,0,0,890,994,931,661
620,0,0,0,0,885,993,933,659
630,0,0,0,0,890,996,932,660
640,0,0,0,0,889,997,931,660
650,0,0,0,0,887,1018,931,659
660,0,0,0,0,888,1019,932,658
670,0,0,0,0,889,1020,934,659
680,0,0,0,0,887,995,931,657
690,0,0,0,0,886,996,933,658
700,0,0,0,0,890,995,933,660
710,0,0,0,0,885,993,928,658
720,0,0,0,0,887,994,930,659
730,0,0,0,0,886,1021,932,657
740,0,0,0,0,887,1017,930,658
750,0,0,0,0,888,995,933,659
760,0,0,0,0,886,996,933,658
770,0,0,0,0,889,992,932,658
780,0,0,0,0,888,1018,932,661
790,0,0,0,0,886,997,932,659
800,0,0,0,0,888,999,934,659
810,0,0,0,0,886,1019,932,658
820,0,0,0,0,886,1016,933,660
830,0,0,0,0,888,997,936,661
840,0,0,0,0,887,994,932,658
850,0,0,0,0,887,996,931,659
860,0,0,0,0,887,997,909,660
870,0,0,0,0,887,997,909,658
880,0,0,0,0,888,995,932,660
890,0,0,0,0,888,1018,932,660
900,0,0,0,0,887,1016,932,659
910,0,0,0,0,889,1015,932,658
920,0,0,0,0,888,1020,930,660
930,0,0,0,0,886,1015,930,660
940,0,0,0,0,886,1019,933,660
950,0,0,0,0,890,1021,931,660
960,0,0,0,0,889,1021,930,662
970,0,0,0,0,887,997,935,660
980,0,0,0,0,891,1000,935,661
990,0,0,0,0,889,996,932,660
