# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-26 09:52:59
# test: curve -1 478
# period_ms=4 samples=296 capacity=320 result=OK build="Sep 25 2026 21:59:39"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=405 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=600 fast=900 curve=480 accel=3000 turn=500 turn_accel=5000 kp=0.70 ki=8.00
# curve_r=70.0 curve_ramp=30.0 curve_angle=90.00 curve_len=140.0 curve_vmax=478
# curve_pre=4.5 curve_post=4.5 curve_pre_adj=0.0 curve_post_adj=0.0
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130
# lane_mm=168 center_l=89.0 center_r=76.0
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=296
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,0,0,140,180,644,86,0,0
4,0,0,188,189,138,183,644,88,0,0
8,0,0,221,223,139,178,640,86,1,0
12,2,2,179,202,139,176,641,86,2,-4
16,3,4,242,209,139,252,641,87,3,-8
20,6,6,181,260,139,248,641,89,5,-13
24,8,8,240,274,139,256,642,86,7,-18
28,10,11,273,263,139,246,640,87,10,-23
32,14,14,213,316,139,267,639,88,14,-31
36,18,18,238,308,138,271,645,88,17,-40
40,22,22,257,335,139,272,640,86,22,-49
44,26,27,287,325,140,275,638,87,26,-59
48,31,32,268,364,139,281,664,87,32,-70
52,36,37,287,393,139,292,663,87,38,-81
56,42,42,265,439,164,294,663,87,44,-93
60,48,48,290,436,165,293,662,85,50,-106
64,54,55,319,429,162,291,709,88,58,-120
68,61,62,298,471,163,292,709,87,65,-136
72,67,70,369,450,164,293,708,86,74,-151
76,74,79,364,451,164,292,708,86,82,-169
80,82,88,345,489,163,292,732,134,91,-188
84,90,97,365,517,162,293,732,134,101,-207
88,98,108,406,469,164,292,730,133,111,-228
92,106,119,434,489,164,291,731,133,122,-249
96,114,130,464,510,163,292,776,135,133,-270
100,124,141,408,562,163,317,779,133,144,-293
104,134,154,446,515,165,315,778,133,156,-318
108,144,166,461,574,164,314,776,133,169,-343
112,154,180,505,524,163,316,834,322,182,-369
116,166,193,438,610,164,316,834,325,195,-397
120,177,207,508,587,169,315,833,323,209,-424
124,189,222,501,587,168,313,831,321,223,-454
128,201,237,525,610,163,316,835,770,238,-484
132,214,252,507,649,164,338,834,921,254,-515
136,226,269,590,585,194,337,832,920,269,-547
140,240,285,526,669,192,339,831,920,286,-580
144,254,303,564,621,196,338,835,929,302,-615
148,269,320,536,693,193,316,836,926,320,-651
152,283,338,607,669,265,316,832,919,338,-686
156,298,356,610,687,192,317,836,922,356,-715
160,314,376,605,655,196,317,735,905,374,-749
164,330,394,422,584,196,364,737,899,394,-787
168,346,413,427,554,216,366,734,898,413,-826
172,362,432,424,556,217,365,736,898,432,-864
176,377,452,474,504,214,364,372,877,451,-903
180,393,470,416,589,220,391,372,877,470,-941
184,408,489,464,544,217,390,372,879,489,-978
188,424,508,424,557,218,390,372,875,508,-1017
192,440,528,451,500,217,388,326,830,527,-1048
196,455,547,606,397,222,389,324,830,547,-1027
200,472,566,597,350,235,392,324,830,566,-988
204,489,584,605,365,240,391,324,829,585,-949
208,506,602,625,344,241,388,302,776,604,-910
212,523,619,630,366,239,388,300,776,623,-873
216,542,636,570,370,252,391,300,775,642,-833
220,559,653,653,339,266,388,301,777,661,-795
224,578,669,579,387,266,390,300,752,680,-757
228,596,687,650,285,269,437,303,753,699,-717
232,615,703,596,361,272,437,302,752,719,-678
236,634,719,600,357,287,436,301,751,738,-640
240,654,736,579,317,289,436,302,753,757,-599
244,673,751,588,385,290,438,302,753,776,-561
248,693,767,564,353,324,438,300,751,795,-521
252,712,782,585,385,311,435,301,751,814,-484
256,732,798,561,352,312,437,302,752,833,-444
260,751,813,582,384,311,461,302,756,852,-406
264,771,828,544,396,314,462,300,752,872,-368
268,790,844,534,404,336,459,300,751,891,-353
272,810,859,436,499,335,459,276,756,910,-353
276,830,874,417,518,338,484,278,753,929,-353
280,848,890,264,477,336,485,277,751,948,-353
284,867,907,250,657,381,485,277,750,967,-359
288,884,924,282,678,381,486,325,799,986,-376
292,901,943,264,640,381,511,325,797,1005,-403
296,917,961,252,704,381,509,324,798,1024,-439
300,933,980,223,706,430,510,324,798,1044,-486
304,948,999,222,736,458,513,302,798,1063,-542
308,962,1019,235,725,428,557,303,798,1082,-609
312,977,1039,159,775,429,556,300,798,1101,-685
316,990,1060,207,754,454,557,300,798,1120,-771
320,1003,1081,173,791,454,558,302,799,1139,-868
324,1015,1103,188,779,454,581,303,801,1158,-974
328,1027,1125,154,816,455,582,300,798,1177,-1090
332,1038,1148,170,803,500,579,300,798,1197,-1217
336,1050,1172,108,809,500,581,325,727,1216,-1353
340,1060,1195,138,861,499,621,325,727,1235,-1499
344,1070,1220,307,639,502,620,323,728,1254,-1654
348,1079,1244,337,666,529,619,324,728,1273,-1811
352,1090,1268,262,690,527,617,324,658,1292,-1967
356,1100,1292,297,681,525,665,325,660,1311,-2124
360,1110,1316,298,683,527,667,324,659,1330,-2280
364,1121,1340,258,697,528,667,324,658,1350,-2437
368,1131,1364,294,689,527,661,324,540,1369,-2593
372,1141,1389,307,649,525,710,324,541,1388,-2750
376,1152,1413,257,698,528,714,325,541,1407,-2906
380,1162,1437,292,689,527,713,323,542,1426,-3063
384,1172,1461,293,691,526,710,325,440,1445,-3219
388,1182,1485,294,693,526,758,326,439,1464,-3376
392,1192,1509,295,695,528,761,324,442,1483,-3532
396,1202,1533,296,697,528,757,325,441,1502,-3689
400,1213,1557,255,710,526,756,301,448,1522,-3845
404,1223,1582,303,661,527,807,301,448,1541,-4002
408,1233,1606,294,698,528,808,302,450,1560,-4158
412,1243,1631,307,658,504,804,303,449,1579,-4315
416,1254,1655,257,707,503,804,301,612,1598,-4471
420,1264,1680,304,657,502,829,301,613,1617,-4628
424,1274,1704,295,694,504,830,302,614,1636,-4784
428,1284,1728,296,695,460,828,302,612,1655,-4941
432,1294,1753,309,656,456,827,350,752,1675,-5097
436,1305,1777,259,704,455,827,350,754,1694,-5254
440,1315,1802,307,655,456,830,350,752,1713,-5410
444,1326,1827,269,662,383,829,348,753,1732,-5567
448,1336,1852,307,647,384,828,482,877,1751,-5723
452,1346,1876,298,683,394,851,483,875,1770,-5880
456,1357,1900,258,697,384,852,483,876,1789,-6036
460,1367,1925,305,648,337,852,481,876,1808,-6193
464,1377,1949,296,684,338,852,528,969,1828,-6349
468,1388,1974,268,656,336,828,529,968,1847,-6506
472,1398,1998,294,683,333,829,527,967,1866,-6662
476,1408,2023,307,643,216,829,529,968,1885,-6819
480,1418,2047,298,680,218,829,576,1038,1904,-6975
484,1429,2072,270,652,216,737,576,1037,1923,-7132
488,1439,2096,296,679,215,736,575,1038,1942,-7288
492,1450,2120,256,692,193,733,572,1037,1961,-7445
496,1460,2144,291,684,193,736,622,1061,1980,-7601
500,1470,2169,304,645,192,622,623,1061,2000,-7758
504,1481,2193,254,693,191,621,621,1060,2019,-7914
508,1490,2217,331,673,215,620,620,1058,2038,-8071
512,1501,2241,440,511,217,617,663,1066,2057,-8225
516,1512,2265,470,479,221,344,668,1060,2076,-8370
520,1524,2288,453,495,217,346,666,1058,2095,-8505
524,1536,2311,483,462,241,344,666,1058,2114,-8630
528,1549,2332,453,521,242,343,700,1038,2133,-8745
532,1562,2355,504,413,240,298,716,1037,2153,-8850
536,1576,2376,474,466,238,297,712,1034,2172,-8945
540,1590,2397,503,435,265,295,711,1038,2191,-9031
544,1603,2417,565,430,265,297,735,989,2210,-9106
548,1618,2437,523,420,263,344,760,990,2229,-9171
552,1632,2458,608,333,260,344,759,988,2248,-9226
556,1647,2477,588,381,264,345,760,989,2267,-9271
560,1662,2497,637,305,262,344,763,922,2286,-9307
564,1678,2516,628,313,255,367,785,923,2306,-9332
568,1694,2534,655,313,255,368,783,920,2325,-9347
572,1712,2552,613,299,285,369,783,919,2344,-9353
576,1729,2569,480,486,288,368,785,874,2363,-9353
580,1746,2587,493,446,285,367,783,874,2382,-9353
584,1763,2604,485,482,285,369,784,876,2401,-9353
588,1780,2621,486,483,315,369,785,875,2420,-9353
592,1798,2639,458,455,312,368,783,875,2439,-9353
596,1815,2656,484,482,309,380,806,876,2458,-9353
600,1833,2673,444,495,308,416,809,874,2478,-9353
604,1850,2690,480,487,337,416,809,875,2497,-9353
608,1868,2708,452,459,336,416,808,875,2516,-9353
612,1885,2725,478,485,333,416,807,877,2535,-9353
616,1902,2743,491,445,333,464,808,875,2554,-9353
620,1920,2760,442,493,360,462,808,874,2573,-9353
624,1937,2777,387,575,361,462,806,875,2592,-9390
628,1954,2795,382,554,358,462,808,875,2611,-9429
632,1971,2812,360,603,359,485,807,873,2631,-9466
636,1988,2830,355,582,382,484,808,874,2650,-9505
640,2004,2848,386,578,381,485,807,875,2669,-9543
644,2020,2867,390,548,381,485,807,876,2688,-9581
648,2036,2885,376,589,382,511,805,874,2707,-9619
652,2052,2904,380,559,433,507,808,873,2726,-9658
656,2067,2923,420,547,432,508,806,875,2745,-9695
660,2082,2941,413,585,433,508,805,875,2764,-9732
664,2098,2960,380,567,429,533,805,872,2784,-9770
668,2114,2980,385,531,455,532,805,873,2803,-9810
672,2130,2999,373,565,455,532,807,851,2822,-9849
676,2145,3018,413,553,454,533,839,852,2841,-9886
680,2160,3038,326,414,455,557,837,855,2860,-9925
684,2175,3056,44,214,503,555,839,850,2878,-9961
688,2189,3075,476,547,504,555,838,799,2896,-9998
692,2203,3092,451,525,499,557,840,797,2914,-10016
696,2217,3111,225,-59,504,603,838,799,2932,-9984
700,2230,3127,214,-35,528,604,837,799,2949,-9952
704,2244,3141,408,274,527,604,839,749,2965,-9921
708,2258,3155,488,328,522,604,864,750,2981,-9890
712,2274,3169,99,8,528,644,860,751,2997,-9857
716,2287,3182,166,-21,553,642,860,751,3013,-9828
720,2301,3195,545,385,552,643,861,728,3028,-9798
724,2314,3207,545,378,552,641,886,729,3043,-9771
728,2330,3220,66,-33,552,689,883,727,3058,-9739
732,2343,3232,118,-68,581,691,882,728,3072,-9711
736,2356,3243,94,-48,579,689,884,681,3086,-9685
740,2369,3253,431,344,577,692,907,680,3099,-9659
744,2382,3265,130,-72,580,711,907,683,3113,-9632
748,2395,3276,93,-67,629,714,906,681,3127,-9605
752,2408,3286,474,371,629,714,908,684,3139,-9580
756,2420,3296,441,293,625,712,907,678,3152,-9555
760,2432,3305,58,-38,627,759,906,682,3164,-9532
764,2444,3315,27,-121,674,757,905,682,3176,-9508
768,2454,3322,329,346,675,759,906,683,3187,-9507
772,2463,3330,513,433,682,758,909,682,3197,-9503
776,2474,3338,-81,-16,674,807,907,681,3208,-9506
780,2484,3346,-92,-51,723,805,906,682,3218,-9510
784,2492,3353,12,43,724,805,908,683,3227,-9519
788,2499,3360,430,377,719,805,909,678,3236,-9517
792,2507,3367,-84,-68,725,830,908,682,3244,-9520
796,2515,3374,-96,-90,758,828,907,679,3253,-9519
800,2522,3381,42,41,770,826,913,707,3261,-9525
804,2528,3388,43,-41,774,826,910,709,3268,-9524
808,2535,3394,-128,-94,770,875,907,706,3276,-9528
812,2541,3401,-121,-189,821,875,909,706,3282,-9531
816,2546,3405,-166,-132,817,873,906,705,3288,-9534
820,2549,3409,356,284,815,875,908,706,3293,-9533
824,2553,3413,-143,-169,817,899,908,706,3298,-9535
828,2557,3417,-156,-185,842,897,908,707,3303,-9535
832,2560,3420,365,340,840,894,906,703,3308,-9536
836,2565,3425,334,306,841,894,907,707,3313,-9535
840,2570,3430,-167,-198,841,921,908,707,3318,-9536
844,2574,3435,-174,-258,866,922,911,708,3322,-9536
848,2578,3437,246,317,868,920,908,707,3325,-9536
852,2579,3440,384,257,868,921,908,702,3329,-9536
856,2582,3443,-166,-208,866,944,910,705,3332,-9536
860,2586,3446,-231,-218,889,945,908,706,3336,-9536
864,2589,3448,-159,-137,894,943,907,710,3338,-9536
868,2590,3449,318,297,885,943,908,706,3341,-9536
872,2593,3452,-214,-240,888,966,909,705,3344,-9536
876,2596,3456,-245,-321,916,968,906,712,3346,-9536
880,2596,3456,-220,-254,918,969,907,707,3347,-9536
884,2596,3456,0,0,909,969,908,706,3348,-9536
888,2596,3456,0,0,910,969,906,706,3348,-9536
892,2596,3456,0,0,913,967,906,704,3348,-9536
896,2596,3456,0,0,914,968,904,682,3348,-9536
900,2596,3456,0,0,911,967,908,684,3348,-9536
904,2596,3457,0,0,911,969,908,683,3348,-9536
908,2596,3457,0,0,912,969,906,681,3348,-9536
912,2597,3457,0,0,912,965,905,706,3348,-9536
916,2597,3457,0,0,913,967,907,706,3348,-9536
920,2597,3457,0,0,911,969,908,707,3348,-9536
924,2597,3457,0,0,910,970,906,705,3348,-9536
928,2597,3457,0,0,911,966,906,707,3348,-9536
932,2597,3457,0,0,912,965,908,707,3348,-9536
936,2597,3457,0,0,915,968,907,704,3348,-9536
940,2597,3457,0,0,911,970,906,707,3348,-9536
944,2597,3457,0,0,913,966,909,706,3348,-9536
948,2597,3457,0,0,915,969,908,707,3348,-9536
952,2597,3457,0,0,912,967,908,707,3348,-9536
956,2597,3457,0,0,911,969,906,706,3348,-9536
960,2597,3457,0,0,911,969,908,707,3348,-9536
964,2597,3457,0,0,913,969,910,708,3348,-9536
968,2597,3457,0,0,913,971,908,707,3348,-9536
972,2597,3457,0,0,913,968,909,707,3348,-9536
976,2597,3457,0,0,912,969,907,706,3348,-9536
980,2597,3457,0,0,915,971,910,709,3348,-9536
984,2597,3457,0,0,914,969,909,707,3348,-9536
988,2597,3457,0,0,912,969,908,708,3348,-9536
992,2597,3457,0,0,915,973,909,710,3348,-9536
996,2597,3457,0,0,915,970,909,710,3348,-9536
1000,2597,3457,0,0,913,968,908,707,3348,-9536
1004,2597,3457,0,0,912,970,910,708,3348,-9536
1008,2597,3457,0,0,913,967,911,710,3348,-9536
1012,2597,3457,0,0,913,969,907,708,3348,-9536
1016,2597,3457,0,0,911,968,909,708,3348,-9536
1020,2597,3457,0,0,913,970,908,705,3348,-9536
1024,2597,3457,0,0,912,967,909,708,3348,-9536
1028,2597,3457,0,0,912,966,909,707,3348,-9536
1032,2597,3457,0,0,913,970,906,706,3348,-9536
1036,2597,3457,0,0,912,969,908,706,3348,-9536
1040,2597,3457,0,0,911,968,906,707,3348,-9536
1044,2597,3457,0,0,911,967,908,707,3348,-9536
