# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-26 20:18:40
# test: curve 1 300
# period_ms=8 samples=213 capacity=320 result=OK build="Sep 26 2026 15:32:51"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=403 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=600 fast=900 curve=300 accel=3000 turn=500 turn_accel=5000 kp=0.70 ki=8.00
# curve_r=70.0 curve_ramp=30.0 curve_angle=90.00 curve_slip=2.00 curve_len=140.0 curve_vmax=479
# curve_pre=4.5 curve_post=4.5 curve_pre_adj=0.0 curve_post_adj=0.0
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130
# lane_mm=168 center_l=89.0 center_r=76.0
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=213
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,0,0,193,174,937,708,0,0
8,0,1,236,179,196,150,934,708,1,1
16,4,3,208,243,195,148,936,709,3,8
24,8,8,272,242,194,151,934,706,7,18
32,14,14,282,223,193,149,935,705,14,31
40,22,22,333,259,191,221,933,727,22,49
48,32,31,362,270,194,222,935,735,32,70
56,43,42,344,356,190,274,932,704,44,76
64,55,54,377,371,193,275,936,713,58,74
72,68,68,442,382,187,275,933,725,74,72
80,84,84,467,401,189,274,935,725,91,72
88,102,102,496,389,186,275,934,725,111,71
96,121,121,487,471,187,273,935,724,133,53
104,142,142,366,315,191,275,934,728,156,35
112,164,163,334,352,192,274,932,729,180,34
120,185,184,337,356,217,297,934,729,204,32
128,206,206,359,336,216,294,911,731,228,12
136,228,228,281,362,217,274,911,707,252,-10
144,250,250,354,311,214,272,933,707,276,-1
152,272,272,357,306,244,250,934,706,300,13
160,295,294,386,270,240,251,933,703,324,47
168,318,317,392,253,239,222,935,729,348,83
176,341,340,342,266,239,221,933,730,372,71
184,364,363,296,276,216,253,935,729,396,55
192,386,386,352,238,216,251,957,727,420,54
200,408,408,347,265,240,223,957,728,444,60
208,431,430,387,219,237,223,982,729,468,94
216,454,451,353,250,240,199,980,705,492,135
224,477,471,319,311,241,196,958,707,516,163
232,500,492,329,274,266,250,955,368,540,182
240,524,512,323,277,264,250,958,371,564,205
248,547,532,350,277,289,275,955,226,588,227
256,570,553,278,297,287,273,936,231,612,217
264,592,574,299,302,288,297,932,67,636,200
272,614,597,256,338,285,296,938,67,660,158
280,634,619,288,338,312,322,932,27,684,115
288,656,641,272,326,311,322,937,27,708,95
296,677,662,272,333,312,344,932,27,732,82
304,699,683,230,401,309,344,911,27,756,58
312,720,706,274,355,337,345,910,27,780,32
320,742,729,281,316,334,344,912,28,804,11
328,762,751,279,350,336,368,909,29,828,-5
336,783,774,270,306,333,370,911,28,852,-11
344,803,797,273,330,359,391,909,27,876,-14
352,824,819,316,314,357,390,934,28,900,-14
360,845,842,329,273,360,393,931,27,924,-15
368,867,864,358,255,358,392,935,29,948,-18
376,889,885,367,260,381,417,931,26,972,-8
384,912,906,367,207,382,413,935,28,996,18
392,935,926,387,214,406,439,931,28,1020,60
400,958,944,409,228,404,436,933,28,1044,117
408,983,963,401,208,405,464,933,28,1068,191
416,1008,982,434,172,404,461,934,30,1092,280
424,1034,998,416,197,431,464,933,28,1116,385
432,1061,1015,479,156,430,464,913,28,1140,506
440,1089,1031,470,137,456,463,909,27,1164,643
