# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-26 20:08:17
# test: curve -1 300
# period_ms=8 samples=194 capacity=320 result=OK build="Sep 26 2026 15:32:51"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=403 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=600 fast=900 curve=300 accel=3000 turn=500 turn_accel=5000 kp=0.70 ki=8.00
# curve_r=70.0 curve_ramp=30.0 curve_angle=90.00 curve_slip=2.00 curve_len=140.0 curve_vmax=479
# curve_pre=4.5 curve_post=4.5 curve_pre_adj=0.0 curve_post_adj=0.0
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130
# lane_mm=168 center_l=89.0 center_r=76.0
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=194
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,0,0,165,176,982,660,0,0
8,0,1,236,179,193,196,977,659,1,1
16,4,3,208,243,193,198,979,661,3,8
24,8,8,272,242,165,212,980,660,7,18
32,13,15,324,206,164,224,979,660,14,31
40,22,23,304,259,195,235,975,659,22,50
48,32,31,350,307,193,270,1001,653,32,70
56,42,41,390,318,216,267,997,635,44,92
64,56,52,370,382,217,270,1001,646,58,119
72,71,66,450,345,216,270,995,658,74,151
80,88,80,512,355,217,268,976,650,91,186
88,108,97,507,373,216,268,974,635,111,227
96,129,115,526,423,217,267,975,637,133,270
104,153,135,391,223,217,272,979,634,156,318
112,177,154,380,264,216,295,1002,650,180,366
120,201,174,381,260,216,295,1002,659,204,414
128,225,193,380,263,215,297,981,658,228,462
136,249,213,273,368,241,295,979,657,252,437
144,272,235,268,316,240,305,981,673,276,405
152,295,256,250,382,241,296,977,682,300,357
160,316,278,276,382,240,246,981,683,324,312
168,338,301,243,384,241,245,977,682,348,283
176,360,325,251,339,240,218,1002,682,372,258
184,382,348,281,328,264,215,1002,682,396,269
192,404,371,265,286,264,217,1002,683,420,285
200,426,393,297,302,289,215,1001,681,444,304
208,448,416,281,261,285,246,1025,203,468,324
216,469,439,373,191,266,246,1023,203,492,368
224,491,459,363,258,263,269,864,88,516,414
232,513,480,379,244,288,268,865,87,540,461
240,536,501,254,342,287,294,375,30,564,467
248,558,523,312,281,288,292,374,30,588,419
256,579,545,254,342,288,319,43,35,612,371
264,600,568,286,306,313,314,41,35,636,322
272,620,591,310,334,311,341,212,30,660,275
280,642,614,217,371,337,340,208,30,684,225
288,662,636,246,373,336,341,120,30,708,179
296,682,660,249,342,336,340,119,30,732,130
304,702,683,236,383,337,363,88,29,756,83
312,721,707,283,337,362,363,87,29,780,35
320,740,731,345,277,361,388,89,29,804,19
328,760,755,326,268,361,386,88,30,828,19
336,781,778,334,259,362,412,120,30,852,19
344,802,800,329,290,361,411,119,30,876,19
352,824,822,293,299,361,411,143,34,900,19
360,845,843,286,337,385,411,143,35,924,19
368,867,865,233,377,384,434,143,34,948,19
376,888,887,238,385,407,433,142,34,972,9
384,908,910,251,399,406,461,165,36,996,-17
392,928,935,203,391,408,457,165,36,1020,-59
400,946,958,216,413,407,459,141,29,1044,-116
408,965,983,187,440,431,458,142,28,1068,-189
416,982,1008,209,425,434,482,25,44,1092,-279
424,999,1035,184,447,431,482,25,43,1116,-384
432,1015,1063,172,431,432,508,234,35,1140,-505
440,1031,1091,144,457,459,507,235,33,1164,-642
448,1046,1119,117,487,453,531,119,44,1188,-794
456,1060,1149,104,472,457,529,120,43,1212,-963
464,1072,1179,167,440,453,554,67,87,1236,-1147
472,1085,1209,210,424,478,552,66,87,1260,-1344
480,1099,1239,166,440,477,578,67,137,1284,-1542
488,1112,1270,167,437,479,575,67,134,1308,-1740
496,1124,1301,208,422,476,601,88,228,1332,-1939
504,1138,1331,200,429,458,600,89,228,1356,-2137
512,1151,1362,165,436,453,600,166,299,1380,-2335
520,1164,1393,165,433,485,604,166,300,1404,-2533
528,1176,1423,205,425,456,622,221,369,1428,-2731
536,1190,1454,198,425,433,621,237,370,1452,-2929
544,1203,1484,161,439,432,620,288,418,1476,-3128
552,1216,1515,196,426,409,620,378,419,1500,-3326
560,1229,1547,174,392,406,621,387,472,1524,-3524
568,1242,1577,196,421,385,619,464,473,1548,-3722
576,1255,1607,159,435,384,667,463,544,1572,-3920
584,1268,1638,160,432,361,669,488,543,1596,-4118
592,1280,1669,201,418,361,644,485,590,1620,-4316
600,1294,1699,158,434,339,642,533,589,1644,-4515
608,1306,1730,199,419,340,621,532,636,1668,-4713
616,1319,1760,162,433,287,620,555,636,1692,-4911
624,1332,1791,197,421,288,606,556,683,1716,-5109
632,1344,1822,204,416,263,603,602,684,1740,-5307
640,1358,1852,170,397,265,578,602,706,1764,-5505
648,1370,1882,199,424,216,579,647,706,1788,-5703
656,1384,1912,156,440,216,559,647,730,1812,-5902
664,1396,1943,197,426,191,555,694,729,1836,-6100
672,1409,1973,195,430,190,535,693,752,1860,-6298
680,1422,2003,192,434,117,532,717,751,1884,-6496
688,1435,2034,157,442,115,464,716,777,1908,-6694
696,1448,2064,155,446,59,460,762,773,1932,-6892
704,1460,2095,196,432,58,322,763,777,1956,-7091
712,1473,2126,196,430,60,322,811,775,1980,-7289
720,1486,2156,159,444,60,152,809,776,2004,-7487
728,1498,2187,201,429,59,150,867,777,2028,-7685
736,1512,2218,197,376,59,30,865,731,2052,-7882
744,1525,2248,260,339,46,30,912,726,2076,-8068
752,1540,2277,235,362,46,35,911,706,2100,-8237
760,1556,2306,264,301,48,36,955,703,2124,-8390
768,1572,2334,277,310,47,55,957,660,2148,-8528
776,1588,2361,304,285,60,56,1003,657,2172,-8650
784,1604,2387,325,295,61,69,1001,634,2196,-8756
792,1621,2413,322,276,46,68,1028,632,2220,-8846
800,1640,2439,311,254,46,128,1024,589,2244,-8920
808,1659,2463,327,265,47,127,1049,585,2268,-8979
816,1679,2486,306,288,49,57,1047,588,2292,-9021
824,1699,2509,345,226,58,56,1072,585,2316,-9048
832,1721,2530,353,244,59,105,1071,564,2340,-9059
840,1743,2551,291,309,59,104,1095,562,2364,-9059
848,1764,2573,286,341,59,82,1093,565,2388,-9059
856,1786,2595,294,305,59,82,1095,564,2412,-9059
864,1808,2617,293,304,60,83,1093,566,2436,-9059
872,1830,2639,291,303,59,82,1094,563,2460,-9059
880,1852,2660,243,354,58,82,1094,564,2484,-9059
888,1872,2682,397,231,57,83,1094,563,2508,-9018
896,1895,2703,374,226,58,83,1092,564,2532,-8970
904,1916,2724,430,202,72,80,1096,562,2556,-8923
912,1940,2744,354,250,72,150,1092,565,2580,-8874
920,1963,2764,362,244,72,149,1117,564,2604,-8827
928,1987,2783,349,284,73,45,1115,565,2628,-8779
936,2011,2803,363,243,72,44,1118,563,2652,-8731
944,2035,2823,364,239,73,128,1116,566,2676,-8682
952,2059,2842,363,242,72,127,1115,563,2700,-8635
960,2084,2862,359,240,72,82,1117,564,2724,-8585
968,2108,2881,357,243,89,82,1094,564,2748,-8537
976,2132,2900,344,283,90,105,1092,565,2772,-8490
984,2157,2920,319,252,91,104,1096,563,2796,-8440
992,2181,2939,350,248,90,128,1093,588,2820,-8393
1000,2205,2959,383,236,90,129,1073,587,2844,-8344
1008,2230,2978,343,249,89,128,1071,613,2868,-8295
1016,2254,2997,315,279,92,128,1073,616,2892,-8259
1024,2278,3017,201,391,89,150,1072,615,2916,-8308
1032,2299,3039,231,363,92,150,1026,613,2940,-8355
1040,2319,3061,260,365,89,55,1024,634,2964,-8402
1048,2340,3083,245,382,114,55,1026,635,2988,-8449
1056,2360,3107,248,351,113,150,1026,633,3012,-8498
1064,2380,3130,241,360,139,151,1028,636,3036,-8545
1072,2400,3154,236,362,136,149,1025,634,3060,-8594
1080,2419,3178,239,362,138,150,1048,637,3084,-8641
1088,2438,3203,243,355,137,198,1048,610,3108,-8690
1096,2457,3227,283,343,137,197,1049,611,3132,-8737
1104,2476,3251,92,147,141,220,1046,613,3156,-8785
1112,2492,3273,78,148,141,220,1071,609,3177,-8827
1120,2506,3292,111,109,139,222,1069,588,3197,-8863
1128,2519,3309,73,64,165,222,1094,593,3215,-8897
1136,2530,3324,60,71,164,220,1091,566,3231,-8925
1144,2540,3338,60,9,164,225,1095,565,3245,-8952
1152,2548,3349,17,-4,163,202,1092,566,3257,-8973
1160,2555,3359,9,-32,165,198,1118,565,3267,-8992
1168,2560,3366,2,-55,165,224,1117,550,3275,-9005
1176,2564,3371,-47,-64,139,251,1119,543,3282,-9015
1184,2568,3373,-116,-30,140,241,1116,567,3286,-9021
1192,2568,3374,-84,-64,116,222,1118,563,3289,-9023
1200,2568,3374,23,48,117,221,1118,543,3289,-9023
1208,2568,3374,34,64,114,220,1116,540,3289,-9023
1216,2569,3375,9,34,116,222,1117,567,3289,-9025
1224,2569,3375,18,50,140,250,1119,565,3289,-9025
1232,2569,3375,28,66,142,251,1117,561,3289,-9025
1240,2569,3375,37,82,140,249,1116,562,3289,-9025
