# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-24 19:29:59
# test: noise 1000
# period_ms=10 samples=100 capacity=384 result=OK build="Sep 24 2026 19:25:15"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=-5 ticks_per_turn=362 turn_still_ms=20
# spd=400 fast=400 turn=180 kp=2.00 ki=0.50 kd=30.00 ke=0.00 pd_max=80 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=100
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
0,0,0,0,0,1011,970,843,777
10,0,0,0,0,1010,972,842,777
20,0,0,0,0,1010,968,864,777
30,0,0,0,0,1013,966,868,777
40,0,0,0,0,1011,970,865,777
50,0,0,0,0,1011,968,864,775
60,0,0,0,0,987,965,865,778
70,0,0,0,0,985,945,862,776
80,0,0,0,0,985,942,865,776
90,0,0,0,0,1010,968,865,753
100,0,0,0,0,1007,967,839,748
110,0,0,0,0,1010,969,863,776
120,0,0,0,0,985,971,865,777
130,0,0,0,0,988,969,866,775
140,0,0,0,0,1009,971,844,779
150,0,0,0,0,1009,968,842,777
160,0,0,0,0,1009,967,843,775
170,0,0,0,0,1011,968,842,776
180,0,0,0,0,1009,970,864,776
190,0,0,0,0,1009,944,866,777
200,0,0,0,0,1011,946,868,755
210,0,0,0,0,1005,943,866,751
220,0,0,0,0,987,966,864,777
230,0,0,0,0,983,968,863,775
240,0,0,0,0,1009,968,865,774
250,0,0,0,0,1009,971,863,778
260,0,0,0,0,1009,968,843,776
270,0,0,0,0,1012,968,866,778
280,0,0,0,0,1010,969,865,777
290,0,0,0,0,1010,968,865,778
300,0,0,0,0,1010,969,851,776
310,0,0,0,0,1009,945,840,776
320,0,0,0,0,1011,945,865,752
330,0,0,0,0,1008,968,864,777
340,0,0,0,0,1011,968,865,778
350,0,0,0,0,1010,967,867,777
360,0,0,0,0,1010,968,864,778
370,0,0,0,0,987,969,845,779
380,0,0,0,0,988,971,842,775
390,0,0,0,0,985,969,864,777
400,0,0,0,0,1010,971,867,778
410,0,0,0,0,1013,944,866,777
420,0,0,0,0,1011,948,845,779
430,0,0,0,0,1011,947,843,756
440,0,0,0,0,1009,968,843,775
450,0,0,0,0,1010,970,866,775
460,0,0,0,0,1011,969,864,777
470,0,0,0,0,1008,968,867,776
480,0,0,0,0,1010,967,866,776
490,0,0,0,0,1010,971,864,779
500,0,0,0,0,1005,965,863,777
510,0,0,0,0,1011,966,842,776
520,0,0,0,0,1010,968,841,777
530,0,0,0,0,1009,967,842,775
540,0,0,0,0,1009,947,843,753
550,0,0,0,0,1009,942,841,757
560,0,0,0,0,1011,969,844,777
570,0,0,0,0,987,969,840,777
580,0,0,0,0,986,968,844,775
590,0,0,0,0,986,968,842,774
600,0,0,0,0,985,969,842,778
610,0,0,0,0,985,969,842,775
620,0,0,0,0,986,967,841,777
630,0,0,0,0,988,969,844,778
640,0,0,0,0,987,965,842,776
650,0,0,0,0,987,946,844,777
660,0,0,0,0,988,945,865,775
670,0,0,0,0,988,968,864,776
680,0,0,0,0,985,968,866,778
690,0,0,0,0,986,967,865,775
700,0,0,0,0,1010,969,864,777
710,0,0,0,0,1011,969,864,779
720,0,0,0,0,1012,971,866,776
730,0,0,0,0,1010,969,863,778
740,0,0,0,0,1009,968,863,776
750,0,0,0,0,1009,969,865,778
760,0,0,0,0,1007,967,862,776
770,0,0,0,0,1008,945,865,776
780,0,0,0,0,1009,968,861,779
790,0,0,0,0,1008,966,864,775
800,0,0,0,0,1010,967,866,774
810,0,0,0,0,1010,969,864,778
820,0,0,0,0,1006,966,866,774
830,0,0,0,0,1011,967,865,777
840,0,0,0,0,1008,969,867,778
850,0,0,0,0,1010,968,865,778
860,0,0,0,0,989,971,866,777
870,0,0,0,0,987,972,844,777
880,0,0,0,0,1011,947,842,778
890,0,0,0,0,1009,969,843,778
900,0,0,0,0,1009,966,866,776
910,0,0,0,0,1010,971,866,779
920,0,0,0,0,1010,967,862,778
930,0,0,0,0,989,970,866,777
940,0,0,0,0,1012,970,867,778
950,0,0,0,0,1011,968,863,775
960,0,0,0,0,987,969,867,778
970,0,0,0,0,985,966,863,776
980,0,0,0,0,986,969,844,777
990,0,0,0,0,1011,945,841,778
