# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-24 20:07:42
# test: step 600 250
# period_ms=2 samples=275 capacity=320 result=OK build="Sep 24 2026 20:03:13"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=400 kv_l=0.92 kv_r=0.90 tau_ms=50.00 ks=20
# spd=400 fast=500 accel=3000 turn=500 turn_accel=5000 kp=1.00 ki=4.00
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=275
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,600,600,28,24,913,679,0,0
2,1,1,600,600,29,23,912,682,0,0
4,2,2,600,600,28,22,909,683,0,0
6,4,4,600,600,30,24,910,681,0,0
8,6,7,600,600,29,23,911,682,0,0
10,9,10,600,600,28,34,914,679,0,0
12,12,13,600,600,28,35,914,683,0,0
14,16,16,600,600,29,36,917,680,0,0
16,19,20,600,600,28,35,915,679,0,0
18,23,24,600,600,28,34,914,682,0,0
20,27,29,600,600,27,37,915,680,0,0
22,32,34,600,600,29,35,914,682,0,0
24,37,39,600,600,29,36,915,683,0,0
26,41,44,600,600,31,120,916,689,0,0
28,47,50,600,600,30,120,916,682,0,0
30,53,56,600,600,26,122,940,682,0,0
32,59,63,600,600,24,119,941,679,0,0
34,65,70,600,600,28,119,940,705,0,0
36,72,77,600,600,26,123,944,707,0,0
38,79,85,600,600,29,121,938,707,0,0
40,85,92,600,600,27,121,942,710,0,0
42,91,99,600,600,36,120,940,710,0,0
44,97,107,600,600,27,121,942,708,0,0
46,104,114,600,600,28,122,917,708,0,0
48,110,122,600,600,26,124,916,702,0,0
50,117,129,600,600,27,122,918,704,0,0
52,123,137,600,600,25,123,919,704,0,0
54,129,145,600,600,28,122,920,704,0,0
56,137,154,600,600,26,122,921,706,0,0
58,144,162,600,600,27,51,915,707,0,0
60,151,171,600,600,36,50,920,711,0,0
62,158,179,600,600,26,52,918,704,0,0
64,166,187,600,600,27,49,920,701,0,0
66,173,196,600,600,26,52,919,705,0,0
68,181,205,600,600,29,50,917,707,0,0
70,189,213,600,600,29,51,920,707,0,0
72,196,222,600,600,28,50,924,706,0,0
74,203,231,600,600,27,25,918,706,0,0
76,211,239,600,600,28,23,921,705,0,0
78,219,248,600,600,27,24,896,707,0,0
80,227,256,600,600,28,26,899,700,0,0
82,235,266,600,600,25,26,898,728,0,0
84,243,275,600,600,28,26,901,728,0,0
86,251,284,600,600,29,25,898,729,0,0
88,259,293,600,600,29,24,898,733,0,0
90,268,303,600,600,29,28,900,729,0,0
92,276,311,600,600,30,24,897,731,0,0
94,284,321,600,600,29,25,897,729,0,0
96,292,330,600,600,34,24,897,735,0,0
98,301,339,600,600,31,25,896,728,0,0
100,309,348,600,600,29,27,897,728,0,0
102,317,357,600,600,29,24,898,728,0,0
104,325,366,600,600,33,25,896,729,0,0
106,333,375,600,600,29,42,899,732,0,0
108,342,385,600,600,32,78,896,729,0,0
110,350,394,600,600,29,77,898,728,0,0
112,359,403,600,600,35,77,895,729,0,0
114,368,413,600,600,27,78,899,753,0,0
116,377,423,600,600,28,78,896,752,0,0
118,385,432,600,600,27,79,896,751,0,0
120,393,441,600,600,28,77,899,753,0,0
122,402,451,600,600,26,79,897,750,0,0
124,411,460,600,600,28,125,898,750,0,0
126,419,469,600,600,26,126,899,751,0,0
128,428,479,600,600,36,125,893,752,0,0
130,437,488,600,600,46,122,897,777,0,0
132,445,498,600,600,36,157,893,774,0,0
134,454,507,600,600,75,121,898,774,0,0
136,463,517,600,600,37,124,896,775,0,0
138,472,527,600,600,39,123,896,778,0,0
140,481,536,600,600,38,195,897,776,0,0
142,489,546,600,600,37,192,875,773,0,0
144,498,555,600,600,46,195,872,774,0,0
146,507,565,600,600,47,191,876,773,0,0
148,517,575,600,600,48,193,872,776,0,0
150,525,584,600,600,48,195,872,773,0,0
152,534,594,600,600,45,192,873,774,0,0
154,544,603,600,600,47,194,874,773,0,0
156,553,613,600,600,49,169,872,775,0,0
158,561,623,600,600,48,169,851,776,0,0
160,571,632,600,600,28,172,852,774,0,0
162,581,642,600,600,29,168,851,801,0,0
164,589,651,600,600,29,168,848,800,0,0
166,599,661,600,600,30,167,849,806,0,0
168,609,671,600,600,29,167,849,800,0,0
170,618,680,600,600,26,171,849,798,0,0
172,628,690,600,600,25,123,851,798,0,0
174,637,699,600,600,29,123,826,799,0,0
176,647,709,600,600,26,124,833,800,0,0
178,657,719,600,600,29,123,827,800,0,0
180,667,728,600,600,26,123,829,801,0,0
182,677,738,600,600,36,122,827,802,0,0
184,687,748,600,600,27,124,829,800,0,0
186,697,758,600,600,29,134,825,800,0,0
188,707,767,600,600,26,151,827,799,0,0
190,717,778,600,600,27,148,830,798,0,0
192,727,787,600,600,30,151,831,798,0,0
194,737,797,600,600,31,149,853,798,0,0
196,747,807,600,600,30,147,829,799,0,0
198,757,817,600,600,29,147,823,801,0,0
200,767,827,600,600,38,147,827,803,0,0
202,777,838,600,600,29,147,825,796,0,0
204,788,848,600,600,30,99,830,797,0,0
206,798,858,600,600,29,101,828,798,0,0
208,808,868,600,600,39,101,830,800,0,0
210,818,879,600,600,37,102,830,830,0,0
212,829,889,600,600,37,100,831,827,0,0
214,839,899,600,600,36,103,828,829,0,0
216,849,910,600,600,37,102,832,830,0,0
218,859,920,600,600,36,102,828,829,0,0
220,869,930,600,600,37,102,830,826,0,0
222,880,940,600,600,34,103,798,827,0,0
224,891,951,600,600,39,102,797,826,0,0
226,901,961,600,600,39,106,798,853,0,0
228,912,972,600,600,38,100,798,855,0,0
230,922,983,600,600,38,102,798,854,0,0
232,933,993,600,600,38,99,794,855,0,0
234,943,1003,600,600,38,100,795,853,0,0
236,953,1014,600,600,40,101,797,859,0,0
238,964,1024,600,600,37,101,795,851,0,0
240,975,1035,600,600,36,103,796,851,0,0
242,985,1046,600,600,33,100,797,852,0,0
244,996,1056,600,600,39,100,795,852,0,0
246,1007,1067,600,600,42,102,799,853,0,0
248,1017,1077,600,600,38,100,797,852,0,0
250,1028,1088,0,0,38,99,799,851,0,0
252,1037,1098,0,0,37,81,795,850,0,0
254,1047,1107,0,0,35,82,799,850,0,0
256,1056,1116,0,0,57,80,800,850,0,0
258,1064,1124,0,0,62,81,798,874,0,0
260,1072,1131,0,0,58,81,802,877,0,0
262,1079,1139,0,0,60,81,797,875,0,0
264,1086,1146,0,0,57,81,799,875,0,0
266,1092,1152,0,0,66,79,797,876,0,0
268,1098,1158,0,0,57,44,798,873,0,0
270,1104,1163,0,0,60,44,772,874,0,0
272,1109,1169,0,0,72,45,775,872,0,0
274,1114,1174,0,0,73,45,777,872,0,0
276,1118,1179,0,0,71,44,778,874,0,0
278,1123,1183,0,0,74,44,778,873,0,0
280,1127,1187,0,0,71,44,776,874,0,0
282,1131,1191,0,0,71,42,771,875,0,0
284,1134,1195,0,0,80,67,773,875,0,0
286,1138,1198,0,0,71,68,775,871,0,0
288,1141,1201,0,0,59,68,776,871,0,0
290,1145,1204,0,0,58,68,776,897,0,0
292,1147,1207,0,0,59,67,779,896,0,0
294,1149,1210,0,0,59,66,774,899,0,0
296,1152,1212,0,0,59,67,778,895,0,0
298,1154,1215,0,0,58,67,775,896,0,0
300,1157,1217,0,0,60,55,776,894,0,0
302,1159,1219,0,0,58,63,753,896,0,0
304,1161,1221,0,0,28,56,751,896,0,0
306,1163,1223,0,0,29,54,751,920,0,0
308,1165,1225,0,0,26,54,749,921,0,0
310,1167,1227,0,0,27,55,753,919,0,0
312,1169,1228,0,0,29,56,752,917,0,0
314,1170,1230,0,0,30,55,748,918,0,0
316,1171,1231,0,0,30,27,750,920,0,0
318,1173,1232,0,0,27,29,752,918,0,0
320,1173,1234,0,0,48,29,753,916,0,0
322,1175,1235,0,0,45,29,753,919,0,0
324,1176,1236,0,0,47,29,754,919,0,0
326,1177,1237,0,0,49,27,751,921,0,0
328,1178,1239,0,0,46,30,751,918,0,0
330,1179,1239,0,0,47,30,753,917,0,0
332,1181,1240,0,0,49,33,749,918,0,0
334,1181,1242,0,0,49,35,749,918,0,0
336,1183,1243,0,0,91,33,752,921,0,0
338,1183,1243,0,0,93,34,749,921,0,0
340,1184,1244,0,0,90,39,760,920,0,0
342,1185,1245,0,0,89,37,753,922,0,0
344,1185,1246,0,0,92,35,749,922,0,0
346,1187,1247,0,0,89,37,751,918,0,0
348,1187,1247,0,0,92,34,749,917,0,0
350,1188,1248,0,0,91,35,748,917,0,0
352,1188,1248,0,0,73,35,754,917,0,0
354,1189,1249,0,0,74,36,753,942,0,0
356,1189,1250,0,0,73,35,753,947,0,0
358,1189,1250,0,0,75,33,751,945,0,0
360,1190,1251,0,0,71,36,752,942,0,0
362,1191,1251,0,0,82,34,749,944,0,0
364,1192,1252,0,0,74,42,747,941,0,0
366,1192,1252,0,0,74,44,752,938,0,0
