# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-24 20:45:16
# test: turn -4
# period_ms=16 samples=164 capacity=320 result=OK build="Sep 24 2026 20:36:30"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=405 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=400 fast=500 accel=3000 turn=500 turn_accel=5000 kp=0.50 ki=8.00
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168 center_l=89.0 center_r=7@D INFO front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=164
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,-146,147,1051,1016,908,657,0,0
16,-4,5,-174,171,1024,1016,908,657,0,-72
32,-11,14,-276,265,1024,1019,909,656,0,-272
48,-26,28,-270,288,1008,1019,932,659,0,-600
64,-46,48,-331,349,980,1042,958,614,0,-1056
80,-72,76,-376,336,932,1067,1025,564,0,-1640
96,-103,109,-408,384,860,1091,1116,519,0,-2352
112,-138,146,-326,268,790,1089,1188,521,0,-3150
128,-173,182,-300,237,744,1043,1231,709,0,-3950
144,-208,218,-311,269,1008,969,1253,832,0,-4750
160,-245,255,-302,260,1194,831,1252,900,0,-5550
176,-282,292,-264,247,1314,761,1229,923,0,-6350
192,-315,325,-162,93,1359,853,1139,924,0,-7108
208,-342,352,-119,50,1381,996,1025,900,0,-7740
224,-366,373,-34,28,1334,1064,886,854,0,-8244
240,-384,389,-7,10,1313,1130,737,778,0,-8620
256,-396,399,26,-65,1260,1154,623,733,0,-8868
272,-402,403,73,-54,1241,1157,553,683,0,-8988
288,-402,402,-35,35,1216,1178,530,658,0,-9000
304,-402,402,-53,53,1238,1154,554,658,0,-9000
320,-402,402,-70,70,1217,1154,553,658,0,-9000
336,-402,402,-88,88,1242,1157,556,683,0,-9000
352,-402,402,-42,42,1241,1156,556,660,0,-9000
368,-402,402,-60,60,1216,1156,554,660,0,-9000
384,-402,402,-77,77,1240,1139,553,659,0,-9000
400,-402,403,-36,6,1241,1139,552,661,0,-9000
416,-402,402,-53,53,1241,1156,553,659,0,-9000
432,-402,402,-70,70,1243,1156,553,659,0,-9000
448,-402,402,-88,88,1242,1157,553,659,0,-9000
464,-402,402,-52,52,1241,1156,552,658,0,-9000
480,-402,402,0,0,1243,1156,553,660,0,-9000
496,-402,402,0,0,1242,1178,555,660,0,-9000
512,-402,402,0,0,1241,1132,556,659,0,-9000
528,-402,402,0,0,1217,1157,556,660,0,-9000
544,-402,402,0,0,1241,1157,557,661,0,-9000
560,-402,402,0,0,1242,1156,556,659,0,-9000
576,-402,402,0,0,1243,1157,553,660,0,-9000
592,-404,404,-194,195,1242,1159,556,660,0,-9042
608,-412,411,-248,254,1240,1158,553,685,0,-9210
624,-424,425,-278,275,1218,1159,506,658,0,-9506
640,-442,445,-339,328,1173,1199,447,626,0,-9930
656,-466,472,-358,309,1125,1197,277,599,0,-10482
672,-497,504,-383,380,1056,1218,65,592,0,-11162
688,-532,540,-292,284,963,1265,67,707,0,-11950
704,-567,576,-294,256,839,1243,123,901,0,-12750
720,-603,612,-294,256,698,1218,234,1037,0,-13550
736,-640,646,-262,263,558,1153,327,1107,0,-14350
752,-676,681,-293,273,409,1063,447,1130,0,-15150
768,-712,716,-140,123,266,925,533,1130,0,-15930
784,-741,743,-101,118,48,759,601,1099,0,-16594
800,-765,767,-43,35,27,529,717,1038,0,-17130
816,-784,786,-16,7,27,296,764,956,0,-17538
832,-796,798,0,-10,27,81,788,894,0,-17818
848,-803,805,57,-66,27,54,810,840,0,-17970
864,-804,805,-33,27,27,28,845,828,0,-18000
880,-804,804,-35,60,30,58,843,830,0,-18000
896,-804,804,-46,46,47,28,845,831,0,-18000
912,-804,804,-63,63,27,26,844,851,0,-18000
928,-804,804,-81,81,60,25,844,853,0,-18000
944,-804,804,-98,98,28,26,842,852,0,-18000
960,-805,805,3,-3,28,26,843,852,0,-18000
976,-804,804,-48,48,27,27,843,852,0,-18000
992,-804,804,-66,66,27,33,844,830,0,-18000
1008,-804,804,-84,84,30,27,841,852,0,-18000
1024,-804,804,-101,101,27,27,843,852,0,-18000
1040,-805,804,-40,45,28,27,812,853,0,-18000
1056,-804,804,-59,59,27,28,845,853,0,-18000
1072,-804,804,0,0,27,27,844,831,0,-18000
1088,-804,804,0,0,28,30,844,852,0,-18000
1104,-804,804,0,0,28,34,843,853,0,-18000
1120,-804,804,0,0,28,29,843,851,0,-18000
1136,-804,804,0,0,39,29,840,853,0,-18000
1152,-804,804,0,0,28,30,842,853,0,-18000
1168,-805,805,-172,173,27,24,844,852,0,-18020
1184,-812,812,-219,221,27,27,843,853,0,-18156
1200,-823,823,-254,280,28,27,843,799,0,-18420
1216,-840,840,-315,342,28,26,867,778,0,-18812
1232,-863,864,-368,366,28,41,913,708,0,-19332
1248,-892,895,-417,381,37,26,936,634,0,-19980
1264,-926,931,-311,241,291,99,978,518,0,-20750
1280,-962,967,-281,236,530,168,1002,394,0,-21550
1296,-996,1003,-324,245,723,320,1024,252,0,-22350
1312,-1032,1040,-292,234,864,439,1026,111,0,-23150
1328,-1068,1076,-297,263,987,556,980,54,0,-23950
1344,-1105,1112,-129,99,1056,667,911,27,0,-24744
1360,-1135,1141,-124,123,1081,760,786,27,0,-25440
1376,-1159,1166,-106,50,1081,852,694,27,0,-26008
1392,-1180,1185,-49,26,1055,898,762,28,0,-26448
1408,-1195,1198,6,5,1032,945,810,29,0,-26760
1424,-1204,1205,63,-43,1010,968,864,54,0,-26944
1440,-1206,1206,-37,62,1009,966,863,111,0,-27000
1456,-1206,1206,-43,43,1009,997,864,180,0,-27000
1472,-1206,1206,-60,60,1009,968,864,44,0,-27000
1488,-1207,1206,2,28,1010,968,865,158,0,-27000
1504,-1207,1205,-37,51,1011,970,865,28,0,-27000
1520,-1207,1205,-49,74,1010,969,866,111,0,-27000
1536,-1207,1205,-61,96,1010,995,864,66,0,-27000
1552,-1207,1205,-73,119,1009,968,841,68,0,-27000
1568,-1207,1205,-42,54,1010,967,841,66,0,-27000
1584,-1207,1205,-54,77,1010,967,841,68,0,-27000
1600,-1207,1205,-66,100,987,969,841,68,0,-27000
1616,-1207,1206,-36,15,988,968,843,55,0,-27000
1632,-1207,1205,-50,65,987,997,841,159,0,-27000
1648,-1207,1205,0,0,988,999,844,228,0,-27000
1664,-1207,1205,0,0,986,967,865,29,0,-27000
1680,-1207,1205,0,0,987,967,864,33,0,-27000
1696,-1207,1205,0,0,987,996,866,134,0,-27000
1712,-1207,1205,0,0,987,967,865,66,0,-27000
1728,-1207,1205,0,0,1007,970,864,68,0,-27000
1744,-1207,1205,-186,187,1010,966,863,108,0,-27006
1760,-1213,1211,-196,198,1010,970,863,28,0,-27110
1776,-1222,1221,-263,260,987,969,886,85,0,-27342
1792,-1237,1237,-298,316,960,995,888,201,0,-27702
1808,-1258,1261,-347,303,938,1020,935,296,0,-28190
1824,-1286,1290,-369,345,885,1020,980,439,0,-28806
1840,-1320,1324,-256,281,792,1019,1003,559,0,-29550
1856,-1356,1360,-258,283,676,1019,1049,704,0,-30350
1872,-1391,1396,-289,260,651,968,1048,796,0,-31150
1888,-1427,1432,-289,260,841,921,1047,848,0,-31950
1904,-1464,1467,-255,260,962,806,1026,893,0,-32750
1920,-1500,1502,-146,130,1056,667,956,896,0,31986
1936,-1533,1533,-130,121,1085,739,811,850,0,31258
1952,-1558,1558,-92,84,1106,853,763,827,0,30658
1968,-1580,1580,-31,22,1084,922,840,749,0,30186
1984,-1595,1596,-7,-32,1056,945,888,708,0,29842
2000,-1605,1605,40,-24,1055,997,928,659,0,29626
2016,-1608,1608,63,-73,1033,1019,949,658,0,29538
2032,-1608,1608,-53,35,1033,1018,956,657,0,29536
2048,-1609,1607,-36,61,1034,1018,956,659,0,29536
2064,-1610,1607,3,26,1034,1017,956,657,0,29536
2080,-1610,1606,-31,41,1059,1021,956,657,0,29536
2096,-1610,1606,-44,64,1035,996,957,655,0,29536
2112,-1610,1606,-56,87,1034,1019,957,652,0,29536
2128,-1610,1606,-37,49,1037,1017,956,655,0,29536
2144,-1610,1606,-50,72,1033,1019,957,656,0,29536
2160,-1610,1607,-31,11,1034,1020,933,658,0,29536
2176,-1610,1606,-46,62,1034,1018,956,655,0,29536
2192,-1610,1606,-58,84,1033,1018,956,656,0,29536
2208,-1610,1606,-45,55,1032,996,955,655,0,29536
2224,-1610,1606,0,0,1031,1019,956,660,0,29536
2240,-1610,1606,0,0,1034,1020,954,661,0,29536
2256,-1610,1606,0,0,1055,1019,956,660,0,29536
2272,-1610,1606,0,0,1033,1018,956,661,0,29536
2288,-1610,1606,0,0,1054,1019,956,660,0,29536
2304,-1610,1606,0,0,1032,1019,956,661,0,29536
2320,-1610,1606,0,0,1034,997,956,659,0,29536
2336,-1610,1606,0,0,1055,995,956,639,0,29536
2352,-1610,1606,0,0,1056,1019,934,658,0,29536
2368,-1610,1606,0,0,1033,1017,932,661,0,29536
2384,-1610,1606,0,0,1031,1019,911,661,0,29536
2400,-1610,1606,0,0,1030,997,910,661,0,29536
2416,-1610,1606,0,0,1033,1019,908,661,0,29536
2432,-1610,1606,0,0,1032,1017,933,661,0,29536
2448,-1610,1606,0,0,1031,996,931,638,0,29536
2464,-1610,1606,0,0,1032,1018,932,659,0,29536
2480,-1610,1606,0,0,1032,1017,952,660,0,29536
2496,-1610,1606,0,0,1031,1018,954,661,0,29536
2512,-1610,1606,0,0,1031,1019,956,661,0,29536
2528,-1610,1606,0,0,1033,1020,956,661,0,29536
2544,-1610,1606,0,0,1033,1016,958,661,0,29536
2560,-1610,1606,0,0,1033,995,957,663,0,29536
2576,-1610,1606,0,0,1034,1018,959,660,0,29536
2592,-1610,1606,0,0,1058,1020,959,660,0,29536
2608,-1610,1606,0,0,1032,1018,956,658,0,29536
