# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-26 20:13:44
# test: noise 1000
# period_ms=10 samples=100 capacity=320 result=OK build="Sep 26 2026 15:32:51"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=403 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=600 fast=900 curve=300 accel=3000 turn=500 turn_accel=5000 kp=0.70 ki=8.00
# curve_r=70.0 curve_ramp=30.0 curve_angle=90.00 curve_slip=2.00 curve_len=140.0 curve_vmax=479
# curve_pre=4.5 curve_post=4.5 curve_pre_adj=0.0 curve_post_adj=0.0
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130
# lane_mm=168 center_l=89.0 center_r=76.0
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=100
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,0,0,985,994,283,44,0,0
10,0,0,0,0,986,997,281,43,0,0
20,0,0,0,0,983,992,283,44,0,0
30,0,0,0,0,986,1017,259,40,0,0
40,0,0,0,0,985,1018,258,34,0,0
50,0,0,0,0,1008,994,283,44,0,0
60,0,0,0,0,988,997,307,45,0,0
70,0,0,0,0,987,997,304,44,0,0
80,0,0,0,0,987,1000,283,44,0,0
90,0,0,0,0,988,998,282,45,0,0
100,0,0,0,0,1008,997,259,44,0,0
110,0,0,0,0,1011,997,283,37,0,0
120,0,0,0,0,1009,993,282,35,0,0
130,0,0,0,0,986,996,283,55,0,0
140,0,0,0,0,987,995,284,56,0,0
150,0,0,0,0,987,995,283,35,0,0
160,0,0,0,0,987,994,308,42,0,0
170,0,0,0,0,986,995,306,44,0,0
180,0,0,0,0,1012,996,307,43,0,0
190,0,0,0,0,1010,996,261,43,0,0
200,0,0,0,0,1012,997,260,44,0,0
210,0,0,0,0,1011,997,283,44,0,0
220,0,0,0,0,1010,997,283,44,0,0
230,0,0,0,0,1011,996,284,36,0,0
240,0,0,0,0,986,997,284,36,0,0
250,0,0,0,0,985,996,281,36,0,0
260,0,0,0,0,1009,996,306,35,0,0
270,0,0,0,0,1011,996,307,36,0,0
280,0,0,0,0,1008,993,304,35,0,0
290,0,0,0,0,985,1017,306,34,0,0
300,0,0,0,0,1009,996,306,35,0,0
310,0,0,0,0,1008,993,305,44,0,0
320,0,0,0,0,988,997,306,67,0,0
330,0,0,0,0,984,993,302,68,0,0
340,0,0,0,0,981,993,282,29,0,0
350,0,0,0,0,986,996,213,35,0,0
360,0,0,0,0,985,996,210,35,0,0
370,0,0,0,0,987,998,260,44,0,0
380,0,0,0,0,985,997,258,44,0,0
390,0,0,0,0,986,996,258,44,0,0
400,0,0,0,0,988,997,259,34,0,0
410,0,0,0,0,985,996,260,34,0,0
420,0,0,0,0,985,996,260,55,0,0
430,0,0,0,0,1009,996,261,36,0,0
440,0,0,0,0,1010,994,259,35,0,0
450,0,0,0,0,1012,994,283,36,0,0
460,0,0,0,0,1011,996,281,34,0,0
470,0,0,0,0,1012,998,284,43,0,0
480,0,0,0,0,987,997,283,56,0,0
490,0,0,0,0,986,995,281,54,0,0
500,0,0,0,0,1009,999,284,29,0,0
510,0,0,0,0,1010,996,236,69,0,0
520,0,0,0,0,1008,997,234,68,0,0
530,0,0,0,0,1011,997,306,55,0,0
540,0,0,0,0,986,994,305,54,0,0
550,0,0,0,0,984,992,282,28,0,0
560,0,0,0,0,987,1019,283,55,0,0
570,0,0,0,0,983,1016,282,54,0,0
580,0,0,0,0,985,993,283,34,0,0
590,0,0,0,0,985,996,302,35,0,0
600,0,0,0,0,984,994,306,35,0,0
610,0,0,0,0,987,997,283,35,0,0
620,0,0,0,0,987,995,282,34,0,0
630,0,0,0,0,985,997,260,44,0,0
640,0,0,0,0,985,997,237,89,0,0
650,0,0,0,0,988,998,238,88,0,0
660,0,0,0,0,987,998,260,30,0,0
670,0,0,0,0,1010,1019,259,55,0,0
680,0,0,0,0,1010,1019,284,55,0,0
690,0,0,0,0,1010,995,330,35,0,0
700,0,0,0,0,1009,994,329,34,0,0
710,0,0,0,0,989,996,282,55,0,0
720,0,0,0,0,986,997,283,44,0,0
730,0,0,0,0,987,992,281,45,0,0
740,0,0,0,0,988,998,283,28,0,0
750,0,0,0,0,1011,994,281,89,0,0
760,0,0,0,0,1010,995,283,88,0,0
770,0,0,0,0,1010,996,283,29,0,0
780,0,0,0,0,1009,994,280,28,0,0
790,0,0,0,0,1010,997,283,56,0,0
800,0,0,0,0,1010,998,283,44,0,0
810,0,0,0,0,1011,997,281,44,0,0
820,0,0,0,0,1010,997,260,35,0,0
830,0,0,0,0,988,996,260,43,0,0
840,0,0,0,0,985,995,279,45,0,0
850,0,0,0,0,986,997,306,35,0,0
860,0,0,0,0,986,994,306,36,0,0
870,0,0,0,0,985,995,261,55,0,0
880,0,0,0,0,987,997,282,29,0,0
890,0,0,0,0,985,995,283,29,0,0
900,0,0,0,0,1008,995,283,68,0,0
910,0,0,0,0,1010,995,281,54,0,0
920,0,0,0,0,1006,996,282,54,0,0
930,0,0,0,0,1009,997,283,29,0,0
940,0,0,0,0,1009,996,283,29,0,0
950,0,0,0,0,1008,996,282,54,0,0
960,0,0,0,0,987,996,284,34,0,0
970,0,0,0,0,985,993,281,34,0,0
980,0,0,0,0,986,997,260,44,0,0
990,0,0,0,0,1010,995,258,35,0,0
