# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-24 19:33:19
# test: turn 2
# period_ms=5 samples=237 capacity=384 result=OK build="Sep 24 2026 19:25:15"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=-5 ticks_per_turn=357 turn_still_ms=20
# spd=400 fast=400 turn=180 kp=2.00 ki=0.50 kd=30.00 ke=0.00 pd_max=80 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=237
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
0,0,0,0,0,1078,1016,1184,519
5,0,0,20,-20,1079,1015,1184,520
10,0,0,40,-40,1076,1017,1206,524
15,0,0,60,-60,1078,1015,1202,520
20,0,0,80,-80,1077,1019,1205,519
25,0,0,100,-100,1076,1018,1183,518
30,0,-1,120,-120,1074,1017,1184,518
35,2,-1,140,-140,1057,1016,1181,519
40,3,-2,160,-160,1052,1017,1185,516
45,5,-3,180,-180,1055,1015,1185,518
50,7,-5,180,-180,1081,1020,1188,521
55,9,-7,180,-180,1078,1017,1180,519
60,12,-10,180,-180,1078,1020,1185,516
65,15,-13,180,-180,1080,1019,1187,520
70,18,-17,180,-180,1080,1017,1187,521
75,22,-21,180,-180,1079,996,1141,519
80,26,-25,180,-180,1078,995,1139,542
85,30,-29,180,-180,1079,996,1137,543
90,34,-33,180,-180,1076,969,1093,542
95,39,-38,180,-180,1078,969,1093,552
100,44,-43,180,-180,1103,967,1092,566
105,48,-49,180,-180,1103,947,1048,565
110,53,-53,180,-180,1104,945,1047,565
115,59,-59,180,-180,1102,942,1047,589
120,64,-65,180,-180,1102,944,978,588
125,69,-70,180,-180,1101,922,979,587
130,74,-76,180,-180,1123,919,977,614
135,80,-81,180,-180,1125,918,930,611
140,86,-88,180,-180,1126,873,910,611
145,91,-93,180,-180,1124,873,908,635
150,97,-100,180,-180,1124,872,909,634
155,103,-105,180,-180,1124,829,864,635
160,108,-112,180,-180,1122,827,862,636
165,114,-118,180,-180,1124,828,862,635
170,120,-124,180,-180,1125,783,840,633
175,126,-130,180,-180,1123,782,841,651
180,132,-137,180,-180,1101,782,840,659
185,138,-143,180,-180,1103,777,911,656
190,144,-149,180,-180,1102,713,910,658
195,150,-156,180,-180,1080,713,910,660
200,156,-162,180,-180,1079,711,979,657
205,163,-169,180,-180,1077,619,979,655
210,168,-175,180,-180,1055,621,979,660
