# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-24 20:28:53
# test: turn 2
# period_ms=4 samples=306 capacity=320 result=OK build="Sep 24 2026 20:25:15"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=400 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=400 fast=500 accel=3000 turn=500 turn_accel=5000 kp=1.00 ki=8.00
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=306
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,144,-145,941,945,1048,591,0,0
4,0,-1,180,-152,943,939,1053,591,0,6
8,1,-1,173,-199,938,939,1051,591,0,20
12,2,-3,191,-163,938,935,1049,588,0,42
16,4,-4,183,-209,941,938,1052,591,0,72
20,5,-6,230,-202,942,961,1051,592,0,110
24,8,-8,194,-221,938,962,1048,591,0,156
28,11,-10,211,-242,937,959,1050,591,0,210
32,13,-13,258,-235,940,959,1050,591,0,272
36,16,-15,253,-284,942,938,1052,591,0,342
40,20,-19,244,-250,938,938,1028,590,0,420
44,23,-23,292,-269,937,934,1026,614,0,506
48,26,-27,316,-289,943,935,1028,614,0,600
52,30,-31,313,-310,942,938,1028,615,0,702
56,35,-36,306,-304,941,937,1005,613,0,812
60,40,-42,326,-295,940,934,1003,635,0,930
64,45,-47,349,-342,964,935,1006,638,0,1056
68,51,-54,342,-306,965,890,1007,637,0,1190
72,57,-60,363,-352,964,893,937,637,0,1332
76,64,-67,355,-345,962,890,937,686,0,1482
80,71,-74,375,-364,988,889,938,685,0,1640
84,78,-82,395,-355,989,870,935,684,0,1806
88,86,-90,388,-373,990,869,867,683,0,1980
92,94,-98,408,-393,988,868,868,732,0,2162
96,103,-107,399,-385,1012,870,868,732,0,2352
100,112,-115,280,-294,1014,797,867,730,0,2550
104,120,-124,311,-271,1010,801,745,731,0,2750
108,129,-133,286,-270,1013,802,745,779,0,2950
112,138,-142,285,-270,987,800,744,778,0,3150
116,147,-151,285,-269,987,707,742,777,0,3350
120,156,-159,285,-298,987,708,768,778,0,3550
124,164,-168,314,-273,988,708,768,834,0,3750
128,174,-177,258,-272,962,709,766,832,0,3950
132,183,-186,283,-272,963,615,766,831,0,4150
136,192,-195,283,-271,966,616,917,830,0,4350
140,200,-204,312,-271,964,614,916,833,0,4550
144,210,-213,256,-270,866,614,912,830,0,4750
148,219,-222,281,-270,864,753,912,831,0,4950
152,228,-231,280,-269,866,756,962,831,0,5150
156,236,-240,309,-269,866,754,961,801,0,5350
160,245,-249,284,-268,745,752,959,801,0,5550
164,254,-258,283,-268,745,869,959,799,0,5750
168,264,-267,253,-267,748,871,983,802,0,5950
172,272,-276,307,-267,748,871,983,731,0,6150
176,281,-285,281,-266,604,868,980,731,0,6350
180,290,-294,143,-126,605,913,981,728,0,6550
184,299,-303,125,-108,606,921,983,729,0,6744
188,308,-311,102,-115,606,920,985,637,0,6930
192,315,-319,137,-95,677,919,982,637,0,7108
196,322,-326,121,-103,677,967,982,635,0,7278
200,329,-332,102,-115,675,965,959,633,0,7440
204,336,-339,82,-70,674,962,962,497,0,7594
208,342,-345,91,-78,770,967,958,497,0,7740
212,348,-351,72,-59,771,965,960,496,0,7878
216,354,-356,53,-69,769,967,913,494,0,8008
220,359,-362,60,-22,769,969,917,348,0,8130
224,364,-367,42,-29,841,970,913,347,0,8244
228,369,-371,22,-38,841,944,915,345,0,8350
232,374,-375,0,-20,838,945,889,344,0,8448
236,378,-379,6,-1,840,945,888,204,0,8538
240,381,-383,15,19,888,945,888,205,0,8620
244,384,-386,-3,12,890,943,889,202,0,8694
248,387,-388,-22,2,887,945,843,203,0,8760
252,390,-391,-43,48,888,942,845,110,0,8818
256,392,-392,-35,11,913,944,844,112,0,8868
260,394,-394,-55,56,914,918,845,109,0,8910
