# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-24 19:29:20
# test: noise 1000
# period_ms=10 samples=100 capacity=384 result=OK build="Sep 24 2026 19:25:15"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=-5 ticks_per_turn=381 turn_still_ms=20
# spd=400 fast=400 turn=180 kp=2.00 ki=0.50 kd=30.00 ke=0.00 pd_max=80 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=100
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
0,0,0,0,0,963,995,911,706
10,0,0,0,0,964,995,912,708
20,0,0,0,0,962,998,911,708
30,0,0,0,0,964,996,910,706
40,0,0,0,0,962,996,886,709
50,0,0,0,0,962,998,912,707
60,0,0,0,0,965,995,911,706
70,0,0,0,0,962,967,910,708
80,0,0,0,0,964,997,911,706
90,0,0,0,0,962,996,910,709
100,0,0,0,0,963,994,910,706
110,0,0,0,0,966,998,908,707
120,0,0,0,0,960,993,907,708
130,0,0,0,0,965,996,910,707
140,0,0,0,0,962,993,909,709
150,0,0,0,0,962,970,889,708
160,0,0,0,0,964,997,889,706
170,0,0,0,0,964,996,888,709
180,0,0,0,0,963,969,889,708
190,0,0,0,0,963,970,887,707
200,0,0,0,0,966,999,866,711
210,0,0,0,0,966,998,888,708
220,0,0,0,0,962,999,890,707
230,0,0,0,0,965,999,889,708
240,0,0,0,0,964,997,887,708
250,0,0,0,0,962,996,887,709
260,0,0,0,0,963,997,910,709
270,0,0,0,0,964,996,909,708
280,0,0,0,0,961,994,908,708
290,0,0,0,0,964,997,912,707
300,0,0,0,0,962,998,910,705
310,0,0,0,0,963,968,912,709
320,0,0,0,0,963,996,908,704
330,0,0,0,0,962,995,908,707
340,0,0,0,0,986,996,910,709
350,0,0,0,0,961,992,907,705
360,0,0,0,0,961,996,887,707
370,0,0,0,0,963,997,910,707
380,0,0,0,0,964,993,910,705
390,0,0,0,0,961,996,909,707
400,0,0,0,0,963,996,908,705
410,0,0,0,0,961,994,910,707
420,0,0,0,0,962,969,910,684
430,0,0,0,0,963,968,911,681
440,0,0,0,0,964,999,914,708
450,0,0,0,0,963,995,912,709
460,0,0,0,0,963,1001,911,708
470,0,0,0,0,965,997,910,708
480,0,0,0,0,964,995,909,706
490,0,0,0,0,963,997,911,709
500,0,0,0,0,964,998,888,707
510,0,0,0,0,963,996,888,705
520,0,0,0,0,965,996,913,709
530,0,0,0,0,963,970,909,707
540,0,0,0,0,962,967,908,707
550,0,0,0,0,964,999,911,708
560,0,0,0,0,962,994,908,706
570,0,0,0,0,960,967,909,704
580,0,0,0,0,962,970,911,706
590,0,0,0,0,964,967,911,708
600,0,0,0,0,962,998,887,708
610,0,0,0,0,963,996,887,708
620,0,0,0,0,963,999,888,709
630,0,0,0,0,961,996,910,708
640,0,0,0,0,964,997,912,706
650,0,0,0,0,964,970,914,708
660,0,0,0,0,963,995,888,706
670,0,0,0,0,965,998,889,709
680,0,0,0,0,962,998,910,709
690,0,0,0,0,963,996,909,707
700,0,0,0,0,962,993,910,708
710,0,0,0,0,962,996,911,706
720,0,0,0,0,961,994,910,706
730,0,0,0,0,962,996,910,708
740,0,0,0,0,964,997,910,707
750,0,0,0,0,964,996,907,708
760,0,0,0,0,963,968,912,708
770,0,0,0,0,963,967,909,709
780,0,0,0,0,962,999,910,706
790,0,0,0,0,963,998,911,707
800,0,0,0,0,962,995,908,705
810,0,0,0,0,964,998,911,706
820,0,0,0,0,965,997,888,710
830,0,0,0,0,964,996,886,707
840,0,0,0,0,965,997,911,709
850,0,0,0,0,963,997,911,706
860,0,0,0,0,961,996,909,705
870,0,0,0,0,962,968,911,708
880,0,0,0,0,963,971,910,707
890,0,0,0,0,963,992,912,707
900,0,0,0,0,964,998,909,708
910,0,0,0,0,962,996,910,707
920,0,0,0,0,961,997,911,705
930,0,0,0,0,963,997,910,706
940,0,0,0,0,961,996,910,706
950,0,0,0,0,961,996,911,708
960,0,0,0,0,963,996,909,707
970,0,0,0,0,960,996,909,706
980,0,0,0,0,962,971,894,709
990,0,0,0,0,962,967,887,705
