# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-24 20:29:10
# test: straight 3 500
# period_ms=8 samples=217 capacity=320 result=OK build="Sep 24 2026 20:25:15"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=400 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=400 fast=500 accel=3000 turn=500 turn_accel=5000 kp=1.00 ki=8.00
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=217
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,176,177,29,31,811,854,0,0
8,1,1,207,219,28,27,809,852,1,-4
16,5,5,189,245,30,31,811,853,4,-19
24,10,11,227,267,29,26,810,852,9,-41
32,17,17,237,323,29,26,812,853,16,-66
40,25,25,275,354,28,174,806,853,25,-97
48,35,36,282,384,31,169,841,855,36,-137
56,46,48,318,417,29,25,839,851,49,-182
64,58,62,326,429,30,25,841,853,63,-232
72,71,79,339,460,28,78,841,853,80,-290
80,85,98,380,488,29,78,808,853,98,-354
88,99,119,429,517,28,52,807,855,119,-422
96,116,143,442,544,31,53,842,854,141,-501
104,134,169,485,569,27,78,841,852,165,-586
112,154,197,471,599,29,75,847,856,192,-679
120,175,228,483,599,27,75,842,859,220,-779
128,198,260,576,572,29,74,867,801,250,-800
136,223,292,615,605,26,47,864,799,282,-800
144,251,326,648,612,28,49,869,777,315,-800
152,281,361,681,646,25,120,863,778,351,-800
160,313,397,714,657,25,118,914,726,389,-800
168,348,435,542,492,26,26,911,730,428,-800
176,382,472,679,388,25,26,937,704,468,-698
184,418,506,684,419,27,34,938,705,508,-563
192,455,540,714,395,59,33,938,657,548,-426
200,493,573,717,373,58,79,940,659,588,-289
208,532,605,737,384,29,78,958,657,628,-151
216,573,638,729,360,30,81,962,657,668,-8
224,614,669,642,449,28,80,960,659,708,54
232,656,701,607,477,27,41,962,660,748,24
240,698,734,549,474,28,42,938,683,788,-16
248,738,768,478,562,30,32,939,684,828,-139
256,778,802,433,600,26,34,938,706,868,-283
264,816,838,448,603,25,33,937,705,908,-426
272,854,874,381,638,29,34,915,705,948,-569
280,891,912,429,578,29,27,913,704,988,-668
288,928,949,427,573,25,27,915,707,1028,-698
296,964,987,420,573,30,41,913,708,1068,-722
304,999,1026,454,557,26,42,916,707,1108,-733
312,1034,1065,462,517,28,44,912,706,1148,-733
320,1069,1104,468,504,26,42,941,683,1188,-723
328,1103,1142,555,444,27,42,937,685,1228,-615
336,1138,1180,573,423,26,43,937,681,1268,-502
344,1175,1216,487,506,28,34,935,685,1308,-492
352,1211,1252,517,479,24,33,959,657,1348,-492
360,1246,1288,604,422,27,27,957,659,1388,-392
368,1283,1323,595,408,26,28,984,633,1428,-281
376,1320,1358,616,389,26,27,981,633,1468,-175
384,1357,1392,605,406,73,29,983,636,1508,-73
392,1395,1426,544,469,76,34,982,634,1548,-71
400,1433,1460,535,480,38,33,983,636,1588,-80
408,1470,1494,547,499,56,66,984,637,1628,-96
416,1508,1529,516,503,29,66,985,635,1668,-112
424,1546,1564,482,509,29,34,984,637,1708,-127
432,1582,1600,520,498,30,34,985,659,1748,-150
440,1619,1635,432,587,29,29,985,656,1788,-274
448,1654,1672,447,574,58,29,984,657,1828,-399
456,1690,1708,473,550,59,29,983,655,1868,-423
464,1724,1746,499,525,91,28,982,658,1908,-440
472,1759,1784,505,492,90,28,984,658,1948,-453
480,1794,1821,506,518,74,28,986,662,1988,-466
488,1830,1859,483,509,71,66,983,656,2028,-469
496,1865,1897,505,485,59,66,1006,636,2068,-456
504,1901,1934,555,431,57,67,1005,632,2108,-346
512,1938,1970,586,423,49,65,1028,634,2148,-239
520,1976,2005,529,502,45,52,1029,634,2188,-232
528,2013,2040,512,471,36,53,1052,612,2228,-222
536,2049,2076,593,392,36,81,1050,611,2268,-111
544,2086,2112,616,366,26,81,1053,588,2308,6
552,2123,2146,649,364,27,80,1048,586,2348,131
560,2162,2179,617,398,26,80,1029,611,2388,241
568,2201,2211,459,562,26,69,1024,610,2428,133
576,2238,2245,494,558,29,69,1029,612,2468,10
584,2275,2282,540,481,28,56,1020,608,2508,-17
592,2312,2319,538,450,47,56,1026,612,2548,-29
600,2348,2355,540,475,46,69,1022,611,2588,-37
608,2384,2391,539,478,37,69,1027,612,2628,-46
616,2420,2427,536,482,38,68,1024,611,2668,-56
624,2456,2464,547,444,59,68,1026,611,2708,-57
632,2492,2500,548,469,59,68,1024,613,2748,-52
640,2529,2536,519,471,73,65,1029,612,2788,-49
648,2565,2573,547,465,72,83,1025,612,2828,-46
656,2602,2609,518,467,90,82,1024,612,2868,-45
664,2638,2646,546,461,90,83,1027,612,2908,-44
672,2674,2682,549,459,73,82,1027,612,2948,-40
680,2710,2718,554,456,73,152,1028,613,2988,-35
688,2746,2754,579,458,46,152,1048,610,3028,-32
696,2782,2791,581,429,46,128,1051,613,3068,-31
704,2819,2827,568,439,46,130,1050,588,3108,-17
712,2856,2862,627,357,45,83,1050,589,3148,111
720,2894,2897,607,374,47,83,1051,587,3188,233
728,2932,2930,549,439,47,104,1049,589,3228,250
736,2970,2963,545,449,59,104,1049,588,3268,255
744,3008,2997,557,463,58,152,1051,591,3308,254
752,3046,3031,539,483,60,149,1026,612,3348,245
760,3084,3066,469,551,58,152,1027,613,3388,127
768,3121,3102,411,580,116,151,1026,612,3428,-6
776,3158,3139,466,519,113,197,1025,613,3468,-32
784,3194,3174,488,553,114,198,1004,610,3508,-44
792,3230,3210,505,537,112,175,1001,613,3548,-59
800,3266,3247,468,522,114,173,1001,633,3588,-78
808,3302,3284,382,606,112,175,1002,633,3628,-196
816,3338,3322,365,590,139,175,1004,636,3668,-318
824,3372,3360,425,557,138,251,1002,634,3708,-333
832,3406,3400,455,520,139,250,1005,633,3748,-335
840,3439,3438,470,536,138,272,1005,633,3788,-332
848,3473,3477,480,499,163,277,1026,636,3828,-327
856,3507,3516,487,488,160,288,1027,636,3868,-320
864,3541,3555,519,454,163,298,1049,615,3908,-294
872,3576,3592,577,398,160,307,1049,610,3948,-167
880,3612,3628,601,425,193,343,1096,589,3988,-38
888,3650,3664,607,363,190,344,1095,587,4028,101
896,3686,3699,662,339,216,346,1095,564,4068,239
904,3724,3732,659,373,216,345,1099,564,4108,376
912,3762,3765,686,327,216,368,1072,564,4148,513
920,3802,3796,573,447,215,371,1072,565,4188,532
928,3842,3829,533,458,240,367,1072,587,4228,510
936,3881,3862,469,549,239,368,1071,588,4268,375
944,3919,3897,434,582,263,392,1048,587,4308,234
952,3956,3933,509,504,264,392,1047,591,4348,197
960,3993,3968,464,526,288,416,1027,613,4388,165
968,4029,4004,387,580,287,417,1021,611,4428,37
976,4064,4041,384,635,335,441,1005,636,4468,-101
984,4098,4079,415,630,334,439,1002,633,4508,-239
992,4132,4118,403,614,362,464,1004,636,4548,-342
1000,4165,4158,458,532,360,462,1001,631,4588,-342
1008,4198,4198,519,493,384,488,1026,614,4628,-320
1016,4232,4237,576,409,384,485,1022,610,4668,-200
1024,4267,4275,246,25,429,533,1025,589,4708,-65
1032,4301,4308,736,558,428,531,1031,584,4746,65
1040,4334,4341,212,23,461,581,1071,566,4783,162
1048,4366,4371,653,393,452,577,1070,560,4817,282
1056,4398,4400,132,26,509,606,1073,566,4851,328
1064,4430,4425,623,546,503,604,1071,564,4884,334
1072,4461,4452,32,66,557,620,1071,566,4916,292
1080,4489,4477,467,404,551,618,1069,564,4946,286
1088,4517,4502,-22,73,577,691,1070,590,4976,223
1096,4541,4524,504,559,573,691,1074,584,5002,141
1104,4564,4547,-57,41,664,712,1050,595,5028,70
1112,4582,4568,512,451,645,712,1051,587,5051,57
1120,4602,4587,-71,-34,701,737,1049,596,5073,35
1128,4620,4604,452,455,693,738,1051,583,5093,49
1136,4638,4623,-115,-60,749,784,1049,590,5113,15
1144,4652,4637,198,181,742,785,1049,584,5130,33
1152,4667,4651,-166,-80,789,804,1050,587,5146,19
1160,4678,4662,366,416,787,806,1049,585,5160,30
