# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-26 20:19:50
# test: straight 1 300
# period_ms=4 samples=280 capacity=320 result=OK build="Sep 26 2026 15:32:51"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=403 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=600 fast=900 curve=300 accel=3000 turn=500 turn_accel=5000 kp=0.70 ki=8.00
# curve_r=70.0 curve_ramp=30.0 curve_angle=90.00 curve_slip=2.00 curve_len=140.0 curve_vmax=479
# curve_pre=4.5 curve_post=4.5 curve_pre_adj=0.0 curve_post_adj=0.0
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130
# lane_mm=168 center_l=89.0 center_r=76.0
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=280
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,0,0,192,103,912,729,0,0
4,0,0,188,189,192,174,912,730,0,0
8,1,1,187,199,146,173,910,730,1,-2
12,1,2,253,208,142,174,910,730,2,-3
16,3,4,205,221,139,173,910,727,3,-8
20,5,7,235,206,142,150,912,729,5,-13
24,8,8,196,318,117,150,911,728,7,-18
28,10,12,283,224,116,151,911,728,10,-24
32,13,15,259,295,113,149,912,729,14,-31
36,17,19,247,299,114,127,912,728,17,-40
40,21,23,285,307,91,129,911,728,22,-41
44,25,27,315,327,90,128,911,728,26,-40
48,30,32,308,328,89,126,912,727,32,-40
52,35,36,320,395,87,103,912,727,38,-41
56,41,41,316,397,69,106,910,729,44,-41
60,46,48,403,332,70,102,910,724,50,-41
64,53,54,341,416,67,103,911,727,58,-41
68,59,60,427,409,67,150,934,705,65,-31
72,67,68,421,358,86,150,934,703,74,-13
76,74,75,474,408,85,148,934,702,82,2
80,83,83,446,405,85,148,932,699,91,21
84,91,92,527,372,85,197,933,700,101,40
88,101,101,488,405,159,197,936,703,111,61
92,110,110,555,415,159,199,935,702,122,80
96,121,120,528,409,157,197,935,700,133,104
100,132,130,538,445,157,174,932,702,144,119
104,144,140,316,341,163,176,935,707,156,120
108,155,151,363,296,164,176,937,705,168,121
112,166,162,362,295,162,173,933,703,180,122
116,177,172,372,314,161,249,957,705,192,132
120,188,183,390,270,192,276,957,705,204,143
124,199,193,380,308,191,275,955,704,216,154
128,210,204,395,266,189,273,958,705,228,165
132,221,214,388,301,191,261,957,679,240,176
136,233,224,370,293,139,251,956,681,252,197
140,245,235,380,252,140,252,955,680,264,216
144,257,245,371,285,137,249,956,681,276,237
148,269,256,362,264,138,249,958,681,288,249
152,281,266,343,307,192,250,958,683,300,258
156,293,276,338,310,191,249,954,680,312,268
160,304,287,385,262,190,249,956,678,324,278
164,316,297,334,312,191,248,956,682,336,286
168,328,308,320,296,215,222,957,683,348,286
172,340,319,311,298,216,221,954,680,360,286
176,352,330,304,300,216,220,956,681,372,286
180,364,340,285,343,216,222,957,682,384,285
184,375,352,340,257,217,198,956,682,396,284
188,387,363,290,301,215,197,953,680,408,285
192,398,374,324,291,216,194,956,679,420,285
196,409,385,324,289,215,197,958,681,432,285
200,420,397,337,246,216,221,955,682,444,286
204,431,408,329,278,216,221,953,680,456,287
208,442,419,329,276,216,220,958,680,468,289
212,453,430,313,292,216,222,936,708,480,283
216,465,441,239,334,240,198,933,704,492,266
220,475,452,306,320,239,196,929,703,504,247
224,485,463,306,324,241,198,934,704,516,230
228,497,474,234,341,238,198,959,707,528,217
232,507,485,316,311,240,222,955,704,540,209
236,518,496,279,322,240,221,956,705,552,202
240,529,507,273,327,239,221,957,703,564,194
244,540,517,273,355,240,222,957,705,576,193
248,551,528,310,292,240,251,957,708,588,204
252,562,539,317,283,238,253,957,703,600,216
256,573,550,319,280,238,250,956,705,612,228
260,584,561,327,271,238,250,979,682,624,241
264,595,572,348,249,263,274,979,681,636,260
268,606,583,359,237,264,276,980,681,648,282
272,617,593,355,269,265,274,981,679,660,303
276,628,604,373,225,262,273,980,391,672,324
280,639,614,374,252,266,299,979,392,684,347
284,651,624,342,258,265,298,980,390,696,372
288,662,635,396,203,262,296,980,392,708,396
292,673,644,376,280,263,296,1003,204,720,418
296,685,655,371,204,265,299,1005,202,732,444
300,697,664,345,284,264,298,1004,201,744,467
304,708,674,397,235,262,296,1002,201,756,490
308,720,684,365,241,262,296,980,26,768,514
312,732,693,351,283,264,322,982,27,780,538
316,744,703,364,244,265,325,981,26,792,562
320,755,713,403,232,262,321,977,28,804,585
324,768,723,333,247,262,320,979,28,816,610
328,780,732,319,314,266,298,980,28,828,620
332,792,743,268,310,264,299,979,27,840,601
336,803,752,269,391,261,295,978,26,852,582
340,815,763,238,341,260,295,957,110,864,562
344,826,774,260,343,312,322,958,111,876,541
348,837,785,252,350,310,322,955,109,888,521
352,847,797,301,300,308,319,955,106,900,502
356,857,808,283,346,309,319,932,25,912,480
360,869,818,178,425,334,345,932,25,924,456
364,879,828,246,414,334,344,933,26,936,434
368,889,840,259,350,334,341,931,26,948,409
372,900,851,203,405,333,343,956,25,960,385
376,910,862,236,400,335,368,958,27,972,362
380,920,874,241,369,335,369,955,26,984,337
384,930,886,259,349,332,368,955,25,996,322
388,940,898,312,295,334,367,957,26,1008,328
392,950,910,358,248,334,391,957,26,1020,349
396,961,921,318,287,335,391,954,25,1032,368
400,971,932,372,261,335,391,954,26,1044,390
404,982,944,350,228,334,391,957,25,1056,409
408,993,954,301,330,361,391,956,26,1068,414
412,1005,965,272,304,360,392,953,25,1080,419
416,1015,976,348,280,359,393,955,26,1092,424
420,1025,987,352,279,358,391,958,31,1104,427
424,1036,998,316,289,383,415,958,31,1116,429
428,1047,1008,311,322,384,415,956,31,1128,434
432,1058,1019,322,285,379,415,954,32,1140,439
436,1069,1030,330,276,382,415,979,27,1152,447
440,1080,1040,350,283,384,440,980,26,1164,467
444,1091,1052,387,191,383,439,977,25,1176,491
448,1101,1062,411,249,382,438,978,27,1188,512
452,1113,1072,346,264,382,439,979,26,1200,535
456,1124,1083,397,211,408,438,979,25,1212,558
460,1136,1093,358,250,407,439,980,27,1224,582
464,1147,1104,412,194,409,439,980,26,1236,606
468,1159,1113,339,295,407,438,981,27,1248,623
472,1171,1124,328,251,432,462,979,25,1260,627
476,1182,1133,339,322,433,465,979,26,1272,631
480,1194,1144,319,262,433,461,981,27,1284,635
484,1205,1153,324,338,434,461,979,27,1296,637
488,1217,1164,298,285,457,485,980,25,1308,636
492,1228,1175,339,267,458,487,981,26,1320,638
496,1240,1185,283,321,457,487,982,26,1332,639
500,1251,1196,323,281,458,484,958,26,1344,638
504,1262,1206,274,357,457,511,957,26,1356,622
508,1273,1217,269,337,460,513,959,27,1368,603
512,1284,1228,257,347,458,512,960,26,1380,582
516,1294,1240,307,296,457,510,958,26,1392,564
520,1305,1250,241,390,477,510,957,26,1404,545
524,1315,1261,279,356,481,512,959,26,1416,524
528,1325,1272,282,356,481,511,960,26,1428,506
532,1336,1283,245,367,478,509,958,64,1440,490
536,1347,1294,271,339,503,556,957,65,1452,489
540,1357,1305,316,322,506,558,958,65,1464,489
544,1368,1317,293,290,503,559,956,64,1476,490
548,1378,1328,328,307,504,558,957,25,1488,493
552,1389,1340,303,278,553,581,958,26,1500,494
556,1400,1350,236,398,554,582,955,28,1512,477
560,1411,1361,242,366,554,582,958,27,1524,461
564,1422,1372,278,328,553,582,957,25,1536,464
568,1433,1383,282,323,558,605,958,26,1548,469
572,1445,1394,192,382,558,606,957,28,1560,453
576,1455,1405,300,327,555,607,956,27,1572,453
580,1466,1416,269,332,556,604,957,26,1584,456
584,1477,1427,271,329,582,619,956,26,1596,459
588,1488,1438,213,385,580,622,955,27,1608,438
592,1499,1449,260,337,580,620,956,28,1620,441
596,1509,1460,301,324,581,620,956,27,1632,444
600,1521,1471,221,349,605,643,956,26,1644,445
604,1531,1481,237,415,604,645,956,28,1656,427
608,1541,1492,282,348,604,642,955,26,1668,424
612,1552,1504,270,305,603,642,956,27,1680,427
616,1562,1515,307,321,651,667,956,26,1692,431
