# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-24 19:31:22
# test: turn -4
# period_ms=10 samples=213 capacity=384 result=OK build="Sep 24 2026 19:25:15"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=-5 ticks_per_turn=356 turn_still_ms=20
# spd=400 fast=400 turn=180 kp=2.00 ki=0.50 kd=30.00 ke=0.00 pd_max=80 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=213
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
0,0,0,0,0,887,993,931,659
10,0,0,-40,40,886,994,933,658
20,0,0,-80,80,887,996,932,660
30,0,1,-120,120,888,991,929,659
40,-2,4,-160,160,889,992,932,659
50,-4,7,-180,180,891,1017,931,659
60,-8,12,-180,180,889,1017,932,662
70,-14,19,-180,180,891,1018,957,660
80,-21,28,-180,180,887,1017,954,617
90,-28,37,-180,180,870,1019,958,613
100,-38,47,-180,180,863,1019,956,570
110,-46,58,-180,180,820,1017,1002,543
120,-56,70,-180,180,801,1018,1003,547
130,-66,82,-180,180,794,1017,1002,542
140,-78,94,-180,180,725,1016,1026,545
150,-89,107,-180,180,724,1017,1048,613
160,-100,120,-180,180,675,1016,1047,684
170,-111,132,-180,180,654,991,1071,681
180,-123,145,-180,180,650,969,1071,755
190,-135,159,-180,180,702,967,1069,799
200,-147,172,-180,180,725,944,1070,802
210,-159,185,-180,180,843,896,1068,852
220,-171,199,-180,180,940,898,1070,854
230,-183,212,-180,180,942,851,1072,876
240,-195,226,-180,180,1009,850,1068,877
250,-207,240,-180,180,1081,736,1049,876
260,-220,253,-180,180,1076,667,1049,900
270,-232,268,-180,180,1125,665,1000,871
280,-245,281,-180,180,1121,691,955,876
290,-257,295,-180,180,1151,784,956,873
300,-270,309,-180,180,1166,781,888,876
310,-282,323,-180,180,1170,852,810,847
320,-294,337,-180,180,1165,849,808,801
330,-306,352,-180,180,1147,919,738,793
340,-319,366,-180,180,1142,967,738,752
350,-333,380,-180,180,1124,967,625,679
360,-343,392,0,0,1124,1019,508,681
370,-350,400,0,0,1105,1020,509,638
380,-355,406,0,0,1059,1067,428,637
390,-359,411,0,0,1052,1088,305,564
400,-363,415,0,0,1009,1086,306,544
410,-366,417,0,0,985,1086,27,541
420,-366,419,0,0,984,1109,27,519
430,-366,420,0,0,987,1110,27,544
440,-364,420,0,0,985,1110,96,542
450,-364,420,0,0,984,1109,93,543
460,-364,420,-16,16,984,1104,123,541
470,-364,420,-56,56,987,1108,236,514
480,-364,420,-96,96,1005,1107,232,545
490,-364,421,-136,136,1006,1110,166,536
500,-366,425,-176,176,1000,1110,164,540
510,-368,431,-180,180,1008,1110,143,536
520,-373,436,-180,180,1003,1110,143,540
530,-379,444,-180,180,983,1107,142,514
540,-386,452,-180,180,956,1131,143,517
550,-394,461,-180,180,961,1133,177,513
560,-402,472,-180,180,907,1130,189,566
570,-412,482,-180,180,863,1134,212,561
580,-422,494,-180,180,861,1135,212,660
590,-431,506,-180,180,817,1132,165,772
600,-442,518,-180,180,810,1132,212,774
610,-453,531,-180,180,766,1127,211,848
620,-464,544,-180,180,693,1106,27,853
630,-476,557,-180,180,696,1086,26,918
640,-487,571,-180,180,622,1085,187,969
650,-499,585,-180,180,553,1041,307,966
660,-511,599,-180,180,547,1040,304,992
670,-523,613,-180,180,478,996,353,1012
680,-536,628,-180,180,475,921,462,1017
690,-548,641,-180,180,381,918,460,1011
700,-560,656,-180,180,308,850,507,1013
710,-573,670,-180,180,309,806,506,1012
720,-586,685,-180,180,217,802,576,992
730,-598,700,-180,180,164,667,624,991
740,-611,714,-180,180,162,664,622,992
750,-623,728,-180,180,47,578,669,944
760,-636,743,-180,180,47,416,739,944
770,-650,757,-180,180,28,414,740,921
780,-662,772,-180,180,28,196,786,923
790,-675,787,-180,180,28,28,785,852
800,-688,801,-180,180,30,29,844,801
810,-699,814,0,0,28,29,889,800
820,-707,823,0,0,30,30,889,731
830,-713,830,0,0,39,252,935,682
840,-717,835,0,0,40,37,958,680
850,-721,839,0,0,117,37,956,659
860,-723,842,0,0,28,30,980,645
870,-725,844,0,0,29,30,979,635
880,-725,843,0,0,29,29,978,635
890,-726,843,0,0,28,29,977,634
900,-726,842,0,0,29,29,976,633
910,-726,842,0,0,29,102,979,635
920,-726,842,-24,24,27,197,979,632
930,-726,842,-64,64,27,196,976,634
940,-726,843,-104,104,26,150,979,635
950,-727,843,-144,144,27,81,977,634
960,-731,845,-180,180,27,83,982,636
970,-736,849,-180,180,27,31,979,633
980,-741,854,-180,180,28,30,981,635
990,-748,861,-180,180,163,30,979,612
1000,-755,870,-180,180,163,27,981,612
1010,-764,879,-180,180,90,30,1003,565
1020,-774,889,-180,180,336,224,1027,519
1030,-783,901,-180,180,334,224,1026,519
1040,-794,912,-180,180,407,251,1047,472
1050,-804,925,-180,180,407,301,1071,470
1060,-816,937,-180,180,478,296,1068,415
1070,-827,950,-180,180,605,224,1094,369
1080,-839,963,-180,180,604,322,1094,367
1090,-851,976,-180,180,746,324,1116,273
1100,-863,989,-180,180,840,417,1117,228
1110,-875,1003,-180,180,840,418,1113,226
1120,-888,1016,-180,180,940,487,1116,157
1130,-900,1030,-180,180,939,535,1116,157
1140,-913,1044,-180,180,1032,533,1113,34
1150,-925,1058,-180,180,1080,607,1092,66
1160,-938,1072,-180,180,1079,667,1093,67
1170,-950,1085,-180,180,1152,667,1070,88
1180,-963,1100,-180,180,1195,759,1047,28
1190,-975,1114,-180,180,1195,760,1046,29
1200,-988,1128,-180,180,1216,828,977,28
1210,-1000,1142,-180,180,1215,877,908,28
1220,-1012,1156,-180,180,1218,875,910,30
1230,-1025,1171,-180,180,1217,922,762,27
1240,-1038,1185,-180,180,1217,921,762,29
1250,-1050,1199,-180,180,1220,972,694,29
1260,-1062,1213,-180,180,1201,1041,716,54
1270,-1073,1227,0,0,1197,1043,717,55
1280,-1080,1235,0,0,1150,1087,787,159
1290,-1085,1241,0,0,1148,1132,843,157
1300,-1088,1247,0,0,1102,1132,842,348
1310,-1092,1251,0,0,1057,1157,888,451
1320,-1094,1255,0,0,1054,1155,887,450
1330,-1095,1256,0,0,1056,1154,886,496
1340,-1095,1258,0,0,1048,1156,911,520
1350,-1095,1257,0,0,1030,1154,909,518
1360,-1094,1258,0,0,1034,1157,889,521
1370,-1094,1258,0,0,1032,1178,886,519
1380,-1094,1258,0,0,1055,1176,887,519
1390,-1094,1258,-36,36,1055,1177,861,496
1400,-1094,1258,-76,76,1054,1173,862,493
1410,-1094,1259,-116,116,1032,1154,861,495
1420,-1096,1260,-156,156,1032,1148,861,520
1430,-1100,1266,-180,180,1030,1152,858,516
1440,-1106,1271,-180,180,1032,1171,864,520
1450,-1111,1277,-180,180,1031,1176,859,520
1460,-1118,1285,-180,180,1009,1172,888,563
1470,-1126,1294,-180,180,985,1174,906,636
1480,-1134,1304,-180,180,987,1171,910,636
1490,-1143,1314,-180,180,938,1199,928,705
1500,-1153,1325,-180,180,939,1195,954,776
1510,-1163,1337,-180,180,888,1197,955,775
1520,-1173,1350,-180,180,817,1196,978,877
1530,-1184,1362,-180,180,816,1198,975,875
1540,-1195,1376,-180,180,745,1195,978,945
1550,-1206,1389,-180,180,698,1175,1000,994
1560,-1218,1403,-180,180,698,1172,1002,992
1570,-1229,1416,-180,180,699,1129,997,1035
1580,-1240,1430,-180,180,698,1079,1003,1082
1590,-1252,1444,-180,180,790,1081,997,1082
1600,-1264,1459,-180,180,864,940,979,1085
1610,-1276,1473,-180,180,862,942,975,1082
1620,-1288,1488,-180,180,910,867,955,1104
1630,-1300,1502,-180,180,962,782,931,1082
1640,-1312,1517,-180,180,959,776,930,1081
1650,-1324,1532,-180,180,1010,689,862,1083
1660,-1337,1546,-180,180,1009,709,787,1037
1670,-1349,1561,-180,180,1031,711,784,1037
1680,-1362,1576,-180,180,1033,780,670,1013
1690,-1374,1590,-180,180,1031,781,667,1014
1700,-1387,1605,-180,180,1036,829,695,972
1710,-1399,1620,-180,180,1032,876,713,899
1720,-1412,1634,-180,180,1032,875,716,900
1730,-1425,1649,0,0,1012,947,788,855
1740,-1434,1660,0,0,1010,966,866,778
1750,-1440,1667,0,0,964,966,866,778
1760,-1445,1672,0,0,941,997,911,732
1770,-1448,1677,0,0,940,994,910,730
1780,-1451,1680,0,0,890,1019,934,684
1790,-1453,1683,0,0,888,1019,934,661
1800,-1454,1683,0,0,889,1018,933,660
1810,-1454,1682,0,0,889,995,935,662
1820,-1454,1682,0,0,887,995,934,661
1830,-1454,1682,0,0,888,996,933,657
1840,-1454,1682,0,0,887,1018,933,661
1850,-1454,1682,0,0,888,1019,932,662
1860,-1454,1682,0,0,887,1018,934,658
1870,-1454,1682,0,0,888,995,933,659
1880,-1454,1682,0,0,887,995,932,659
1890,-1454,1682,0,0,888,997,934,657
1900,-1454,1682,0,0,886,994,932,660
1910,-1454,1682,0,0,886,995,934,658
1920,-1454,1682,0,0,889,1017,933,660
1930,-1454,1682,0,0,885,1016,933,658
1940,-1454,1682,0,0,887,995,933,658
1950,-1454,1682,0,0,887,1018,933,660
1960,-1454,1682,0,0,885,1014,931,657
1970,-1454,1682,0,0,888,994,931,658
1980,-1454,1682,0,0,887,995,931,660
1990,-1454,1682,0,0,889,996,933,658
2000,-1454,1682,0,0,889,997,934,658
2010,-1454,1682,0,0,886,996,932,659
2020,-1454,1682,0,0,888,994,931,657
2030,-1454,1682,0,0,887,994,934,661
2040,-1454,1682,0,0,888,993,929,657
2050,-1454,1682,0,0,887,996,931,659
2060,-1454,1682,0,0,888,993,931,659
2070,-1454,1682,0,0,889,1017,933,659
2080,-1454,1682,0,0,887,998,934,660
2090,-1454,1682,0,0,890,996,935,660
2100,-1454,1682,0,0,889,995,934,658
2110,-1454,1682,0,0,888,995,933,660
2120,-1454,1682,0,0,889,998,933,660
