# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-24 19:31:01
# test: turn 4
# period_ms=10 samples=210 capacity=384 result=OK build="Sep 24 2026 19:25:15"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=-5 ticks_per_turn=356 turn_still_ms=20
# spd=400 fast=400 turn=180 kp=2.00 ki=0.50 kd=30.00 ke=0.00 pd_max=80 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=210
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
0,0,0,0,0,909,993,932,680
10,0,0,40,-40,940,998,938,682
20,0,0,80,-80,936,993,903,680
30,1,-2,120,-120,937,965,931,682
40,3,-4,160,-160,941,996,928,684
50,7,-8,180,-180,938,992,911,682
60,11,-14,180,-180,939,996,905,707
70,18,-21,180,-180,938,994,909,705
80,25,-30,180,-180,962,968,884,728
90,34,-39,180,-180,963,968,886,753
100,43,-49,180,-180,963,968,860,752
110,52,-60,180,-180,989,946,811,801
120,63,-72,180,-180,1009,920,804,853
130,73,-84,180,-180,1011,921,765,853
140,84,-96,180,-180,1032,876,719,900
150,95,-109,180,-180,1031,874,715,897
160,107,-122,180,-180,1033,827,689,922
170,119,-135,180,-180,1055,803,689,991
180,131,-148,180,-180,1053,804,686,989
190,143,-161,180,-180,1031,713,786,1015
200,155,-175,180,-180,1010,694,786,1036
210,167,-188,180,-180,1010,690,867,1039
220,180,-202,180,-180,987,714,864,1060
230,193,-215,180,-180,987,715,933,1058
240,205,-229,180,-180,965,851,959,1061
250,218,-242,180,-180,889,968,957,1061
