# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-24 19:18:20
# test: straight 1 400
# period_ms=5 samples=221 capacity=384 result=OK build="Sep 24 2026 19:16:58"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=4294967291 ticks_per_turn=381 turn_still_ms=20
# spd=400 fast=400 turn=140 kp=2.00 ki=0.50 kd=30.00 ke=0.00 pd_max=80 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=221
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
355,866,910,403,376,25,81,1044,584
360,884,928,387,374,25,28,1040,585
365,903,946,378,365,26,29,1046,582
370,921,965,362,363,30,27,1046,586
375,939,982,353,354,28,28,1045,584
380,956,1000,359,336,29,27,1044,564
385,974,1017,350,321,27,28,1047,560
390,991,1035,365,304,26,27,1044,562
395,1008,1052,385,284,25,28,1045,563
400,1025,1068,373,294,46,28,1044,565
405,1041,1085,353,286,47,27,1044,557
410,1058,1101,333,278,46,27,1067,562
415,1074,1117,313,270,72,26,1070,563
420,1089,1133,293,270,72,38,1063,562
425,1105,1149,277,262,72,54,1091,560
430,1121,1165,272,253,29,52,1090,540
435,1135,1180,264,245,30,53,1091,539
440,1151,1195,279,228,29,172,1090,539
445,1166,1209,299,208,30,172,1091,537
450,1180,1224,287,220,28,168,1090,538
455,1194,1237,267,215,30,67,1091,537
460,1207,1251,247,198,30,66,1089,541
465,1221,1265,235,188,30,65,1090,537
470,1234,1277,223,188,30,80,1105,538
475,1246,1290,217,182,30,80,1116,517
480,1258,1302,231,164,28,79,1111,518
485,1270,1314,251,144,30,44,1114,514
490,1282,1325,239,156,30,42,1113,517
495,1293,1337,219,151,36,43,1114,517
500,1304,1347,199,149,36,42,1110,516
505,1315,1358,186,143,38,34,1114,514
510,1324,1368,181,138,25,34,1113,540
515,1334,1378,176,133,27,35,1112,540
520,1343,1387,159,148,28,34,1137,540
525,1353,1397,139,168,27,34,1135,514
530,1361,1406,151,156,25,33,1136,517
535,1370,1414,171,136,26,43,1162,516
540,1379,1422,176,123,26,44,1159,518
545,1387,1430,176,123,29,43,1160,513
550,1395,1438,167,132,28,52,1161,517
555,1403,1446,167,132,29,54,1138,517
560,1410,1454,172,127,46,54,1133,517
565,1418,1461,172,127,46,35,1136,512
570,1425,1469,176,123,46,27,1159,516
575,1432,1476,176,123,26,28,1160,516
580,1439,1483,168,131,26,27,1157,517
585,1446,1490,168,131,25,54,1160,512
590,1453,1497,177,122,30,51,1160,518
595,1459,1504,177,122,34,53,1160,518
600,1467,1510,170,129,36,43,1155,518
605,1473,1517,170,129,35,42,1161,514
610,1479,1523,172,127,72,38,1162,519
615,1486,1530,172,127,69,66,1161,518
620,1492,1537,171,128,71,65,1156,495
625,1499,1542,171,128,36,65,1161,491
630,1505,1549,187,112,35,63,1161,493
635,1511,1555,207,92,35,65,1160,492
640,1518,1561,195,104,29,66,1155,494
645,1525,1568,188,111,29,67,1159,490
650,1531,1574,172,127,29,51,1186,491
655,1537,1581,171,128,28,54,1183,493
660,1543,1587,184,115,28,54,1182,494
665,1549,1593,184,115,29,54,1183,487
670,1555,1599,182,117,30,53,1185,494
675,1561,1605,182,117,34,55,1184,495
680,1567,1610,170,129,36,45,1199,492
685,1573,1617,170,129,36,44,1204,487
690,1579,1622,179,120,36,41,1205,495
695,1584,1629,179,120,35,80,1205,492
700,1591,1634,185,114,35,81,1200,494
705,1596,1640,0,0,37,81,1204,496
710,1601,1645,0,0,38,68,1206,495
715,1604,1649,0,0,38,45,1230,495
720,1607,1652,0,0,48,44,1226,495
725,1610,1654,0,0,48,44,1226,494
730,1613,1657,0,0,48,55,1230,494
735,1615,1658,0,0,47,56,1224,494
740,1617,1661,0,0,47,54,1224,495
745,1619,1662,0,0,48,56,1229,494
750,1619,1664,0,0,47,55,1227,494
755,1621,1665,0,0,60,55,1225,493
760,1621,1666,0,0,60,44,1228,494
765,1621,1666,0,0,60,44,1230,495
770,1622,1666,0,0,47,45,1226,494
775,1622,1666,0,0,48,82,1228,495
780,1623,1666,0,0,48,83,1228,495
785,1622,1666,0,0,28,83,1230,496
790,1622,1666,0,0,29,82,1228,495
795,1622,1666,0,0,29,151,1229,471
800,1622,1666,0,0,60,149,1230,473
805,1622,1666,0,0,59,151,1227,470
810,1622,1666,0,0,60,67,1229,486
815,1622,1666,0,0,50,68,1230,495
820,1622,1666,0,0,47,69,1229,492
825,1622,1666,0,0,48,34,1230,495
830,1622,1666,0,0,47,36,1231,495
835,1622,1666,0,0,30,35,1231,494
840,1622,1666,0,0,30,29,1228,491
845,1622,1666,0,0,30,28,1228,495
850,1622,1666,0,0,38,28,1227,493
855,1622,1666,0,0,37,29,1227,491
860,1622,1666,0,0,37,28,1227,496
865,1622,1666,0,0,36,28,1227,494
870,1622,1666,0,0,37,29,1224,493
875,1622,1666,0,0,35,103,1227,495
880,1622,1666,0,0,36,104,1226,494
885,1622,1666,0,0,36,103,1224,491
890,1622,1666,0,0,37,172,1228,494
895,1622,1666,0,0,38,172,1226,493
900,1622,1666,0,0,46,172,1223,492
905,1622,1666,0,0,47,222,1227,493
910,1622,1666,0,0,45,223,1228,494
915,1622,1666,0,0,47,220,1224,491
920,1622,1666,0,0,46,44,1226,490
925,1622,1666,0,0,47,45,1227,494
930,1622,1666,0,0,38,44,1223,493
935,1622,1666,0,0,36,44,1226,492
940,1622,1666,0,0,37,103,1227,495
945,1622,1666,0,0,58,103,1224,491
950,1622,1666,0,0,59,102,1222,492
955,1622,1666,0,0,57,55,1228,494
960,1622,1666,0,0,46,57,1226,495
965,1622,1666,0,0,46,56,1226,492
970,1622,1666,0,0,47,43,1228,493
975,1622,1666,0,0,47,43,1228,495
980,1622,1666,0,0,27,44,1227,493
985,1622,1666,0,0,27,55,1226,493
990,1622,1666,0,0,26,55,1226,495
995,1622,1666,0,0,47,56,1228,493
1000,1622,1666,0,0,46,59,1226,493
1005,1622,1666,0,0,48,67,1227,494
1010,1622,1666,0,0,58,67,1228,493
1015,1622,1666,0,0,59,66,1226,493
1020,1622,1666,0,0,59,103,1229,495
1025,1622,1666,0,0,37,102,1226,493
1030,1622,1666,0,0,36,104,1226,494
1035,1622,1666,0,0,36,28,1227,494
1040,1622,1666,0,0,38,27,1228,496
1045,1622,1666,0,0,38,27,1228,493
1050,1622,1666,0,0,36,127,1228,494
1055,1622,1666,0,0,36,127,1229,496
1060,1622,1666,0,0,46,126,1227,493
1065,1622,1666,0,0,47,45,1228,493
1070,1622,1666,0,0,47,44,1230,494
1075,1622,1666,0,0,47,45,1226,491
1080,1622,1666,0,0,49,44,1225,492
1085,1622,1666,0,0,48,54,1226,496
1090,1622,1666,0,0,36,56,1226,494
1095,1622,1666,0,0,37,56,1227,493
1100,1622,1666,0,0,38,55,1206,471
