# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-24 20:46:13
# test: straight 3 400
# period_ms=8 samples=230 capacity=320 result=OK build="Sep 24 2026 20:36:30"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=405 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=400 fast=500 accel=3000 turn=500 turn_accel=5000 kp=0.50 ki=8.00
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168 center_l=89.0 center_r=7@D INFO front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=230
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,176,177,31,29,810,853,0,0
8,2,1,170,226,30,26,816,854,1,-3
16,5,4,213,275,28,27,812,853,4,-10
24,10,9,225,303,28,25,815,853,9,-21
32,15,16,278,320,27,32,814,854,16,-34
40,24,25,253,355,27,32,847,854,25,-54
48,33,36,332,368,27,27,844,855,36,-76
56,42,48,358,394,26,27,846,853,49,-99
64,54,63,376,417,26,63,844,849,63,-129
72,67,80,432,404,25,63,846,853,80,-162
80,82,97,415,472,48,41,844,848,98,-198
88,98,117,467,491,45,40,815,853,119,-238
96,117,140,481,514,26,64,812,847,141,-284
104,137,164,466,547,22,66,812,849,165,-333
112,158,190,550,532,23,55,809,847,192,-385
120,182,217,523,628,22,54,841,848,220,-441
128,207,247,591,575,22,30,842,848,250,-474
136,234,278,516,327,25,29,865,850,281,-425
144,262,307,536,362,25,27,864,849,313,-370
152,291,334,511,395,24,28,841,851,345,-343
160,320,363,518,363,24,28,843,851,377,-335
168,349,392,493,362,25,29,864,852,409,-327
176,378,420,489,395,24,104,865,849,441,-321
184,407,450,492,363,25,102,843,875,473,-320
192,437,479,483,368,27,55,842,871,505,-325
200,467,508,438,407,29,56,811,852,537,-355
208,497,537,413,427,26,28,808,850,569,-398
216,526,567,451,410,25,28,811,852,601,-428
224,556,596,433,448,25,28,809,849,633,-446
232,586,626,411,436,28,28,810,853,665,-452
240,616,656,410,403,26,28,808,849,697,-453
248,646,685,342,466,26,27,788,876,729,-472
256,674,715,397,435,24,28,785,872,761,-503
264,704,745,408,415,25,29,811,851,793,-515
272,734,774,342,451,24,28,809,850,825,-514
280,763,803,391,402,26,28,810,874,857,-504
288,792,832,426,416,26,28,809,872,889,-483
296,822,861,370,443,27,29,810,876,921,-480
304,850,891,406,406,26,28,808,875,953,-489
312,880,920,376,407,26,29,811,876,985,-490
320,909,948,368,443,25,28,809,874,1017,-491
328,938,978,370,437,24,29,811,877,1049,-491
336,966,1007,409,402,28,29,808,873,1081,-491
344,995,1036,409,402,29,28,812,875,1113,-491
352,1024,1064,401,438,58,27,811,873,1145,-490
360,1053,1093,372,443,58,27,811,875,1177,-490
368,1081,1121,399,474,25,35,810,873,1209,-492
376,1110,1150,404,444,25,35,811,873,1241,-492
384,1139,1180,379,414,25,28,812,876,1273,-493
392,1168,1208,373,474,25,28,788,900,1305,-511
400,1197,1238,338,455,24,28,786,898,1337,-540
408,1226,1267,325,467,25,27,788,902,1369,-569
416,1254,1296,346,475,28,28,785,896,1401,-599
424,1281,1327,389,432,28,27,787,875,1433,-602
432,1308,1357,410,415,28,28,786,874,1465,-592
440,1336,1387,432,393,28,29,811,900,1497,-578
448,1364,1417,453,371,36,29,809,899,1529,-553
456,1394,1446,396,398,35,31,810,876,1561,-528
