# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-24 19:32:22
# test: turn 2
# period_ms=5 samples=245 capacity=384 result=OK build="Sep 24 2026 19:25:15"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=-5 ticks_per_turn=374 turn_still_ms=20
# spd=400 fast=400 turn=180 kp=2.00 ki=0.50 kd=30.00 ke=0.00 pd_max=80 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=245
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
145,83,-94,180,-180,1010,925,788,877
150,88,-101,180,-180,1030,876,784,874
155,94,-107,180,-180,1031,878,741,893
160,100,-114,180,-180,1034,875,741,924
165,106,-120,180,-180,1031,854,739,920
170,112,-126,180,-180,1035,854,693,923
175,118,-133,180,-180,1031,855,694,971
180,124,-140,180,-180,1033,805,691,967
185,130,-146,180,-180,1031,811,671,965
190,136,-154,180,-180,1038,807,671,1015
195,142,-160,180,-180,1030,806,672,1013
200,148,-167,180,-180,1033,736,739,1014
205,154,-174,180,-180,1033,741,742,1039
210,160,-180,180,-180,1035,734,738,1036
215,167,-187,180,-180,1032,715,867,1035
220,173,-194,180,-180,1035,711,867,1064
225,180,-201,180,-180,1032,717,864,1060
230,186,-207,180,-180,1014,713,864,1059
235,192,-214,180,-180,1008,715,915,1072
240,198,-221,180,-180,1009,711,908,1088
245,204,-228,180,-180,960,856,910,1083
250,211,-234,180,-180,968,852,956,1083
255,217,-242,180,-180,960,851,957,1084
260,224,-248,180,-180,912,915,954,1085
265,230,-255,180,-180,913,974,979,1081
270,236,-262,180,-180,913,964,975,1105
275,243,-269,180,-180,909,968,980,1105
280,250,-275,180,-180,843,1063,1003,1108
285,256,-282,180,-180,838,1069,1002,1085
290,263,-289,180,-180,842,1055,1000,1083
295,269,-296,180,-180,746,1112,1005,1082
300,276,-302,180,-180,748,1109,1001,1065
305,283,-310,180,-180,744,1113,1002,1061
310,289,-316,180,-180,702,1155,1000,1061
315,296,-323,180,-180,697,1159,1006,1019
320,302,-330,180,-180,699,1156,1002,1018
325,309,-337,180,-180,745,1204,1002,1013
330,316,-343,180,-180,750,1200,1002,1014
335,322,-350,180,-180,745,1203,1006,946
340,328,-357,180,-180,818,1199,1002,947
345,336,-364,180,-180,839,1204,979,944
350,342,-370,180,-180,842,1197,980,853
355,348,-378,180,-180,839,1202,980,854
360,355,-384,180,-180,914,1199,979,854
365,362,-391,0,0,909,1199,979,729
370,367,-397,0,0,911,1201,980,731
375,372,-402,0,0,987,1203,980,730
380,376,-406,0,0,982,1199,933,613
385,378,-409,0,0,984,1199,933,615
390,380,-411,0,0,1057,1180,932,613
395,383,-414,0,0,1054,1178,911,450
400,385,-416,0,0,1054,1176,910,449
405,387,-418,0,0,1103,1179,910,452
410,389,-421,0,0,1103,1178,866,450
415,391,-422,0,0,1101,1176,863,371
420,392,-423,0,0,1103,1177,866,371
425,393,-425,0,0,1148,1158,865,369
430,394,-425,0,0,1148,1155,865,323
435,395,-425,0,0,1149,1155,867,324
440,395,-425,0,0,1151,1158,866,323
445,395,-425,0,0,1150,1158,865,324
450,395,-425,0,0,1149,1159,865,324
455,395,-425,8,-8,1149,1156,863,320
460,395,-425,28,-28,1150,1157,842,348
465,395,-425,48,-48,1148,1160,844,348
470,395,-425,68,-68,1155,1154,840,346
475,395,-425,88,-88,1151,1162,866,298
480,395,-425,108,-108,1152,1157,864,299
485,395,-426,128,-128,1149,1150,861,297
490,395,-426,148,-148,1146,1154,864,306
495,396,-426,168,-168,1149,1154,869,322
500,396,-428,180,-180,1149,1154,860,324
505,398,-430,180,-180,1148,1161,864,321
510,400,-433,180,-180,1155,1156,865,323
515,404,-436,180,-180,1145,1156,865,322
520,407,-439,180,-180,1150,1156,864,324
525,410,-442,180,-180,1148,1161,859,322
530,413,-445,180,-180,1154,1155,864,321
535,416,-448,180,-180,1147,1155,865,321
540,420,-452,180,-180,1147,1155,809,255
545,424,-457,180,-180,1148,1157,805,252
550,428,-462,180,-180,1198,1147,808,248
555,432,-466,180,-180,1195,1133,789,67
560,436,-471,180,-180,1194,1128,786,65
565,441,-476,180,-180,1210,1135,781,66
570,446,-481,180,-180,1218,1085,739,132
575,451,-486,180,-180,1216,1089,741,133
580,456,-491,180,-180,1218,1087,739,134
585,461,-497,180,-180,1241,1043,734,80
590,467,-502,180,-180,1241,1040,739,26
595,472,-509,180,-180,1241,1041,743,28
600,478,-514,180,-180,1263,996,738,27
605,483,-520,180,-180,1261,997,688,28
610,489,-526,180,-180,1265,997,693,26
615,495,-533,180,-180,1263,943,692,28
620,501,-538,180,-180,1262,944,809,28
625,507,-545,180,-180,1263,946,805,28
630,513,-551,180,-180,1261,943,807,27
635,519,-558,180,-180,1263,897,932,27
640,525,-564,180,-180,1260,896,932,27
645,532,-570,180,-180,1263,895,924,27
650,538,-577,180,-180,1262,853,1023,26
655,544,-583,180,-180,1261,850,1026,27
660,551,-590,180,-180,1262,849,1022,27
665,557,-596,180,-180,1240,804,1045,28
670,564,-603,180,-180,1236,805,1069,26
675,570,-610,180,-180,1234,802,1064,28
680,576,-616,180,-180,1215,735,1067,27
685,583,-623,180,-180,1215,735,1112,178
690,589,-630,180,-180,1212,733,1112,174
695,596,-637,180,-180,1145,641,1111,178
700,603,-643,180,-180,1149,644,1139,27
705,609,-650,180,-180,1144,640,1129,28
710,616,-657,180,-180,1099,641,1135,28
715,622,-664,180,-180,1102,604,1161,67
720,628,-671,180,-180,1103,604,1158,67
725,635,-678,180,-180,1101,602,1152,65
730,642,-685,180,-180,1006,534,1161,131
735,648,-692,180,-180,1008,537,1161,133
740,655,-699,180,-180,1009,534,1160,132
745,662,-706,180,-180,912,461,1155,133
750,668,-713,180,-180,912,463,1161,201
755,675,-720,180,-180,912,462,1159,202
760,681,-727,180,-180,793,344,1160,200
765,688,-734,180,-180,794,344,1135,297
770,695,-742,180,-180,793,345,1140,297
775,701,-749,180,-180,650,316,1140,297
780,708,-756,180,-180,654,274,1116,367
785,715,-763,180,-180,651,271,1112,369
790,721,-770,180,-180,527,273,1115,365
795,728,-777,180,-180,529,296,1093,442
800,735,-784,180,-180,530,297,1097,440
805,741,-791,180,-180,474,295,1092,439
810,748,-798,180,-180,309,367,1071,495
815,755,-806,180,-180,313,366,1072,495
820,761,-813,0,0,312,368,1071,495
825,767,-818,0,0,28,30,1070,496
830,771,-823,0,0,28,30,1027,566
835,775,-827,0,0,29,30,1023,565
840,777,-830,0,0,29,36,1024,564
845,780,-833,0,0,28,37,1002,636
850,782,-836,0,0,28,36,1001,634
855,784,-838,0,0,29,36,1002,635
860,787,-841,0,0,29,29,933,660
865,788,-842,0,0,29,30,935,659
870,790,-844,0,0,28,31,933,659
875,791,-845,0,0,29,29,957,684
880,792,-846,0,0,28,30,958,684
885,792,-845,0,0,29,30,956,682
890,791,-845,0,0,31,30,955,683
895,791,-845,0,0,32,32,957,682
900,792,-845,0,0,31,31,956,682
905,792,-845,0,0,60,30,956,682
910,792,-845,0,0,60,29,933,683
915,792,-845,0,0,60,31,932,684
920,792,-845,0,0,29,97,931,681
925,792,-845,0,0,27,150,957,683
930,792,-845,0,0,28,149,953,683
935,792,-845,0,0,27,149,955,681
940,792,-845,0,0,27,29,956,681
945,792,-845,0,0,29,28,955,682
950,792,-845,0,0,29,28,955,683
955,792,-845,0,0,27,174,955,683
960,792,-845,0,0,28,173,957,684
965,792,-845,0,0,26,173,956,684
970,792,-845,0,0,60,29,956,682
975,792,-845,0,0,59,28,957,681
980,792,-845,0,0,60,28,955,685
985,792,-845,0,0,47,29,956,681
990,792,-845,0,0,47,28,956,683
995,792,-845,0,0,48,29,955,683
1000,792,-845,0,0,28,28,956,681
1005,792,-845,0,0,29,36,934,681
1010,792,-845,0,0,29,36,933,683
1015,792,-845,0,0,27,36,934,684
1020,792,-845,0,0,26,29,933,683
1025,792,-845,0,0,27,30,936,685
1030,792,-845,0,0,28,29,932,683
1035,792,-845,0,0,28,29,956,682
1040,792,-845,0,0,28,30,958,684
1045,792,-845,0,0,27,30,957,682
1050,792,-845,0,0,37,30,955,682
1055,792,-845,0,0,38,30,957,682
1060,792,-845,0,0,38,30,959,682
1065,792,-845,0,0,27,127,955,681
1070,792,-845,0,0,29,251,955,684
1075,792,-845,0,0,28,251,954,682
1080,792,-845,0,0,31,250,954,681
1085,792,-845,0,0,31,369,957,684
1090,792,-845,0,0,32,368,957,684
1095,792,-845,0,0,48,366,954,683
1100,792,-845,0,0,48,34,956,681
1105,792,-845,0,0,50,36,958,682
1110,792,-845,0,0,30,35,956,680
1115,792,-845,0,0,28,29,956,682
1120,792,-845,0,0,28,29,959,682
1125,792,-845,0,0,28,29,954,681
1130,792,-845,0,0,27,28,955,683
1135,792,-845,0,0,27,29,956,682
1140,792,-845,0,0,28,28,953,679
1145,792,-845,0,0,27,30,954,680
1150,792,-845,0,0,28,29,954,684
1155,792,-845,0,0,27,30,954,681
1160,792,-845,0,0,27,30,953,680
1165,792,-845,0,0,26,28,934,683
1170,792,-845,0,0,28,28,931,681
1175,792,-845,0,0,28,29,931,679
1180,792,-845,0,0,27,251,932,681
1185,792,-845,0,0,27,251,933,682
1190,792,-845,0,0,27,250,932,680
1195,792,-845,0,0,28,198,934,682
1200,792,-845,0,0,26,197,956,680
1205,792,-845,0,0,28,198,955,681
1210,792,-845,0,0,26,134,956,681
1215,792,-845,0,0,27,104,957,683
1220,792,-845,0,0,29,103,954,681
