# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-26 11:48:56
# test: run
# period_ms=8 samples=272 capacity=320 result=OK build="Sep 26 2026 10:48:05"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=405 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=600 fast=900 curve=480 accel=3000 turn=500 turn_accel=5000 kp=0.70 ki=8.00
# curve_r=70.0 curve_ramp=30.0 curve_angle=92.50 curve_len=140.0 curve_vmax=478
# curve_pre=4.5 curve_post=4.5 curve_pre_adj=0.0 curve_post_adj=0.0
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130
# lane_mm=168 center_l=89.0 center_r=76.0
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=272
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,176,177,164,172,805,826,0,0
8,2,1,163,234,163,196,838,830,1,-3
16,5,5,252,232,163,196,835,824,4,-11
24,10,10,218,305,163,222,839,830,9,-22
32,17,17,233,302,163,221,835,825,16,-38
40,26,25,228,371,163,323,839,854,25,-56
48,35,35,279,392,161,319,835,848,36,-77
56,44,45,329,452,164,320,836,853,49,-98
64,56,59,351,451,162,316,839,847,63,-127
72,68,74,405,503,163,344,837,853,80,-157
80,83,93,438,462,193,341,832,848,98,-194
88,100,113,443,524,192,315,839,829,119,-235
96,118,136,433,526,191,318,831,825,141,-281
104,138,161,486,536,190,339,856,829,165,-330
112,160,187,489,598,191,334,854,824,192,-383
120,183,216,514,586,191,291,856,827,220,-441
128,208,246,657,509,225,291,854,826,250,-432
136,236,277,717,511,214,339,878,799,282,-376
144,267,309,775,490,220,336,876,794,315,-307
152,300,342,829,473,215,340,901,492,351,-234
160,338,375,784,524,244,338,898,490,389,-155
168,376,409,815,560,240,362,900,87,428,-76
176,418,443,829,611,240,361,899,82,470,8
184,462,479,855,622,240,361,877,42,513,97
192,508,517,817,670,269,362,877,38,559,176
200,555,557,686,863,264,386,856,30,606,82
208,602,600,691,897,311,387,854,30,655,13
216,648,645,419,511,310,415,859,33,705,-28
224,692,689,369,463,336,412,858,33,753,-52
232,732,730,403,446,336,437,861,34,799,-57
240,771,770,362,421,361,439,860,33,843,-48
248,809,808,353,363,360,461,837,33,885,-38
256,845,844,387,314,407,461,837,32,925,-20
264,880,880,673,268,408,484,859,28,964,-5
272,919,913,636,294,438,482,856,28,1002,36
280,960,945,687,226,430,502,836,33,1040,118
288,1000,974,736,228,479,501,834,31,1079,241
296,1041,1002,767,198,479,556,837,40,1117,405
304,1085,1027,788,178,528,548,832,41,1155,611
312,1130,1050,815,157,527,575,802,26,1194,857
320,1176,1072,893,84,551,575,798,25,1232,1144
328,1225,1091,669,290,555,603,757,53,1270,1464
336,1274,1111,670,291,602,601,752,52,1308,1786
344,1322,1132,723,239,609,604,685,42,1347,2108
352,1372,1152,673,286,674,601,685,41,1385,2431
360,1420,1173,727,234,670,642,569,33,1423,2753
368,1470,1193,676,281,722,641,570,33,1462,3075
376,1518,1213,718,270,719,171,615,42,1500,3397
384,1568,1233,678,283,771,173,616,41,1538,3719
392,1616,1253,720,271,767,125,779,44,1576,4041
400,1665,1273,676,316,818,124,783,41,1615,4363
408,1714,1293,711,307,815,52,880,41,1653,4685
416,1763,1314,724,266,818,52,882,41,1691,5007
424,1812,1334,725,267,815,26,973,27,1730,5330
432,1860,1354,733,265,837,26,972,27,1768,5652
440,1910,1374,682,312,864,27,1058,42,1806,5974
448,1959,1395,695,271,406,26,1040,41,1844,6296
456,2008,1415,696,271,407,196,1110,29,1883,6618
464,2057,1435,697,272,27,193,1107,26,1921,6940
472,2107,1455,692,274,27,313,1156,27,1959,7262
480,2156,1475,727,265,26,311,1153,27,1998,7584
488,2206,1496,699,236,26,361,1160,28,2036,7906
496,2255,1516,512,451,218,359,1152,28,2074,8216
504,2302,1540,456,475,216,385,904,28,2112,8486
512,2346,1566,478,475,240,384,902,27,2151,8714
520,2390,1592,404,546,239,383,275,32,2189,8902
528,2432,1619,374,578,286,384,275,33,2227,9048
536,2472,1649,357,567,285,408,275,40,2266,9153
544,2510,1680,319,631,308,407,273,30,2304,9217
552,2545,1714,336,641,310,429,275,25,2342,9240
560,2581,1749,667,658,332,427,276,26,2381,9240
568,2619,1785,275,327,335,462,277,34,2421,9240
576,2653,1821,283,657,357,454,275,32,2459,9231
584,2684,1859,317,624,357,483,277,31,2498,9184
592,2714,1899,257,681,405,477,275,30,2536,9095
600,2743,1939,187,752,402,500,276,39,2574,8965
608,2769,1982,207,759,428,501,275,40,2613,8794
616,2795,2026,144,795,427,550,275,39,2651,8582
624,2818,2072,123,817,477,551,274,39,2689,8329
632,2839,2120,103,838,475,598,276,25,2727,8034
640,2858,2168,297,678,502,597,277,28,2766,7713
648,2879,2216,254,697,502,637,300,27,2804,7391
656,2900,2265,248,700,502,637,300,26,2842,7069
664,2920,2313,282,697,502,660,325,25,2881,6747
672,2940,2361,280,704,477,660,322,26,2919,6425
680,2960,2409,278,712,477,706,302,248,2957,6102
688,2980,2458,279,713,72,704,300,248,2995,5780
696,3000,2508,292,672,72,730,301,415,3034,5458
704,3020,2557,282,708,59,727,300,413,3072,5136
712,3040,2606,293,674,59,754,327,541,3110,4814
720,3060,2656,296,668,89,750,324,538,3149,4492
728,3080,2705,331,659,88,776,301,657,3187,4170
736,3101,2755,293,665,191,775,301,655,3225,3848
744,3121,2804,284,700,189,192,278,748,3263,3526
752,3142,2853,278,703,163,190,280,750,3302,3204
760,3162,2903,290,662,161,167,278,850,3340,2881
768,3182,2952,291,663,238,166,278,850,3378,2559
776,3202,3001,282,698,237,192,255,894,3417,2237
784,3223,3050,251,676,285,192,255,896,3455,1915
792,3243,3098,240,718,284,245,208,919,3493,1593
800,3263,3147,275,709,309,244,208,918,3532,1271
808,3284,3196,470,484,318,289,184,943,3570,967
816,3308,3242,484,467,339,290,182,940,3608,704
824,3335,3286,490,454,335,338,230,130,3646,482
832,3361,3329,551,419,339,338,228,128,3685,302
840,3389,3371,588,353,330,384,206,25,3723,162
848,3418,3411,646,346,360,385,205,26,3761,64
856,3451,3449,605,305,356,386,230,26,3800,7
864,3484,3484,516,426,379,385,227,26,3838,-10
872,3520,3520,674,627,378,407,256,24,3877,-10
880,3557,3557,302,297,407,411,252,27,3917,-10
888,3592,3590,654,303,404,435,277,24,3955,4
896,3631,3621,626,302,431,460,276,25,3993,58
904,3670,3651,692,237,430,462,276,26,4032,154
912,3711,3679,712,218,477,481,275,26,4070,290
920,3752,3705,803,212,479,485,229,26,4108,468
928,3796,3730,805,162,527,533,229,26,4146,687
936,3843,3753,833,105,527,535,206,27,4185,946
944,3891,3773,810,134,553,557,207,25,4223,1247
952,3939,3793,687,289,554,556,255,26,4261,1569
960,3987,3814,696,281,603,579,253,27,4300,1892
968,4036,3834,661,292,603,578,441,28,4338,2214
976,4084,3855,705,274,650,579,440,26,4376,2536
984,4132,3875,713,273,648,579,548,27,4414,2858
992,4181,3896,725,232,693,579,548,26,4453,3180
1000,4230,3916,726,233,695,579,643,29,4491,3502
1008,4279,3936,692,243,721,533,640,27,4529,3824
1016,4328,3956,683,278,720,532,735,26,4568,4146
1024,4376,3976,725,267,741,507,731,26,4606,4468
1032,4425,3997,704,236,744,509,838,52,4644,4791
1040,4474,4017,695,271,757,485,835,52,4682,5113
1048,4524,4037,689,273,770,484,928,155,4721,5435
1056,4572,4057,722,296,740,415,927,155,4759,5757
1064,4622,4077,681,308,722,418,1001,250,4797,6079
1072,4672,4098,688,270,733,344,998,248,4836,6401
1080,4722,4117,635,324,649,342,1043,346,4874,6723
1088,4771,4138,683,273,593,221,1041,342,4912,7045
1096,4820,4158,718,264,551,219,1065,439,4950,7367
1104,4870,4178,677,277,446,67,1066,437,4989,7689
1112,4919,4198,530,426,382,66,1090,494,5027,8011
1120,4967,4220,519,459,283,29,1089,490,5065,8309
1128,5012,4245,518,433,239,29,1044,541,5104,8565
1136,5056,4271,490,483,61,35,1042,537,5142,8780
1144,5100,4297,377,569,36,34,976,610,5180,8954
1152,5140,4325,391,585,59,67,975,608,5218,9087
1160,5180,4356,337,583,72,67,954,656,5257,9179
