# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-26 19:26:22
# test: run
# period_ms=16 samples=198 capacity=320 result=OK build="Sep 26 2026 15:32:51"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=403 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=600 fast=900 curve=480 accel=3000 turn=500 turn_accel=5000 kp=0.70 ki=8.00
# curve_r=70.0 curve_ramp=30.0 curve_angle=90.00 curve_slip=2.00 curve_len=140.0 curve_vmax=479
# curve_pre=-3.5 curve_post=4.5 curve_pre_adj=-8.0 curve_post_adj=0.0
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130
# lane_mm=168 center_l=89.0 center_r=76.0
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=198
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,176,177,60,30,833,875,0,0
16,5,5,178,256,47,28,799,875,4,-11
32,18,17,226,305,27,68,801,874,16,-39
48,34,36,325,370,27,318,796,876,36,-77
64,56,64,370,385,28,98,798,876,63,-133
80,85,97,389,484,48,99,796,878,98,-201
96,121,140,422,506,58,121,799,877,141,-288
112,163,191,486,545,60,121,833,877,192,-391
128,212,251,548,578,91,98,853,855,250,-512
144,269,318,720,446,92,121,855,832,315,-521
160,338,387,735,495,89,124,877,801,389,-369
176,417,458,792,561,64,145,900,773,470,-203
192,506,532,838,616,56,145,876,779,559,-23
208,602,613,721,835,86,169,853,777,655,-28
224,701,707,765,833,85,121,858,796,759,-83
240,804,808,804,899,32,146,851,827,871,-141
256,911,919,879,927,43,99,852,826,991,-202
272,1025,1036,931,984,53,75,851,826,1118,-230
288,1145,1159,941,1000,71,122,864,825,1253,-233
304,1270,1288,910,869,163,169,855,798,1395,-223
320,1400,1416,901,916,134,243,853,798,1539,-206
336,1530,1547,918,872,161,215,858,772,1683,-192
352,1660,1676,703,658,193,220,881,779,1824,-163
368,1784,1800,637,532,216,194,879,776,1957,-129
384,1901,1916,518,540,239,174,880,776,2083,-129
400,2010,2025,532,418,279,221,901,704,2201,-90
416,2111,2124,471,391,288,295,877,66,2311,-33
432,2206,2214,332,421,311,341,877,27,2414,-46
448,2290,2297,390,347,335,366,876,42,2508,-55
464,2366,2373,325,351,359,412,876,29,2596,-41
480,2435,2443,671,236,379,432,877,31,2675,-28
496,2510,2504,666,227,404,457,879,31,2752,76
512,2591,2558,741,193,454,482,877,41,2829,344
528,2680,2605,811,159,473,527,855,39,2905,777
544,2776,2645,619,340,524,548,799,28,2982,1369
560,2873,2686,636,303,555,552,729,41,3059,2011
576,2971,2728,638,295,603,575,636,41,3135,2653
592,3070,2771,681,238,627,530,520,49,3212,3295
608,3169,2812,631,284,673,505,614,42,3289,3936
624,3267,2854,634,276,712,480,730,33,3366,4578
640,3366,2896,675,225,722,434,801,27,3442,5220
656,3464,2937,631,268,698,391,902,27,3519,5862
672,3562,2978,668,256,650,197,948,27,3596,6504
688,3660,3019,634,263,557,222,994,27,3672,7146
704,3758,3060,646,226,430,299,1016,27,3749,7787
720,3853,3104,461,437,263,322,1042,27,3826,8377
736,3941,3156,380,514,261,370,997,26,3903,8805
752,4023,3212,327,571,262,392,950,29,3979,9069
768,4096,3278,325,598,305,416,901,27,4056,9169
784,4170,3344,599,291,357,440,900,26,4133,9218
800,4249,3403,718,199,356,462,879,25,4209,9425
816,4335,3454,760,166,382,490,879,26,4286,9797
832,4428,3497,791,172,428,513,830,26,4363,10332
848,4526,3537,654,289,454,510,755,26,4440,10972
864,4623,3579,629,289,506,534,662,27,4516,11614
880,4721,3621,632,280,554,275,570,27,4593,12256
896,4818,3662,675,266,556,105,523,85,4670,12898
912,4917,3704,647,235,557,106,639,204,4746,13540
928,5015,3744,636,274,581,56,735,180,4823,14182
944,5114,3785,631,274,288,83,803,344,4900,14823
960,5211,3826,675,259,137,225,858,439,4977,15465
976,5310,3868,647,228,89,198,883,495,5053,16107
992,5407,3908,678,254,46,69,904,587,5130,16749
1008,5506,3950,458,442,212,104,902,680,5207,17376
1024,5596,4000,418,502,35,104,590,775,5283,17865
1040,5680,4054,337,562,44,129,295,849,5360,18190
1056,5757,4116,289,610,45,130,295,917,5437,18351
1072,5826,4187,281,589,43,128,300,943,5514,18357
1088,5886,4263,272,686,45,104,270,943,5590,18210
1104,5942,4348,204,695,44,83,280,919,5667,17900
1120,5990,4438,116,787,74,150,318,899,5744,17425
1136,6030,4534,301,639,37,106,296,828,5821,16805
1152,6073,4630,247,667,88,130,319,703,5897,16163
1168,6114,4728,291,623,263,127,296,585,5974,15521
1184,6155,4825,287,630,405,250,295,445,6051,14879
1200,6196,4924,287,625,74,392,272,340,6127,14237
1216,6237,5022,285,626,37,487,365,222,6204,13596
1232,6278,5120,273,662,28,642,498,61,6281,12954
1248,6319,5218,271,664,28,174,565,25,6358,12312
1264,6360,5316,269,665,30,67,658,31,6434,11670
