# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-24 19:28:37
# test: noise 1000
# period_ms=10 samples=100 capacity=384 result=OK build="Sep 24 2026 19:25:15"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=-5 ticks_per_turn=381 turn_still_ms=20
# spd=400 fast=400 turn=180 kp=2.00 ki=0.50 kd=30.00 ke=0.00 pd_max=80 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=100
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
0,0,0,0,0,1053,783,692,923
10,0,0,0,0,1055,781,693,920
20,0,0,0,0,1056,782,693,947
30,0,0,0,0,1053,783,691,923
40,0,0,0,0,1056,780,692,922
50,0,0,0,0,1052,782,693,942
60,0,0,0,0,1057,759,693,945
70,0,0,0,0,1055,756,693,943
80,0,0,0,0,1055,783,691,923
90,0,0,0,0,1059,786,692,923
100,0,0,0,0,1055,804,693,945
110,0,0,0,0,1057,785,692,925
120,0,0,0,0,1058,785,695,920
130,0,0,0,0,1053,784,694,922
140,0,0,0,0,1057,783,695,923
150,0,0,0,0,1055,783,693,922
160,0,0,0,0,1057,785,695,950
170,0,0,0,0,1059,783,697,948
180,0,0,0,0,1056,782,692,945
190,0,0,0,0,1056,785,693,923
200,0,0,0,0,1054,781,694,920
210,0,0,0,0,1054,805,692,922
220,0,0,0,0,1055,784,693,924
230,0,0,0,0,1055,783,694,924
240,0,0,0,0,1055,783,694,924
250,0,0,0,0,1057,783,693,922
260,0,0,0,0,1057,785,694,945
270,0,0,0,0,1053,784,693,947
280,0,0,0,0,1056,783,694,947
290,0,0,0,0,1051,782,690,946
300,0,0,0,0,1054,782,691,923
310,0,0,0,0,1057,780,693,922
320,0,0,0,0,1053,807,691,923
330,0,0,0,0,1058,804,694,922
340,0,0,0,0,1054,782,694,922
350,0,0,0,0,1056,783,693,947
360,0,0,0,0,1057,783,693,948
370,0,0,0,0,1058,786,694,926
380,0,0,0,0,1057,781,695,947
390,0,0,0,0,1058,786,694,948
400,0,0,0,0,1057,785,694,947
410,0,0,0,0,1056,785,695,946
420,0,0,0,0,1057,786,694,925
430,0,0,0,0,1057,807,691,924
440,0,0,0,0,1057,807,693,924
450,0,0,0,0,1058,783,694,924
460,0,0,0,0,1058,783,693,925
470,0,0,0,0,1056,783,694,921
480,0,0,0,0,1054,784,693,922
490,0,0,0,0,1056,780,694,923
500,0,0,0,0,1054,782,691,922
510,0,0,0,0,1055,782,691,946
520,0,0,0,0,1056,783,694,946
530,0,0,0,0,1053,783,690,922
540,0,0,0,0,1056,782,694,922
550,0,0,0,0,1055,785,695,924
560,0,0,0,0,1054,782,693,947
570,0,0,0,0,1056,785,692,949
580,0,0,0,0,1055,783,692,946
590,0,0,0,0,1055,782,695,923
600,0,0,0,0,1056,782,691,919
610,0,0,0,0,1054,785,693,919
620,0,0,0,0,1053,782,695,945
630,0,0,0,0,1055,780,693,943
640,0,0,0,0,1055,784,691,925
650,0,0,0,0,1055,781,693,933
660,0,0,0,0,1055,782,692,944
670,0,0,0,0,1056,784,692,924
680,0,0,0,0,1057,783,693,919
690,0,0,0,0,1053,783,693,923
700,0,0,0,0,1059,783,695,924
710,0,0,0,0,1057,786,693,923
720,0,0,0,0,1054,783,690,927
730,0,0,0,0,1057,780,694,939
740,0,0,0,0,1054,783,690,943
750,0,0,0,0,1058,784,693,946
760,0,0,0,0,1055,783,694,943
770,0,0,0,0,1057,783,693,924
780,0,0,0,0,1056,782,693,948
790,0,0,0,0,1056,782,692,945
800,0,0,0,0,1057,782,694,924
810,0,0,0,0,1057,783,693,946
820,0,0,0,0,1057,786,693,943
830,0,0,0,0,1054,784,696,924
840,0,0,0,0,1057,783,694,922
850,0,0,0,0,1055,785,692,948
860,0,0,0,0,1057,784,693,948
870,0,0,0,0,1057,784,694,946
880,0,0,0,0,1056,785,693,925
890,0,0,0,0,1058,782,694,922
900,0,0,0,0,1055,785,695,923
910,0,0,0,0,1054,781,693,923
920,0,0,0,0,1056,783,692,921
930,0,0,0,0,1053,784,691,925
940,0,0,0,0,1056,781,693,946
950,0,0,0,0,1056,784,692,948
960,0,0,0,0,1057,783,691,944
970,0,0,0,0,1056,783,695,945
980,0,0,0,0,1054,805,692,945
990,0,0,0,0,1057,808,693,924
