# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-23 21:30:12
# test: turn -4
# period_ms=5 samples=384 capacity=384 result=OK build="Sep 23 2026 19:10:31"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=140 ticks_per_turn=390 turn_still_ms=20
# spd=150 fast=220 turn=140 kp=2.00 ki=1.50 kd=30.00 ke=0.00 pd_max=150 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=0 side_yaw_doubt_mm=20 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=384
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
320,-195,225,-140,140,1238,622,1329,106
325,-199,230,-140,140,1312,666,1334,49
330,-203,234,-140,140,1313,660,1333,53
335,-207,239,-140,140,1309,664,1336,52
340,-211,244,-140,140,1315,712,1331,33
345,-215,249,-140,140,1361,711,1334,32
350,-219,254,-140,140,1362,706,1336,33
355,-223,259,-140,140,1353,757,1334,30
360,-227,264,-140,140,1405,758,1329,27
365,-231,269,-140,140,1404,756,1312,26
370,-236,273,-140,140,1404,801,1313,28
375,-240,278,-140,140,1422,804,1310,29
380,-244,283,-140,140,1426,802,1283,27
385,-248,288,-140,140,1425,848,1289,26
390,-252,293,-140,140,1448,846,1284,28
395,-256,298,-140,140,1444,848,1287,28
400,-260,303,-140,140,1448,848,1241,28
405,-264,308,-140,140,1455,897,1242,27
410,-268,313,-140,140,1473,888,1242,28
415,-272,317,-140,140,1465,892,1198,30
420,-277,322,-140,140,1474,945,1197,27
425,-281,327,-140,140,1472,942,1198,25
430,-285,332,-140,140,1473,936,1131,27
435,-289,337,-140,140,1468,994,1133,55
440,-293,342,-140,140,1474,996,1128,53
445,-297,347,-140,140,1470,991,1063,49
450,-302,352,-140,140,1472,1034,1067,53
455,-306,357,-140,140,1469,1040,1065,30
460,-310,362,-140,140,1471,1040,967,27
465,-314,366,-140,140,1469,1038,971,25
470,-318,372,-140,140,1476,1081,974,28
475,-322,377,-140,140,1470,1085,972,29
480,-326,381,-140,140,1470,1081,877,27
485,-330,386,-140,140,1472,1130,881,26
490,-334,391,-140,140,1451,1125,881,28
495,-338,396,-140,140,1443,1129,881,30
500,-342,401,-140,140,1450,1154,877,28
505,-346,405,-140,140,1428,1153,880,25
510,-351,410,-140,140,1427,1147,905,27
515,-355,415,-140,140,1422,1198,905,274
520,-359,420,-140,140,1427,1198,901,273
525,-363,425,-4,4,1422,1196,951,273
530,-366,428,-24,24,1427,1206,950,273
535,-368,431,-44,44,1379,1244,948,53
540,-370,433,-64,64,1381,1241,957,52
545,-372,436,-84,84,1383,1243,973,50
550,-374,439,-104,104,1359,1285,971,296
555,-377,442,-124,124,1354,1289,972,295
560,-380,445,-140,140,1361,1289,1015,294
565,-383,449,-140,140,1356,1312,1016,387
570,-386,453,-140,140,1334,1306,1015,392
575,-390,457,-140,140,1334,1314,1044,390
580,-394,462,-140,140,1335,1333,1038,448
585,-397,466,-140,140,1311,1337,1040,443
590,-400,470,-140,140,1314,1332,1064,445
595,-403,473,-140,140,1307,1334,1066,517
600,-407,477,-140,140,1289,1334,1061,517
605,-410,481,-140,140,1287,1336,1110,511
610,-414,486,-140,140,1286,1331,1111,517
615,-418,490,-140,140,1235,1355,1110,611
620,-421,494,-140,140,1241,1351,1107,609
625,-425,499,-140,140,1237,1353,1134,606
630,-429,504,-140,140,1213,1374,1136,727
635,-432,508,-140,140,1190,1376,1134,725
640,-436,513,-140,140,1193,1372,1177,726
645,-440,517,-140,140,1192,1378,1179,796
650,-444,521,-140,140,1148,1372,1180,799
655,-448,526,-140,140,1142,1375,1200,796
660,-452,531,-140,140,1145,1422,1197,874
665,-456,536,-140,140,1101,1422,1200,872
670,-459,541,-140,140,1098,1413,1245,872
675,-463,545,-140,140,1094,1420,1245,933
680,-467,549,-140,140,1054,1444,1241,967
685,-471,554,-140,140,1050,1442,1252,960
690,-475,559,-140,140,1052,1437,1267,965
695,-479,564,-140,140,1005,1465,1268,1060
700,-483,569,-140,140,1009,1465,1265,1058
705,-487,573,-140,140,1007,1466,1313,1052
710,-491,577,-140,140,1002,1440,1312,1104
715,-495,582,-140,140,959,1446,1310,1103
720,-499,587,-140,140,962,1447,1334,1105
725,-503,592,-140,140,958,1466,1333,1170
730,-507,597,-140,140,939,1462,1333,1174
735,-511,601,-140,140,935,1467,1360,1172
740,-515,605,-140,140,937,1451,1353,1213
745,-519,610,-140,140,961,1442,1357,1211
750,-523,615,-140,140,963,1443,1381,1213
755,-527,620,-140,140,962,1443,1382,1225
760,-530,625,-140,140,1079,1423,1379,1262
765,-534,629,-140,140,1081,1422,1380,1260
770,-538,633,-140,140,1076,1419,1405,1260
775,-542,638,-140,140,1194,1378,1402,1261
780,-546,643,-140,140,1195,1375,1402,1258
785,-550,648,-140,140,1196,1375,1405,1259
790,-554,653,-140,140,1194,1380,1403,1304
795,-558,657,-140,140,1288,1374,1402,1304
800,-562,662,-140,140,1288,1376,1427,1303
805,-566,666,-140,140,1288,1338,1429,1330
810,-570,671,-140,140,1362,1340,1429,1328
815,-574,676,-140,140,1361,1337,1425,1327
820,-578,681,-140,140,1363,1337,1429,1329
825,-582,685,-140,140,1430,1267,1428,1329
830,-586,690,-140,140,1429,1267,1415,1326
835,-589,695,-140,140,1426,1264,1404,1328
840,-593,700,-140,140,1474,1199,1402,1328
845,-597,705,-140,140,1477,1202,1402,1328
850,-601,709,-140,140,1473,1201,1404,1327
855,-605,714,-140,140,1475,1130,1402,1326
860,-609,719,-140,140,1497,1131,1402,1328
865,-613,724,-140,140,1494,1130,1381,1326
870,-616,729,-140,140,1495,993,1379,1304
875,-620,733,-140,140,1543,993,1378,1304
880,-624,738,-140,140,1539,992,1334,1302
885,-628,743,-140,140,1538,895,1333,1303
890,-632,748,-140,140,1565,896,1333,1302
895,-636,753,-140,140,1562,895,1312,1302
900,-640,757,-140,140,1561,895,1312,1259
905,-644,762,-140,140,1586,944,1309,1259
910,-648,767,-140,140,1583,941,1310,1258
915,-652,772,-140,140,1583,940,1266,1257
920,-655,777,-140,140,1585,967,1266,1258
925,-659,781,-140,140,1585,965,1267,1258
930,-663,786,-140,140,1585,966,1201,1259
935,-666,791,-140,140,1586,1020,1199,1215
940,-670,796,-140,140,1588,1016,1200,1215
945,-674,801,-140,140,1585,1016,1135,1212
950,-678,805,-140,140,1586,1083,1134,1174
955,-682,810,-140,140,1587,1085,1134,1173
960,-686,815,-140,140,1588,1086,1042,1172
965,-690,820,-140,140,1588,1085,1043,1151
970,-694,825,-140,140,1567,1155,1043,1151
975,-698,830,-140,140,1568,1157,929,1153
980,-702,835,-140,140,1566,1153,930,1104
985,-706,840,-140,140,1543,1200,929,1106
990,-710,845,-140,140,1544,1199,929,1104
995,-714,849,-140,140,1542,1199,759,1050
1000,-718,854,0,0,1524,1266,757,1036
1005,-721,858,0,0,1518,1266,757,1033
1010,-723,861,0,0,1520,1268,711,1036
1015,-725,863,0,0,1517,1312,712,968
1020,-726,865,-4,4,1495,1312,711,965
1025,-726,866,-24,24,1495,1309,735,966
1030,-728,868,-44,44,1494,1315,732,943
1035,-730,869,-64,64,1450,1377,733,943
1040,-731,871,-84,84,1449,1374,758,941
1045,-733,874,-104,104,1449,1376,758,897
1050,-735,877,-124,124,1428,1377,756,897
1055,-738,879,-140,140,1427,1376,757,896
1060,-740,882,-140,140,1428,1374,759,897
1065,-743,886,-140,140,1427,1402,757,898
1070,-746,889,-140,140,1433,1400,757,897
1075,-748,891,-140,140,1428,1400,761,873
1080,-750,894,-140,140,1423,1398,755,879
1085,-753,897,-140,140,1404,1405,755,873
1090,-755,901,-140,140,1407,1399,782,873
1095,-758,904,-140,140,1404,1445,783,853
1100,-761,907,-140,140,1382,1444,779,854
1105,-764,911,-140,140,1381,1448,805,850
1110,-766,915,-140,140,1382,1442,804,828
1115,-770,919,-140,140,1336,1469,806,828
1120,-774,923,-140,140,1333,1464,834,828
1125,-777,927,-140,140,1333,1467,837,799
1130,-780,931,-140,140,1290,1467,837,798
1135,-783,935,-140,140,1284,1464,836,796
1140,-787,940,-140,140,1288,1464,859,854
1145,-790,944,-140,140,1240,1516,861,852
1150,-794,948,-140,140,1241,1511,858,850
1155,-798,953,-140,140,1238,1511,883,989
1160,-801,957,-140,140,1241,1536,883,991
1165,-805,961,-140,140,1194,1538,882,990
1170,-808,966,-140,140,1193,1530,883,989
1175,-812,970,-140,140,1193,1532,882,1105
1180,-815,975,-140,140,1124,1555,882,1105
1185,-819,980,-140,140,1125,1557,907,1104
1190,-823,985,-140,140,1126,1556,906,1193
1195,-827,989,-140,140,1079,1557,906,1192
1200,-830,994,-140,140,1080,1558,906,1193
1205,-834,998,-140,140,1078,1560,906,1263
1210,-838,1003,-140,140,1009,1580,907,1261
1215,-842,1008,-140,140,1012,1583,908,1263
1220,-846,1013,-140,140,1010,1580,929,1331
1225,-850,1017,-140,140,939,1556,926,1329
1230,-854,1022,-140,140,940,1558,928,1328
1235,-858,1026,-140,140,939,1556,929,1357
1240,-862,1032,-140,140,937,1542,925,1374
1245,-866,1036,-140,140,861,1533,925,1370
1250,-869,1041,-140,140,863,1532,928,1372
1255,-873,1046,-140,140,860,1532,927,1395
1260,-877,1051,-140,140,793,1510,927,1397
1265,-882,1056,-140,140,791,1510,927,1393
1270,-886,1061,-140,140,792,1509,928,1441
1275,-890,1065,-140,140,746,1513,928,1442
1280,-894,1070,-140,140,743,1512,927,1443
1285,-898,1075,-140,140,744,1511,928,1462
1290,-902,1080,-140,140,722,1444,929,1464
1295,-906,1085,-140,140,722,1440,928,1463
1300,-910,1089,-140,140,715,1440,904,1464
1305,-914,1094,-140,140,745,1401,904,1464
1310,-918,1100,-140,140,743,1403,907,1461
1315,-922,1105,-140,140,742,1393,906,1475
1320,-926,1109,-140,140,740,1400,908,1490
1325,-930,1114,-140,140,795,1340,905,1489
1330,-934,1119,-140,140,788,1335,881,1480
1335,-938,1124,-140,140,790,1328,884,1462
1340,-942,1129,-140,140,835,1269,882,1466
1345,-946,1134,-140,140,836,1267,880,1464
1350,-950,1139,-140,140,838,1267,883,1459
1355,-954,1144,-140,140,887,1173,883,1467
1360,-958,1149,-140,140,884,1178,884,1468
1365,-962,1153,-140,140,887,1177,857,1419
1370,-966,1158,-140,140,911,1085,859,1416
1375,-970,1164,-140,140,912,1081,860,1420
1380,-974,1169,-140,140,906,1083,805,1420
1385,-978,1173,-140,140,911,968,802,1421
1390,-982,1178,-140,140,940,968,803,1415
1395,-987,1183,-140,140,938,960,783,1382
1400,-991,1188,-140,140,933,965,781,1374
1405,-995,1193,-140,140,938,805,776,1374
1410,-999,1198,-140,140,938,803,734,1369
1415,-1003,1203,-140,140,940,798,734,1351
1420,-1007,1208,-140,140,957,712,733,1351
1425,-1011,1213,-140,140,961,711,705,1349
1430,-1016,1217,-140,140,959,710,688,1300
1435,-1020,1222,-140,140,962,753,688,1306
1440,-1024,1227,-140,140,958,761,688,1309
1445,-1028,1232,-140,140,963,757,662,1261
1450,-1032,1237,-140,140,963,758,667,1259
1455,-1036,1241,-140,140,963,754,664,1260
1460,-1041,1246,-140,140,954,757,619,1215
1465,-1045,1252,-140,140,961,758,616,1218
1470,-1049,1256,-140,140,961,804,620,1210
1475,-1053,1261,-140,140,961,800,572,1175
1480,-1058,1266,-140,140,955,805,573,1176
1485,-1062,1270,-140,140,939,830,569,1175
1490,-1066,1275,-140,140,938,828,502,1171
1495,-1070,1280,-140,140,936,822,504,1129
1500,-1074,1285,-140,140,936,852,504,1132
1505,-1078,1290,-140,140,938,849,498,1126
1510,-1082,1294,0,0,937,849,419,1082
1515,-1086,1298,0,0,911,898,418,1085
1520,-1088,1301,0,0,910,897,419,1084
1525,-1090,1304,0,0,911,897,442,1010
1530,-1091,1305,0,0,894,896,444,1014
1535,-1093,1306,0,0,888,898,442,1013
1540,-1094,1309,0,0,884,894,301,990
1545,-1095,1310,0,0,886,897,301,992
1550,-1097,1311,0,0,863,898,300,993
1555,-1097,1312,0,0,860,893,208,965
1560,-1097,1312,0,0,861,894,208,965
1565,-1097,1312,0,0,865,921,207,966
1570,-1097,1312,0,0,862,919,232,967
1575,-1097,1312,-12,12,861,920,231,944
1580,-1097,1312,-32,32,860,918,229,942
1585,-1097,1312,-52,52,862,920,227,942
1590,-1097,1312,-72,72,859,920,230,963
1595,-1097,1312,-92,92,861,913,229,966
1600,-1097,1312,-112,112,856,919,230,965
1605,-1097,1313,-132,132,864,918,227,967
1610,-1097,1313,-140,140,859,921,229,961
1615,-1097,1313,-140,140,888,915,229,966
1620,-1097,1313,-140,140,880,918,231,967
1625,-1097,1314,-140,140,885,917,226,968
1630,-1098,1315,-140,140,862,920,230,962
1635,-1098,1317,-140,140,864,916,231,967
1640,-1100,1318,-140,140,858,920,231,968
1645,-1102,1321,-140,140,862,920,227,967
1650,-1103,1323,-140,140,861,919,198,963
1655,-1106,1325,-140,140,863,913,184,968
1660,-1108,1328,-140,140,857,920,184,967
1665,-1110,1331,-140,140,863,918,180,965
1670,-1113,1334,-140,140,859,918,34,916
1675,-1115,1337,-140,140,863,918,35,922
1680,-1118,1341,-140,140,859,921,35,919
1685,-1121,1344,-140,140,862,919,251,897
1690,-1124,1348,-140,140,861,919,255,894
1695,-1127,1352,-140,140,840,939,253,898
1700,-1130,1356,-140,140,833,943,139,851
1705,-1134,1360,-140,140,838,942,136,853
1710,-1138,1364,-140,140,816,943,138,848
1715,-1141,1368,-140,140,815,939,118,798
1720,-1144,1372,-140,140,811,944,118,799
1725,-1148,1377,-140,140,791,944,115,797
1730,-1152,1381,-140,140,790,944,118,795
1735,-1155,1385,-140,140,791,942,119,752
1740,-1159,1389,-140,140,765,943,118,750
1745,-1163,1393,-140,140,768,944,113,749
1750,-1167,1398,-140,140,765,941,139,701
1755,-1171,1402,-140,140,749,941,137,704
1760,-1175,1407,-140,140,743,943,136,704
1765,-1179,1411,-140,140,743,941,117,633
1770,-1183,1416,-140,140,744,942,118,633
1775,-1187,1420,-140,140,697,943,117,633
1780,-1191,1425,-140,140,695,943,118,588
1785,-1195,1429,-140,140,696,941,119,587
1790,-1199,1433,-140,140,673,943,118,586
1795,-1203,1438,-140,140,672,942,118,563
1800,-1207,1442,-140,140,672,939,118,564
1805,-1211,1447,-140,140,628,943,118,565
1810,-1215,1452,-140,140,628,943,118,569
1815,-1220,1456,-140,140,627,943,96,587
1820,-1224,1461,-140,140,604,939,95,586
1825,-1228,1465,-140,140,604,919,94,586
1830,-1232,1469,-140,140,603,921,55,636
1835,-1237,1474,-140,140,591,920,56,634
1840,-1241,1478,-140,140,557,899,55,633
1845,-1245,1483,-140,140,556,897,301,681
1850,-1250,1488,-140,140,557,897,301,681
1855,-1254,1492,-140,140,529,875,300,681
1860,-1258,1497,-140,140,529,876,278,729
1865,-1262,1501,-140,140,528,876,277,729
1870,-1266,1505,-140,140,479,875,277,726
1875,-1271,1510,-140,140,479,876,277,750
1880,-1275,1514,-140,140,479,873,348,750
1885,-1280,1519,-140,140,431,828,347,749
1890,-1284,1524,-140,140,432,826,347,751
1895,-1288,1529,-140,140,431,824,395,775
1900,-1293,1533,-140,140,383,826,394,774
1905,-1297,1537,-140,140,384,804,393,773
1910,-1302,1542,-140,140,381,801,443,775
1915,-1306,1547,-140,140,383,802,441,773
