# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-24 19:16:10
# test: turn -4
# period_ms=10 samples=256 capacity=384 result=OK build="Sep 24 2026 19:07:50"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=140 ticks_per_turn=381 turn_still_ms=20
# spd=400 fast=400 turn=140 kp=2.00 ki=0.50 kd=30.00 ke=0.00 pd_max=80 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=256
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
330,-224,259,-140,140,1055,758,1109,752
340,-233,270,-140,140,1056,756,1111,751
350,-242,280,-140,140,1103,689,1109,772
360,-251,290,-140,140,1103,644,1087,776
370,-261,300,-140,140,1148,642,1063,773
380,-270,310,-140,140,1171,666,1064,774
390,-279,320,-140,140,1174,696,1044,778
400,-288,331,-140,140,1196,710,1020,775
410,-298,341,-140,140,1217,778,1020,778
420,-307,351,-140,140,1218,782,968,775
430,-316,362,-140,140,1240,823,972,751
440,-326,372,-140,140,1239,874,899,753
450,-334,382,-140,140,1241,870,882,751
460,-344,392,-140,140,1217,920,876,730
470,-353,403,-140,140,1215,914,803,681
480,-362,412,0,0,1217,966,712,682
490,-367,419,0,0,1209,1017,710,659
500,-370,423,0,0,1193,1017,618,659
510,-372,426,0,0,1172,1039,618,612
520,-374,429,0,0,1168,1084,567,587
530,-376,431,0,0,1145,1082,525,586
540,-378,431,0,0,1148,1087,524,589
550,-378,430,0,0,1145,1085,502,589
560,-378,429,0,0,1150,1086,502,589
570,-378,429,0,0,1148,1086,501,590
580,-378,429,-28,28,1149,1099,523,590
590,-378,429,-68,68,1150,1060,526,590
600,-378,430,-108,108,1148,1064,519,590
610,-378,430,-140,140,1148,1055,547,589
620,-381,431,-140,140,1150,1065,541,589
630,-385,433,-140,140,1148,1055,526,590
640,-390,436,-140,140,1148,1084,518,588
650,-394,441,-140,140,1147,1079,524,589
660,-399,447,-140,140,1149,1083,473,589
670,-405,453,-140,140,1127,1102,477,564
680,-412,460,-140,140,1125,1108,450,543
690,-419,467,-140,140,1104,1103,348,543
700,-426,476,-140,140,1080,1131,340,520
710,-434,484,-140,140,1078,1125,205,496
720,-442,493,-140,140,1034,1157,81,498
730,-450,503,-140,140,1030,1147,84,471
740,-458,511,-140,140,986,1154,61,472
750,-467,521,-140,140,962,1150,65,566
760,-476,531,-140,140,961,1154,81,682
770,-485,541,-140,140,911,1171,85,683
780,-494,551,-140,140,865,1178,81,777
790,-502,561,-140,140,860,1170,85,854
800,-511,571,-140,140,793,1153,114,853
810,-520,582,-140,140,792,1149,135,925
820,-530,592,-140,140,742,1152,23,920
830,-539,603,-140,140,676,1152,26,969
840,-548,613,-140,140,674,1155,342,1014
850,-557,623,-140,140,627,1111,324,1014
860,-566,634,-140,140,558,1089,322,1036
870,-575,644,-140,140,557,1086,348,1061
880,-585,655,-140,140,504,1042,346,1061
890,-594,666,-140,140,503,994,394,1059
900,-603,676,-140,140,432,997,441,1060
910,-612,687,-140,140,361,944,440,1083
920,-622,698,-140,140,360,943,479,1083
930,-630,708,-140,140,314,874,528,1083
940,-640,719,-140,140,240,827,522,1060
950,-649,729,-140,140,241,826,548,1059
960,-658,740,-140,140,163,712,548,1058
970,-667,751,-140,140,163,670,572,1038
980,-677,761,-140,140,90,643,641,1035
990,-686,772,-140,140,38,556,641,1013
1000,-695,783,-140,140,37,557,665,994
1010,-705,793,-140,140,27,486,711,989
1020,-714,804,-140,140,115,391,711,966
1030,-723,815,-140,140,113,390,758,921
1040,-732,825,-140,140,217,297,756,919
1050,-741,835,0,0,216,276,804,877
1060,-747,842,0,0,28,126,837,863
1070,-751,847,0,0,28,29,836,850
1080,-754,851,0,0,27,29,836,799
1090,-756,854,0,0,28,28,858,797
1100,-758,855,0,0,31,29,860,775
1110,-758,855,0,0,31,29,860,776
1120,-758,855,-16,16,28,28,858,774
1130,-758,854,-56,56,28,29,857,775
1140,-758,855,-96,96,28,174,861,775
1150,-760,856,-136,136,32,82,857,774
1160,-764,860,-140,140,32,82,861,777
1170,-768,864,-140,140,27,28,859,774
1180,-773,870,-140,140,28,29,858,774
1190,-778,875,-140,140,28,28,883,751
1200,-785,883,-140,140,28,29,882,751
1210,-792,891,-140,140,28,30,904,730
1220,-799,899,-140,140,29,43,930,705
1230,-806,907,-140,140,28,35,929,704
1240,-814,916,-140,140,28,35,951,659
1250,-822,925,-140,140,27,55,949,657
1260,-830,935,-140,140,66,126,974,635
1270,-839,944,-140,140,115,126,974,565
1280,-847,954,-140,140,241,174,973,565
1290,-856,964,-140,140,238,174,996,520
1300,-864,974,-140,140,361,224,1019,471
1310,-873,984,-140,140,479,251,1019,471
1320,-882,995,-140,140,478,250,1042,416
1330,-890,1004,-140,140,556,272,1041,415
1340,-899,1015,-140,140,555,274,1041,368
1350,-908,1024,-140,140,626,367,1064,321
1360,-916,1035,-140,140,722,416,1062,321
1370,-925,1045,-140,140,720,414,1062,252
1380,-934,1055,-140,140,791,437,1061,204
1390,-942,1065,-140,140,862,463,1062,202
1400,-951,1075,-140,140,857,460,1063,132
1410,-960,1086,-140,140,938,509,1064,126
1420,-970,1096,-140,140,934,509,1065,157
1430,-978,1106,-140,140,986,580,1043,26
1440,-987,1116,-140,140,1028,621,1044,30
1450,-996,1127,-140,140,1033,622,1045,50
1460,-1004,1137,-140,140,1073,666,1018,28
1470,-1013,1148,-140,140,1125,713,1020,27
1480,-1022,1158,-140,140,1120,711,973,28
1490,-1030,1169,-140,140,1146,783,972,26
1500,-1039,1179,-140,140,1140,780,949,29
1510,-1048,1190,-140,140,1147,827,881,25
1520,-1057,1200,-140,140,1168,853,881,29
1530,-1066,1211,-140,140,1171,851,804,27
1540,-1075,1221,-140,140,1167,876,716,29
1550,-1084,1232,-140,140,1170,872,710,27
1560,-1093,1243,-140,140,1165,920,641,28
1570,-1102,1253,-140,140,1146,967,638,25
1580,-1111,1264,-140,140,1139,965,663,43
1590,-1118,1273,0,0,1125,999,688,28
1600,-1123,1278,0,0,1100,1040,684,29
1610,-1126,1283,0,0,1100,1040,732,131
1620,-1127,1286,0,0,1079,1065,734,205
1630,-1129,1289,0,0,1063,1063,757,202
1640,-1130,1291,0,0,1055,1084,781,275
1650,-1129,1291,0,0,1057,1087,782,274
1660,-1129,1290,0,0,1051,1081,781,272
1670,-1129,1290,0,0,1052,1084,756,226
1680,-1129,1290,-8,8,1078,1086,757,225
1690,-1129,1290,-48,48,1078,1085,756,251
1700,-1130,1290,-88,88,1075,1085,757,227
1710,-1130,1291,-128,128,1077,1084,756,218
1720,-1130,1292,-140,140,1073,1087,758,250
1730,-1134,1297,-140,140,1080,1087,756,243
1740,-1137,1301,-140,140,1067,1086,757,250
1750,-1141,1306,-140,140,1080,1087,781,245
1760,-1146,1312,-140,140,1050,1086,777,249
1770,-1151,1319,-140,140,1057,1086,780,338
1780,-1157,1326,-140,140,1026,1109,779,394
1790,-1163,1334,-140,140,1031,1104,802,386
1800,-1170,1342,-140,140,1007,1108,836,473
1810,-1177,1351,-140,140,986,1132,835,467
1820,-1185,1360,-140,140,985,1132,860,542
1830,-1192,1369,-140,140,941,1133,858,630
1840,-1200,1379,-140,140,883,1132,858,633
1850,-1208,1389,-140,140,888,1131,883,699
1860,-1216,1399,-140,140,840,1132,883,777
1870,-1225,1409,-140,140,841,1132,905,778
1880,-1233,1419,-140,140,793,1133,907,832
1890,-1242,1430,-140,140,747,1132,906,831
1900,-1251,1440,-140,140,745,1130,905,900
1910,-1259,1451,-140,140,673,1109,905,945
1920,-1268,1461,-140,140,625,1108,906,946
1930,-1278,1472,-140,140,626,1084,929,973
1940,-1286,1483,-140,140,628,1040,926,1014
1950,-1295,1494,-140,140,627,1038,905,1015
1960,-1304,1504,-140,140,671,993,904,1036
1970,-1313,1515,-140,140,745,967,904,1037
1980,-1322,1526,-140,140,744,967,885,1038
1990,-1330,1537,-140,140,793,896,873,1037
2000,-1339,1547,-140,140,841,896,859,1035
2010,-1348,1558,-140,140,841,831,839,1040
2020,-1358,1569,-140,140,863,713,835,1014
2030,-1366,1579,-140,140,863,712,805,1014
2040,-1375,1590,-140,140,887,646,734,1014
2050,-1384,1601,-140,140,912,666,734,1014
2060,-1394,1612,-140,140,912,665,665,1013
2070,-1402,1623,-140,140,913,691,665,968
2080,-1412,1634,-140,140,939,689,641,967
2090,-1421,1644,-140,140,939,734,665,944
2100,-1430,1655,-140,140,941,784,664,922
2110,-1439,1665,-140,140,939,783,687,921
2120,-1448,1676,-140,140,912,806,734,876
2130,-1458,1687,-140,140,911,808,733,872
2140,-1466,1697,-140,140,912,830,781,828
2150,-1476,1708,0,0,912,876,780,800
2160,-1483,1716,0,0,889,875,836,799
2170,-1488,1722,0,0,886,875,884,753
2180,-1490,1725,0,0,863,897,880,705
2190,-1492,1728,0,0,861,896,903,705
2200,-1494,1731,0,0,838,897,928,707
2210,-1494,1731,0,0,839,897,925,694
2220,-1492,1731,0,0,837,895,926,681
2230,-1493,1731,0,0,865,898,926,684
2240,-1493,1731,0,0,849,894,904,679
2250,-1493,1731,0,0,837,874,926,678
2260,-1493,1731,0,0,865,898,929,706
2270,-1493,1731,0,0,862,896,929,704
2280,-1493,1731,0,0,864,898,905,708
2290,-1493,1731,0,0,841,900,905,708
2300,-1493,1731,0,0,838,898,909,707
2310,-1493,1731,0,0,840,899,905,708
2320,-1493,1731,0,0,840,899,905,704
2330,-1493,1731,0,0,840,898,906,706
2340,-1493,1731,0,0,839,896,904,707
2350,-1493,1731,0,0,840,898,906,704
2360,-1493,1731,0,0,841,899,905,709
2370,-1493,1731,0,0,863,895,904,681
2380,-1493,1731,0,0,864,919,906,681
2390,-1493,1731,0,0,864,897,904,706
2400,-1493,1731,0,0,862,896,904,706
2410,-1493,1731,0,0,839,898,929,705
2420,-1493,1731,0,0,863,896,925,705
2430,-1493,1731,0,0,862,899,907,705
2440,-1493,1731,0,0,840,898,905,707
2450,-1493,1731,0,0,841,899,905,705
2460,-1493,1731,0,0,838,899,905,706
2470,-1493,1731,0,0,863,897,905,707
2480,-1493,1731,0,0,862,898,905,707
2490,-1493,1731,0,0,863,898,905,706
2500,-1493,1731,0,0,865,898,907,707
2510,-1493,1731,0,0,862,896,904,704
2520,-1493,1731,0,0,861,897,904,706
2530,-1493,1731,0,0,840,897,904,707
2540,-1493,1731,0,0,838,898,905,706
2550,-1493,1731,0,0,864,896,906,707
