# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-26 20:18:56
# test: curve 1 300
# period_ms=8 samples=195 capacity=320 result=OK build="Sep 26 2026 15:32:51"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=403 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=600 fast=900 curve=300 accel=3000 turn=500 turn_accel=5000 kp=0.70 ki=8.00
# curve_r=70.0 curve_ramp=30.0 curve_angle=90.00 curve_slip=2.00 curve_len=140.0 curve_vmax=479
# curve_pre=4.5 curve_post=4.5 curve_pre_adj=0.0 curve_post_adj=0.0
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130
# lane_mm=168 center_l=89.0 center_r=76.0
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=195
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,0,0,29,31,932,708,0,0
8,1,1,197,188,36,28,934,704,1,2
16,4,3,175,251,35,29,933,703,3,8
24,8,8,272,242,35,27,935,705,7,18
32,14,14,302,252,34,29,932,701,14,31
40,21,22,351,220,23,276,934,702,22,48
48,31,31,368,268,23,273,934,701,32,69
56,41,40,458,309,44,150,937,703,44,90
64,54,52,433,353,42,150,931,700,58,106
72,69,66,411,392,41,81,935,701,74,106
80,85,80,456,450,42,82,932,698,91,108
88,104,98,493,425,31,82,935,678,111,112
96,124,116,475,492,33,81,934,676,133,129
104,146,137,372,289,36,82,957,706,156,147
112,169,158,338,299,36,81,956,703,180,165
120,191,178,366,327,45,128,958,682,204,185
128,213,199,346,300,46,126,955,679,228,203
136,236,221,335,328,59,27,957,681,252,221
144,259,242,331,330,58,28,956,681,276,239
152,282,264,333,321,72,104,935,681,300,237
160,305,287,289,303,73,105,936,682,324,215
168,328,309,300,335,74,44,957,707,348,196
176,351,331,250,353,71,45,959,701,372,176
184,373,354,300,322,60,44,957,702,396,168
192,396,376,294,320,59,46,957,700,420,169
200,417,398,354,288,58,54,981,702,444,177
208,440,420,319,291,58,55,978,700,468,196
216,462,442,352,255,91,35,958,469,492,227
224,484,463,362,248,88,36,956,463,516,268
232,506,485,387,219,28,82,980,85,540,311
240,529,506,352,227,27,83,977,83,564,353
248,552,527,335,242,27,45,980,85,588,379
256,575,547,322,257,27,44,976,83,612,391
264,597,567,300,335,28,30,959,27,636,384
272,621,588,210,393,27,29,953,27,660,338
280,642,611,248,328,28,29,933,27,684,290
288,663,633,263,365,29,30,932,27,708,243
296,683,656,257,373,48,29,933,26,732,195
304,703,679,259,348,46,30,932,27,756,148
312,723,702,291,317,48,29,935,26,780,118
320,743,725,301,335,48,30,933,27,804,110
328,764,748,286,297,73,30,955,26,828,104
336,785,771,295,286,73,31,957,27,852,105
344,806,794,330,273,90,129,957,26,876,101
352,827,816,316,314,91,127,956,27,900,92
360,849,839,274,324,91,82,981,27,924,80
368,869,862,414,199,91,81,980,27,948,70
376,891,883,391,210,73,86,980,27,972,80
384,913,903,412,221,74,82,983,27,996,105
392,937,923,400,205,74,82,978,26,1020,147
400,961,941,416,221,74,87,979,28,1044,205
408,985,960,450,189,73,67,978,27,1068,278
416,1011,979,442,165,73,67,976,27,1092,367
424,1037,995,493,169,48,81,985,26,1116,472
432,1065,1011,443,167,47,80,983,28,1140,593
440,1093,1027,469,138,73,82,956,26,1164,730
448,1121,1042,499,110,73,82,951,27,1188,883
456,1151,1055,473,139,92,81,934,26,1212,1051
464,1181,1069,465,119,91,82,938,28,1236,1236
472,1211,1081,437,203,74,104,890,27,1260,1433
480,1241,1095,454,160,74,103,885,27,1284,1631
488,1272,1107,439,201,74,127,843,27,1308,1829
496,1302,1120,443,199,74,125,843,28,1332,2027
504,1333,1133,406,209,116,103,768,27,1356,2225
512,1363,1146,445,196,115,102,761,28,1380,2423
520,1394,1159,443,196,38,103,719,27,1404,2622
528,1425,1172,406,206,38,106,716,29,1428,2820
536,1455,1185,410,204,31,486,669,28,1452,3018
544,1485,1198,424,166,30,482,670,29,1476,3216
552,1515,1211,463,154,60,484,600,28,1500,3414
560,1546,1223,449,195,59,488,600,28,1524,3612
568,1577,1236,412,205,92,504,578,28,1548,3811
576,1607,1249,451,193,92,511,578,29,1572,4009
584,1638,1262,424,167,91,521,485,27,1596,4207
592,1669,1275,422,167,91,537,487,29,1620,4405
600,1700,1288,454,157,92,525,424,43,1644,4603
608,1730,1300,446,196,92,510,422,45,1668,4801
616,1761,1313,409,206,243,507,377,135,1692,4999
624,1792,1327,419,165,267,489,376,134,1716,5198
632,1823,1339,405,206,332,486,281,205,1740,5396
640,1853,1352,444,194,626,439,281,196,1764,5594
648,1884,1365,441,194,630,438,257,252,1788,5792
656,1915,1378,414,169,652,421,257,250,1812,5990
664,1945,1391,418,166,651,413,259,298,1836,6188
672,1976,1403,438,198,629,391,257,297,1860,6386
680,2006,1416,443,195,628,390,259,370,1884,6585
688,2037,1429,405,205,604,349,256,366,1908,6783
696,2067,1442,454,158,604,343,305,369,1932,6981
704,2097,1455,484,181,556,298,303,366,1956,7179
712,2129,1468,405,203,556,299,282,442,1980,7377
720,2159,1481,444,190,503,27,281,439,2004,7575
728,2189,1494,459,153,504,27,329,472,2028,7774
736,2220,1507,384,226,408,27,333,470,2052,7971
744,2250,1520,358,254,408,28,328,520,2076,8156
752,2279,1535,380,229,287,108,328,519,2100,8325
760,2308,1551,320,258,287,103,672,567,2124,8479
768,2336,1567,294,281,115,131,671,563,2148,8617
776,2363,1582,292,340,115,128,1024,614,2172,8738
784,2389,1599,324,285,74,197,1029,613,2196,8844
792,2415,1616,295,316,74,195,1003,636,2220,8935
800,2439,1634,310,332,61,197,1003,633,2244,9009
808,2464,1653,289,325,60,199,978,659,2268,9067
816,2488,1672,249,393,27,152,975,658,2292,9110
824,2511,1693,234,381,28,150,958,682,2316,9136
832,2533,1715,255,357,27,42,955,681,2340,9147
840,2555,1736,301,337,27,43,976,682,2364,9148
848,2577,1757,297,343,29,34,978,681,2388,9148
856,2599,1779,341,297,28,35,957,660,2412,9148
864,2621,1802,307,299,31,26,955,659,2436,9148
872,2644,1823,287,342,30,28,978,661,2460,9148
880,2665,1845,292,338,60,35,976,657,2484,9148
888,2687,1867,364,239,59,35,980,659,2508,9184
896,2709,1887,333,277,60,129,977,658,2532,9230
904,2730,1908,388,253,58,127,981,661,2556,9277
912,2753,1929,366,247,75,224,975,658,2580,9325
920,2777,1949,368,243,73,220,980,661,2604,9374
928,2801,1968,355,283,92,151,975,656,2628,9422
936,2825,1987,354,285,91,150,980,659,2652,9469
944,2849,2007,368,244,93,150,978,660,2676,9518
952,2873,2026,299,315,89,148,980,659,2700,9537
960,2897,2047,286,296,117,149,982,660,2724,9526
968,2920,2067,260,350,115,149,978,660,2748,9516
976,2942,2089,298,308,142,198,982,660,2772,9505
984,2963,2111,313,321,139,194,954,684,2796,9485
992,2985,2133,238,368,116,197,961,685,2820,9438
1000,3005,2155,278,335,114,195,956,683,2844,9393
1008,3026,2177,255,384,116,196,959,685,2868,9349
1016,3046,2200,306,360,115,196,958,682,2892,9315
1024,3067,2224,300,309,115,174,958,687,2916,9302
1032,3087,2247,313,298,115,172,981,682,2940,9293
1040,3108,2270,292,317,74,195,979,683,2964,9299
1048,3129,2293,352,279,72,196,979,661,2988,9313
1056,3151,2315,317,287,59,174,978,659,3012,9328
1064,3172,2336,310,326,59,173,979,659,3036,9338
1072,3193,2358,345,292,60,196,978,658,3060,9334
1080,3215,2379,325,314,59,196,995,660,3084,9322
1088,3237,2401,256,331,48,219,1002,659,3108,9313
1096,3258,2423,300,313,47,218,1000,635,3132,9307
1104,3280,2444,86,166,60,177,1003,635,3156,9301
1112,3298,2463,106,137,58,175,999,635,3177,9294
1120,3315,2479,76,137,47,156,1002,634,3197,9282
1128,3329,2494,57,127,47,149,1001,635,3215,9267
1136,3343,2507,29,120,73,83,1003,633,3231,9252
1144,3354,2519,22,69,72,82,1001,634,3245,9239
1152,3365,2530,-28,26,116,130,1001,637,3257,9227
1160,3373,2538,-58,47,113,128,1003,635,3267,9217
1168,3379,2545,-74,29,140,82,1002,634,3275,9209
1176,3384,2550,-84,-23,138,80,1002,635,3282,9203
1184,3386,2553,-102,-10,139,200,1000,634,3286,9201
1192,3387,2555,-116,-32,138,196,1005,637,3289,9198
1200,3386,2556,26,54,140,256,1003,635,3289,9197
1208,3386,2556,-5,80,140,250,1006,637,3289,9197
1216,3385,2557,32,44,139,252,1024,636,3289,9198
1224,3385,2558,3,51,139,251,1029,638,3289,9199
1232,3386,2558,-42,59,139,251,1023,636,3289,9199
1240,3386,2558,-4,59,139,249,1025,636,3289,9199
1248,3386,2558,3,78,140,251,1025,636,3289,9199
1256,3386,2559,0,0,138,250,1025,637,3289,9198
1264,3386,2558,0,0,141,223,1028,636,3289,9198
1272,3386,2558,0,0,140,222,1025,637,3289,9198
1280,3386,2558,0,0,116,223,1024,633,3289,9198
1288,3386,2558,0,0,116,224,1026,637,3289,9198
1296,3386,2558,0,0,140,252,1025,636,3289,9198
1304,3386,2558,0,0,139,252,1027,636,3289,9198
1312,3386,2558,0,0,141,253,1003,634,3289,9198
1320,3386,2558,0,0,138,252,1001,636,3289,9198
1328,3386,2558,0,0,116,251,1005,636,3289,9198
1336,3386,2558,0,0,114,251,1002,637,3289,9198
1344,3386,2558,0,0,140,253,1003,637,3289,9198
1352,3386,2558,0,0,139,250,1000,635,3289,9198
1360,3386,2558,0,0,139,224,1026,638,3289,9198
1368,3386,2558,0,0,138,222,1024,636,3289,9198
1376,3386,2558,0,0,93,222,1028,635,3289,9198
1384,3386,2558,0,0,92,222,1023,635,3289,9198
1392,3386,2558,0,0,74,198,1028,635,3289,9198
1400,3386,2558,0,0,78,198,1025,636,3289,9198
1408,3386,2558,0,0,74,150,1002,635,3289,9198
1416,3386,2558,0,0,75,152,1003,637,3289,9198
1424,3386,2558,0,0,74,151,1003,635,3289,9198
1432,3386,2558,0,0,74,150,1003,638,3289,9198
1440,3386,2558,0,0,117,175,1024,632,3289,9198
1448,3386,2558,0,0,116,175,1027,639,3289,9198
1456,3386,2558,0,0,141,199,1026,634,3289,9198
1464,3386,2558,0,0,140,198,1025,637,3289,9198
1472,3386,2558,0,0,141,252,1025,633,3289,9198
1480,3386,2558,0,0,141,251,1025,638,3289,9198
1488,3386,2558,0,0,116,251,1005,636,3289,9198
1496,3386,2558,0,0,116,251,1000,636,3289,9198
1504,3386,2558,0,0,140,251,1027,635,3289,9198
