# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-24 20:51:26
# test: straight 3 400
# period_ms=8 samples=251 capacity=320 result=OK build="Sep 24 2026 20:50:36"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=405 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=400 fast=500 accel=3000 turn=500 turn_accel=5000 kp=0.70 ki=8.00
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168 center_l=89.0 center_r=7@D INFO front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=251
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,176,177,28,28,888,730,0,0
8,1,1,205,245,28,33,889,728,1,-2
16,4,5,255,233,29,33,914,730,4,-10
24,10,9,225,303,29,27,910,729,9,-21
32,16,17,245,295,29,51,889,731,16,-36
40,24,25,253,355,29,51,887,752,25,-54
48,33,35,330,374,29,52,890,755,36,-75
56,43,48,353,369,27,50,888,752,49,-101
64,55,62,367,426,29,52,883,754,63,-129
72,67,79,427,439,28,50,884,754,80,-161
80,83,97,407,475,28,64,885,755,98,-199
88,99,118,506,444,27,64,886,755,119,-206
96,119,140,504,457,28,63,887,752,141,-205
104,139,162,565,497,29,65,886,753,165,-204
112,163,187,564,485,28,25,888,755,192,-202
120,188,213,587,530,28,23,886,754,220,-200
128,215,239,636,555,120,24,887,754,250,-200
136,244,268,476,392,27,26,887,752,281,-201
144,273,297,478,390,28,124,888,754,313,-200
152,301,325,463,413,27,124,886,778,345,-212
160,329,353,462,424,29,126,885,779,377,-229
168,358,382,419,466,26,125,886,778,409,-248
176,387,411,433,451,27,54,909,774,441,-252
184,416,441,469,410,27,53,909,800,473,-251
