# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-26 09:43:22
# test: straight 3 900
# period_ms=4 samples=299 capacity=320 result=OK build="Sep 25 2026 21:59:39"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=405 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=600 fast=900 curve=480 accel=3000 turn=500 turn_accel=5000 kp=0.70 ki=8.00
# curve_r=70.0 curve_ramp=30.0 curve_angle=90.00 curve_len=140.0 curve_vmax=478
# curve_pre=4.5 curve_post=4.5 curve_pre_adj=0.0 curve_post_adj=0.0
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130
# lane_mm=168 center_l=89.0 center_r=76.0
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=299
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,0,0,29,68,551,752,0,0
4,0,0,188,189,33,66,551,751,0,0
8,1,0,177,237,29,29,550,752,1,-1
12,2,1,207,229,27,29,551,754,2,-3
16,4,3,196,230,28,29,550,751,3,-8
20,7,4,162,308,25,29,551,752,5,-12
24,9,7,238,251,26,28,551,750,7,-18
28,12,10,220,287,26,35,550,757,10,-24
32,15,13,240,314,26,35,574,754,14,-31
36,18,17,272,304,26,35,573,752,17,-39
40,22,22,264,304,26,35,576,750,22,-49
44,28,27,198,356,25,44,574,749,26,-61
48,32,32,297,356,24,43,574,752,32,-71
52,37,39,298,320,24,44,576,756,38,-84
56,42,45,313,377,23,43,574,749,44,-96
60,48,51,294,418,23,56,573,749,50,-109
64,53,58,367,396,23,55,598,748,58,-123
68,60,66,320,411,22,55,597,747,65,-139
72,66,74,384,422,23,54,597,746,74,-155
76,73,83,378,423,23,35,595,747,82,-172
80,80,92,404,446,22,36,621,747,91,-190
84,88,102,397,447,22,37,619,748,101,-210
88,96,112,422,470,22,36,619,748,111,-230
92,105,123,413,471,23,68,620,747,122,-252
96,114,133,435,525,23,69,667,748,133,-269
100,124,145,485,443,22,68,668,749,144,-269
104,134,156,504,498,23,66,665,746,156,-269
108,145,168,506,491,23,126,666,747,169,-269
