# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-25 17:59:43
# test: curve -1 300
# period_ms=8 samples=188 capacity=320 result=OK build="Sep 25 2026 17:39:34"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=405 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=600 fast=700 curve=400 accel=3000 turn=500 turn_accel=5000 kp=0.70 ki=8.00
# curve_r=70.0 curve_ramp=30.0 curve_angle=90.00 curve_len=140.0 curve_vmax=478
# curve_pre=4.5 curve_post=4.5 curve_pre_adj=0.0 curve_post_adj=0.0
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168 center_l=89.0 center_r=7@D INFO front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=188
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,0,0,91,199,926,684,0,0
8,0,0,221,223,87,128,926,682,1,0
16,3,3,258,197,111,149,926,681,3,7
24,7,7,276,247,112,174,924,681,7,15
32,14,13,267,267,87,178,927,681,14,30
40,22,21,330,266,86,251,926,678,22,48
48,32,32,365,263,112,251,926,682,32,71
56,43,42,418,306,110,299,926,680,44,94
64,56,54,420,323,110,298,926,703,58,122
72,71,68,413,373,110,322,927,704,74,136
80,88,84,423,402,135,322,950,681,91,127
88,106,101,512,384,135,321,949,674,111,147
96,126,120,534,431,136,320,951,699,133,171
104,149,141,382,273,138,344,950,702,156,197
112,172,161,367,318,139,343,926,678,180,219
120,194,181,317,374,137,325,929,677,204,203
128,216,203,358,306,163,321,926,702,228,182
136,238,225,312,324,162,346,928,700,252,160
144,259,248,314,295,164,343,950,702,276,135
152,282,270,296,307,162,322,949,698,300,137
160,304,292,343,282,191,321,972,704,324,146
168,326,314,386,237,192,297,970,701,348,187
176,350,336,357,229,194,296,971,703,372,230
184,374,357,321,283,191,299,970,699,396,255
192,397,378,353,274,194,295,640,702,420,277
200,420,400,278,292,191,299,639,700,444,239
208,442,422,249,343,240,297,249,703,468,190
216,463,446,283,302,241,322,250,701,492,140
224,484,469,263,345,241,320,180,701,516,92
232,505,492,272,283,241,322,180,701,540,64
240,526,514,274,309,240,320,49,703,564,64
248,547,536,284,301,239,367,48,700,588,68
256,570,558,240,312,241,367,181,703,612,69
264,592,580,283,267,240,369,181,701,636,71
272,613,602,279,297,267,368,114,702,660,72
280,634,624,328,251,265,416,116,701,684,73
288,656,644,267,343,288,416,114,704,708,73
296,678,666,266,342,289,418,116,701,732,75
304,699,688,281,304,311,417,97,703,756,75
312,721,709,276,311,312,418,96,705,780,75
320,742,731,316,298,313,416,111,703,804,76
328,764,752,311,304,312,440,115,703,828,76
336,786,774,240,323,336,439,102,703,852,76
344,807,796,280,310,335,440,97,703,876,76
352,829,817,276,316,361,438,96,702,900,76
360,850,839,315,303,361,463,97,701,924,77
368,873,861,210,391,361,468,104,701,948,76
376,894,883,180,409,361,488,140,702,972,67
384,914,907,205,382,362,486,136,705,996,41
392,933,931,185,404,361,488,158,702,1020,0
400,951,956,213,378,410,491,159,703,1044,-57
408,969,981,190,403,409,510,136,702,1068,-130
416,987,1008,166,421,434,512,134,681,1092,-219
424,1004,1036,154,401,433,534,204,676,1116,-323
432,1020,1063,165,417,434,535,204,679,1140,-443
440,1035,1091,178,430,431,562,136,678,1164,-578
448,1050,1120,129,428,457,558,134,633,1188,-730
456,1064,1149,129,479,456,582,136,636,1212,-897
464,1077,1180,120,461,481,579,134,592,1236,-1080
472,1090,1210,207,400,478,622,96,589,1260,-1275
480,1103,1240,171,413,479,621,96,544,1284,-1471
488,1116,1271,206,400,480,646,50,544,1308,-1668
496,1129,1301,170,413,480,643,49,474,1332,-1864
504,1142,1331,204,407,479,669,50,474,1356,-2061
512,1155,1361,202,411,503,666,48,442,1380,-2257
520,1168,1392,212,373,504,694,73,442,1404,-2454
528,1181,1422,166,421,481,688,72,371,1428,-2650
536,1194,1452,199,415,478,715,158,372,1452,-2846
544,1207,1482,197,419,459,711,157,347,1476,-3043
552,1220,1513,173,391,458,714,253,350,1500,-3239
560,1233,1544,173,388,457,714,250,443,1524,-3436
568,1246,1574,161,427,458,742,299,443,1548,-3632
576,1258,1605,213,377,434,737,298,521,1572,-3829
584,1272,1636,172,386,432,740,416,523,1596,-4025
592,1285,1666,160,425,408,738,414,590,1620,-4222
600,1298,1697,170,387,409,760,415,592,1644,-4418
608,1310,1728,212,372,384,759,414,661,1668,-4614
616,1324,1758,159,423,386,760,453,661,1692,-4811
