# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-25 18:03:01
# test: straight 2 300
# period_ms=8 samples=208 capacity=320 result=OK build="Sep 25 2026 17:39:34"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=405 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=600 fast=700 curve=400 accel=3000 turn=500 turn_accel=5000 kp=0.70 ki=8.00
# curve_r=70.0 curve_ramp=30.0 curve_angle=90.00 curve_len=140.0 curve_vmax=478
# curve_pre=4.5 curve_post=4.5 curve_pre_adj=0.0 curve_post_adj=0.0
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168 center_l=89.0 center_r=7@D INFO front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=208
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,0,0,60,30,858,133,0,0
8,0,0,221,223,60,26,852,180,1,0
16,3,4,242,209,60,28,857,181,3,-8
24,8,8,248,242,75,32,854,55,7,-18
32,14,14,250,304,74,32,855,57,14,-31
40,22,23,230,308,60,148,855,205,22,-50
48,31,33,270,358,61,150,854,205,32,-71
56,41,45,314,405,50,40,854,179,44,-95
64,52,59,341,398,48,40,846,181,58,-123
72,64,75,402,408,60,173,847,252,74,-154
80,79,93,415,434,60,172,848,252,91,-190
88,95,112,424,497,61,148,847,276,111,-229
96,113,135,448,483,62,147,847,275,133,-274
104,133,158,286,341,74,103,875,323,156,-322
112,153,182,276,375,75,103,873,323,180,-370
120,172,205,403,255,28,82,877,450,204,-336
128,194,226,343,292,28,79,876,450,228,-289
136,216,247,380,256,73,28,875,590,252,-251
144,238,268,417,222,74,28,874,588,276,-204
152,262,288,374,262,91,35,875,753,300,-155
160,286,309,379,250,91,35,876,753,324,-105
168,310,330,384,238,59,106,900,802,348,-55
176,336,350,245,341,61,104,899,801,372,-45
184,360,371,232,347,74,176,898,832,396,-94
192,382,394,258,315,74,175,899,832,420,-144
200,403,416,236,363,92,129,898,854,444,-192
208,425,438,207,414,91,129,900,853,468,-240
216,446,460,236,387,31,105,875,592,492,-288
224,466,484,276,345,30,104,873,588,516,-336
232,486,508,363,255,27,31,875,133,540,-347
240,507,532,377,210,28,29,875,132,564,-297
248,529,553,336,278,49,29,877,43,588,-250
256,552,575,250,331,49,29,873,44,612,-255
264,572,597,271,342,60,29,873,56,636,-301
272,592,621,285,300,59,29,871,55,660,-346
280,612,644,377,211,91,29,898,29,684,-328
288,634,666,357,253,90,29,897,29,708,-281
296,656,687,374,238,141,45,898,29,732,-233
304,678,707,388,230,138,44,897,28,756,-187
312,702,727,315,276,115,83,900,44,780,-156
320,725,747,323,295,114,83,897,44,804,-160
328,748,768,295,270,140,68,901,36,828,-157
336,770,789,317,275,138,70,895,35,852,-160
344,792,811,355,260,194,68,899,30,876,-163
352,814,833,310,277,192,70,897,29,900,-168
360,835,855,320,294,165,68,876,29,924,-185
368,857,877,250,337,164,69,871,30,948,-231
376,878,899,254,335,141,82,898,45,972,-271
384,899,920,283,337,140,81,895,43,996,-269
392,922,942,243,320,140,108,875,29,1020,-271
400,944,964,277,308,139,104,873,28,1044,-274
408,966,986,235,323,117,107,900,34,1068,-278
416,988,1008,271,310,116,104,899,34,1092,-280
424,1010,1030,258,296,61,106,899,29,1116,-271
432,1031,1051,331,279,60,106,898,30,1140,-226
440,1053,1072,331,281,60,106,900,30,1164,-185
448,1074,1094,347,267,61,105,901,29,1188,-185
456,1096,1116,311,275,74,106,899,43,1212,-186
464,1118,1137,257,331,75,107,901,46,1236,-190
