# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-26 09:50:14
# test: straight 1 300
# period_ms=4 samples=272 capacity=320 result=OK build="Sep 25 2026 21:59:39"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=405 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=600 fast=900 curve=480 accel=3000 turn=500 turn_accel=5000 kp=0.70 ki=8.00
# curve_r=70.0 curve_ramp=30.0 curve_angle=90.00 curve_len=140.0 curve_vmax=478
# curve_pre=4.5 curve_post=4.5 curve_pre_adj=0.0 curve_post_adj=0.0
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130
# lane_mm=168 center_l=89.0 center_r=76.0
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=272
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,0,0,28,105,458,180,0,0
4,0,0,188,189,52,105,459,180,0,0
8,1,0,180,235,48,103,457,179,1,0
12,2,1,212,223,48,102,458,162,2,0
16,4,4,220,177,48,68,460,157,3,0
20,7,6,191,246,53,68,458,156,5,0
24,9,9,261,219,48,67,458,155,7,0
28,12,11,236,292,47,69,458,155,10,0
32,15,14,269,281,46,82,458,158,14,0
36,19,17,253,318,29,83,458,157,17,0
40,23,22,298,265,29,82,459,163,22,0
44,28,27,283,295,27,82,481,177,26,0
48,32,32,347,306,29,197,482,179,32,0
52,38,37,295,352,24,198,482,176,38,0
56,44,43,326,339,25,197,481,175,44,0
60,50,49,350,363,30,198,457,200,50,0
64,56,55,375,389,24,197,459,200,58,0
68,62,61,403,416,24,198,460,198,65,0
72,70,69,373,387,23,199,459,200,74,0
76,77,77,437,398,24,198,481,174,82,0
80,86,85,386,444,23,151,482,175,91,0
84,94,93,446,461,23,152,483,175,101,0
88,104,102,404,472,23,150,482,175,111,0
92,113,112,476,446,24,149,527,270,122,0
96,123,122,465,480,24,104,528,272,133,0
100,133,133,502,464,24,104,528,270,144,0
104,144,143,305,364,26,102,528,271,156,0
108,155,154,358,287,26,103,573,321,168,18
112,166,165,381,263,26,69,574,321,180,42
116,176,175,414,287,29,67,574,322,192,64
120,187,185,388,291,28,68,571,318,204,87
124,197,195,434,278,29,67,620,415,216,109
128,208,206,423,238,28,150,621,416,228,134
132,220,216,380,280,29,151,621,415,240,158
136,231,226,419,269,29,149,618,415,252,181
140,243,236,388,274,29,149,712,539,264,206
144,254,246,427,263,29,174,713,541,276,229
148,266,256,396,268,36,173,713,541,288,253
152,278,266,397,265,35,172,711,539,300,277
156,291,276,360,273,37,172,815,658,312,303
160,303,286,393,263,37,174,862,657,324,327
164,315,296,394,260,46,174,860,658,336,351
168,328,306,356,267,45,173,859,656,348,377
172,340,316,390,258,47,173,905,704,360,401
176,353,325,338,309,47,150,1000,709,372,425
180,366,336,359,228,26,150,997,703,384,452
184,378,346,380,255,26,150,995,704,396,476
188,391,356,343,262,27,150,996,730,408,502
192,404,366,243,356,27,127,978,726,420,488
196,416,376,238,385,28,126,976,727,432,464
200,428,387,228,364,28,128,974,728,444,438
204,439,398,254,361,30,127,975,752,456,414
208,450,409,244,371,31,56,954,753,468,390
212,460,421,286,327,26,56,952,750,480,365
216,472,432,187,396,24,56,953,750,492,340
220,482,443,257,379,25,56,955,707,504,317
224,493,453,199,440,25,55,909,704,516,293
228,504,465,205,379,27,56,907,704,528,268
232,514,476,230,406,28,55,908,705,540,245
236,524,488,235,375,29,56,907,226,552,221
240,534,500,232,377,28,45,908,226,564,196
244,544,512,230,378,37,45,907,224,576,172
248,554,524,227,379,47,44,907,226,588,148
252,564,536,224,381,46,44,907,65,600,123
256,573,548,266,367,46,56,907,67,612,100
260,582,560,270,366,47,56,907,66,624,77
264,592,573,240,341,46,56,907,65,636,51
268,601,585,274,359,47,55,906,34,648,28
272,610,597,279,358,46,104,930,35,660,5
276,620,609,317,294,47,105,932,33,672,13
280,629,621,406,233,57,103,932,33,684,36
284,640,633,350,233,60,102,929,32,696,60
288,650,645,403,204,59,151,929,34,708,85
292,660,656,407,228,56,152,932,33,720,108
296,672,666,331,279,46,149,930,33,732,132
300,682,677,423,214,46,149,928,28,744,155
304,693,688,401,211,45,127,953,29,756,180
308,704,698,396,243,46,128,952,29,768,203
312,715,708,403,239,45,127,952,28,780,226
316,726,718,411,235,45,128,953,28,792,249
320,738,729,394,196,46,150,950,28,804,275
324,749,739,422,221,46,150,951,29,816,298
328,761,749,391,226,45,151,952,28,828,322
332,772,758,416,258,46,150,952,42,840,344
336,785,768,358,236,45,128,953,43,852,370
340,797,778,392,226,46,128,952,42,864,394
344,810,787,325,292,59,129,952,43,876,412
348,822,797,330,285,57,129,952,33,888,414
352,834,807,325,289,58,127,950,34,900,418
356,846,817,314,299,59,128,950,32,912,420
360,858,827,300,311,59,128,951,34,924,419
364,869,837,333,306,59,127,954,28,936,419
368,881,848,279,305,59,127,928,29,948,410
372,892,858,275,363,60,129,928,29,960,391
376,904,869,231,350,37,127,927,29,972,371
380,914,880,300,335,37,127,929,28,984,351
384,924,890,285,382,38,125,929,27,996,331
388,935,901,250,366,36,128,928,27,1008,311
392,945,913,298,317,74,127,927,27,1020,292
396,956,924,241,373,74,126,929,33,1032,271
400,966,935,297,344,73,127,932,33,1044,261
404,977,946,283,333,73,149,928,33,1056,261
408,988,957,281,334,74,150,927,33,1068,261
412,998,969,337,277,74,149,930,33,1080,262
416,1008,981,330,282,74,150,907,33,1092,257
420,1020,992,210,372,73,128,908,33,1104,239
424,1030,1003,277,358,59,126,906,33,1116,221
428,1041,1014,234,374,62,127,904,33,1128,203
432,1051,1026,297,310,61,127,930,34,1140,192
436,1061,1037,319,316,61,151,930,33,1152,194
440,1072,1049,305,275,74,149,929,34,1164,200
444,1082,1060,338,295,74,149,930,35,1176,205
448,1092,1071,356,279,74,150,929,33,1188,215
452,1103,1082,355,255,74,175,930,35,1200,238
456,1114,1093,368,241,92,175,930,34,1212,262
460,1124,1103,401,265,92,175,928,32,1224,284
464,1136,1114,343,242,90,174,931,33,1236,306
468,1146,1124,371,297,90,174,931,34,1248,309
472,1157,1135,345,271,48,173,931,34,1260,312
476,1168,1146,345,270,48,173,931,34,1272,314
480,1179,1157,351,264,48,174,931,35,1284,318
484,1190,1168,349,264,48,150,932,34,1296,321
488,1200,1179,389,252,49,152,933,34,1308,323
492,1212,1190,315,271,49,150,931,28,1320,325
496,1223,1201,352,257,47,150,931,28,1332,328
500,1234,1213,366,213,47,128,930,29,1344,332
504,1244,1223,385,276,48,129,931,30,1356,334
508,1256,1234,318,263,48,126,929,29,1368,336
512,1267,1245,356,248,49,127,930,29,1380,339
516,1278,1256,357,246,48,105,931,29,1392,342
520,1288,1266,378,282,60,103,929,29,1404,341
524,1300,1277,309,271,60,104,929,43,1416,339
528,1310,1288,383,250,60,103,930,42,1428,337
532,1321,1299,348,259,59,128,930,42,1440,334
536,1332,1309,333,302,91,128,928,42,1452,332
540,1343,1320,342,267,92,126,927,28,1464,329
544,1354,1331,338,270,90,126,930,29,1476,325
548,1365,1341,328,308,91,127,930,28,1488,322
552,1376,1352,335,275,91,128,931,28,1500,319
556,1388,1362,278,330,91,126,927,28,1512,315
560,1398,1373,363,273,90,126,928,28,1524,312
564,1409,1384,331,280,90,223,930,28,1536,310
568,1420,1394,315,323,75,222,930,30,1548,308
572,1430,1405,363,278,73,219,927,35,1560,305
576,1441,1416,319,296,73,220,907,34,1572,298
580,1452,1427,298,317,73,198,907,34,1584,284
584,1463,1438,297,316,139,198,904,32,1596,273
588,1474,1449,295,317,139,197,905,29,1608,262
592,1484,1460,333,307,137,198,931,29,1620,253
596,1496,1471,269,316,138,221,929,30,1632,250
600,1506,1481,336,331,138,222,927,31,1644,249
604,1517,1493,151,89,140,221,926,35,1656,249
608,1528,1502,93,181,140,220,906,35,1667,249
612,1537,1512,154,103,138,197,909,35,1679,249
616,1546,1521,122,119,140,198,904,35,1689,248
620,1554,1529,129,125,140,198,906,34,1699,247
624,1562,1537,107,106,140,197,908,35,1709,246
628,1570,1545,77,92,138,198,908,35,1718,242
632,1577,1553,92,58,140,197,906,33,1727,238
636,1584,1559,48,113,141,198,909,37,1735,234
640,1590,1565,64,83,141,198,909,35,1742,231
644,1596,1571,48,58,137,198,907,34,1750,231
648,1602,1577,26,34,140,197,908,31,1756,231
652,1607,1582,29,39,137,197,908,28,1763,231
656,1612,1587,7,17,138,198,907,28,1768,231
660,1616,1591,11,22,138,174,907,28,1774,231
664,1620,1595,-10,1,140,174,907,32,1778,231
668,1624,1598,-46,19,140,174,907,34,1783,231
672,1626,1601,8,-24,145,173,909,35,1787,231
676,1629,1605,-38,-79,139,198,909,34,1790,231
680,1631,1606,-56,2,140,198,909,34,1793,230
684,1633,1608,-69,-55,142,197,906,34,1795,230
688,1635,1609,-105,-38,140,196,910,35,1797,230
692,1636,1611,-81,-111,138,222,909,34,1799,230
696,1636,1611,-85,-70,140,222,908,29,1799,230
700,1636,1611,-117,-102,139,221,908,29,1800,230
704,1636,1611,21,44,139,220,906,33,1800,230
708,1636,1611,24,53,139,221,909,29,1800,230
712,1636,1611,28,64,140,222,907,35,1800,230
716,1636,1611,33,74,140,222,906,43,1800,230
720,1636,1611,37,85,142,220,908,44,1800,230
724,1636,1611,41,95,139,222,908,43,1800,230
728,1636,1611,45,106,164,221,905,44,1800,230
732,1636,1612,26,-6,164,222,906,43,1800,230
