# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-25 18:00:16
# test: curve 1 300
# period_ms=8 samples=188 capacity=320 result=OK build="Sep 25 2026 17:39:34"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=405 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=600 fast=700 curve=400 accel=3000 turn=500 turn_accel=5000 kp=0.70 ki=8.00
# curve_r=70.0 curve_ramp=30.0 curve_angle=90.00 curve_len=140.0 curve_vmax=478
# curve_pre=4.5 curve_post=4.5 curve_pre_adj=0.0 curve_post_adj=0.0
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168 center_l=89.0 center_r=7@D INFO front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=188
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,0,0,166,275,904,731,0,0
8,1,1,187,199,163,251,905,723,1,-2
16,3,4,205,221,161,251,905,723,3,-8
24,8,8,203,286,136,250,905,722,7,-18
32,13,15,259,295,131,251,904,724,14,-31
40,21,23,266,326,156,323,905,724,22,-49
48,31,33,270,357,161,321,904,724,32,-71
56,41,44,374,375,140,324,905,723,44,-80
64,54,56,354,415,136,321,902,723,58,-82
72,68,72,392,389,151,322,906,721,74,-84
80,83,88,409,446,162,324,904,723,91,-86
88,101,107,409,433,159,324,905,721,111,-86
96,120,128,438,444,161,328,904,724,133,-87
104,141,151,347,250,175,345,928,726,156,-78
112,162,172,356,275,192,346,925,726,180,-55
120,184,192,343,294,186,322,904,723,204,-40
128,205,214,345,294,164,323,903,726,228,-36
136,227,236,325,312,165,322,903,725,252,-42
144,249,258,312,322,163,321,901,725,276,-61
152,271,280,334,298,165,298,926,726,300,-68
160,293,302,347,307,164,297,924,726,324,-47
168,316,324,372,250,163,274,951,723,348,-20
176,339,347,358,228,193,272,949,726,372,21
184,362,368,332,277,193,298,926,726,396,53
192,386,389,299,303,216,296,924,702,420,55
200,409,411,324,246,217,322,948,702,444,72
208,432,432,363,229,240,320,946,247,468,93
216,456,453,348,238,242,345,925,246,492,141
224,480,473,335,247,242,344,926,106,516,183
232,503,493,279,306,240,345,902,104,540,187
240,526,514,255,327,266,344,904,28,564,138
248,547,537,288,292,265,370,902,28,588,90
256,568,560,238,314,265,370,904,27,612,41
264,589,582,217,363,266,369,904,28,636,-7
272,609,604,306,305,287,370,903,26,660,-16
280,632,625,253,355,289,393,903,26,684,-16
288,653,647,302,308,289,391,903,26,708,-15
296,676,669,259,319,288,394,904,26,732,-14
304,697,691,263,317,313,393,901,28,756,-13
312,718,713,269,313,313,393,905,27,780,-11
320,739,735,308,301,338,393,902,28,804,-10
328,760,757,284,277,337,417,879,26,828,-11
336,781,779,270,318,339,416,878,26,852,-19
344,803,801,271,315,337,441,880,28,876,-24
352,825,823,239,320,362,439,878,26,900,-25
360,847,844,275,310,363,466,904,26,924,-21
368,869,866,310,261,386,466,902,29,948,-17
376,891,887,362,222,384,487,880,28,972,-7
384,913,908,350,236,387,486,882,29,996,18
392,937,928,363,245,383,512,903,29,1020,59
400,960,947,397,217,433,513,906,29,1044,116
408,985,965,422,195,432,511,881,27,1068,189
416,1009,984,461,157,434,510,879,29,1092,278
424,1036,1001,448,142,433,512,881,28,1116,382
432,1063,1017,430,163,459,509,878,28,1140,502
440,1090,1033,497,123,457,537,856,28,1164,637
448,1119,1048,475,142,481,531,856,28,1188,789
456,1148,1062,467,126,480,533,802,28,1212,956
464,1178,1075,492,104,531,532,803,28,1236,1139
472,1209,1088,400,168,528,557,754,28,1260,1334
480,1239,1100,427,198,558,555,756,29,1284,1530
488,1269,1114,443,155,557,559,710,28,1308,1727
496,1301,1127,399,167,580,558,706,28,1332,1923
504,1331,1140,437,155,580,559,663,29,1356,2120
512,1361,1153,441,153,605,556,661,29,1380,2316
520,1393,1166,388,200,604,584,571,28,1404,2513
528,1423,1179,436,154,630,581,569,29,1428,2709
536,1453,1192,440,152,627,557,546,29,1452,2906
544,1484,1205,437,152,653,557,547,29,1476,3102
552,1515,1218,390,197,650,533,591,30,1500,3298
560,1545,1231,439,150,677,533,593,28,1524,3495
568,1576,1244,436,150,673,512,687,30,1548,3691
576,1607,1257,389,195,675,510,682,44,1572,3888
584,1637,1269,381,234,676,487,755,45,1596,4084
592,1668,1283,435,148,674,486,752,88,1620,4281
