# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-26 10:04:33
# test: turn 2
# period_ms=4 samples=265 capacity=320 result=OK build="Sep 25 2026 21:59:39"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=405 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=600 fast=900 curve=480 accel=3000 turn=500 turn_accel=5000 kp=0.70 ki=8.00
# curve_r=70.0 curve_ramp=30.0 curve_angle=90.00 curve_len=140.0 curve_vmax=478
# curve_pre=4.5 curve_post=4.5 curve_pre_adj=0.0 curve_post_adj=0.0
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130
# lane_mm=168 center_l=89.0 center_r=76.0
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=265
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,146,-147,965,993,952,659,0,0
4,0,-1,177,-149,963,998,952,660,0,6
8,1,-1,177,-203,964,993,954,661,0,20
12,2,-3,182,-154,962,989,952,661,0,42
16,4,-5,167,-164,963,990,953,659,0,72
20,5,-7,232,-200,965,991,953,660,0,110
24,8,-9,183,-205,964,993,953,657,0,156
28,10,-11,248,-245,963,989,952,660,0,210
32,12,-13,281,-278,964,989,953,660,0,272
36,15,-16,264,-262,967,990,956,660,0,342
40,18,-19,295,-292,964,991,930,658,0,420
44,22,-23,276,-273,986,988,928,682,0,506
48,26,-27,304,-302,987,990,930,683,0,600
52,31,-32,282,-280,985,965,931,684,0,702
56,36,-37,308,-306,987,964,884,683,0,812
60,41,-43,325,-294,1010,963,885,707,0,930
64,47,-48,326,-349,1010,962,883,708,0,1056
68,53,-55,331,-299,1009,940,883,706,0,1190
72,60,-61,329,-352,1009,940,838,706,0,1332
76,66,-68,385,-353,1034,939,839,755,0,1482
80,74,-75,336,-359,1033,938,839,754,0,1640
84,81,-83,389,-358,1032,893,838,753,0,1806
88,89,-91,379,-373,1032,895,760,752,0,1980
92,98,-99,365,-389,1060,894,760,832,0,2162
96,106,-107,431,-430,1060,894,759,834,0,2352
100,116,-116,231,-258,1055,823,758,830,0,2550
104,124,-126,299,-243,1054,825,713,829,0,2750
108,134,-135,233,-255,1056,826,714,903,0,2950
112,143,-143,279,-306,1058,827,714,902,0,3150
116,152,-152,269,-271,1056,733,714,901,0,3350
120,160,-161,311,-283,1054,734,809,899,0,3550
124,170,-170,235,-261,1031,733,807,923,0,3750
128,179,-178,281,-312,1032,731,806,923,0,3950
132,188,-187,271,-278,1031,664,807,924,0,4150
136,197,-196,271,-278,1030,665,931,923,0,4350
140,206,-205,271,-277,986,664,931,968,0,4550
144,215,-214,271,-277,988,663,929,969,0,4750
148,224,-223,271,-277,985,824,931,968,0,4950
152,233,-231,283,-319,986,824,978,967,0,5150
156,242,-240,273,-284,887,825,977,945,0,5350
160,252,-250,220,-230,888,824,975,947,0,5550
164,260,-259,305,-287,886,966,975,945,0,5750
168,269,-267,282,-318,885,964,999,945,0,5950
172,279,-276,231,-271,700,962,999,901,0,6150
176,288,-286,254,-240,700,961,999,901,0,6350
180,296,-295,165,-146,696,1035,998,899,0,6550
184,305,-303,118,-153,697,1039,1003,897,0,6744
188,313,-311,130,-139,673,1039,1002,831,0,6930
192,320,-319,145,-125,676,1039,1001,832,0,7108
196,328,-327,81,-86,675,1059,1000,830,0,7278
200,334,-333,155,-160,674,1060,977,828,0,7440
204,340,-340,125,-101,793,1062,979,706,0,7594
208,347,-346,73,-102,795,1061,979,709,0,7740
212,353,-352,83,-88,794,1088,979,706,0,7878
216,359,-358,56,-60,794,1085,956,707,0,8008
220,364,-364,66,-42,888,1085,957,567,0,8130
224,369,-369,51,-51,889,1087,956,567,0,8244
228,374,-374,23,-23,888,1086,954,569,0,8350
232,378,-379,33,-4,886,1086,910,567,0,8448
236,382,-383,17,-13,964,1092,913,419,0,8538
240,386,-387,-12,16,966,1089,910,419,0,8620
244,389,-390,10,-5,964,1064,909,418,0,8694
248,392,-392,-5,-20,963,1066,861,417,0,8760
252,394,-395,-3,32,987,1067,864,347,0,8818
256,396,-397,-17,22,988,1063,863,348,0,8868
260,398,-399,-44,49,988,1063,866,347,0,8910
264,400,-400,-62,38,985,1064,862,346,0,8944
268,400,-401,-10,40,1010,1064,863,228,0,8970
272,401,-402,-72,78,1012,1062,863,229,0,8988
276,402,-402,-98,74,1011,1042,864,227,0,8998
280,402,-402,0,0,1011,1043,839,229,0,9000
284,402,-402,0,0,1009,1040,839,228,0,9000
288,402,-402,0,0,1010,1042,838,229,0,9000
292,402,-402,0,0,1010,1044,839,229,0,9000
296,402,-402,0,0,1010,1045,839,227,0,9000
300,402,-402,0,0,1009,1038,840,204,0,9000
