# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-25 17:49:06
# test: noise 2000
# period_ms=10 samples=200 capacity=320 result=OK build="Sep 25 2026 17:39:34"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=405 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=600 fast=700 curve=400 accel=3000 turn=500 turn_accel=5000 kp=0.70 ki=8.00
# curve_r=70.0 curve_ramp=30.0 curve_angle=90.00 curve_len=140.0 curve_vmax=478
# curve_pre=4.5 curve_post=4.5 curve_pre_adj=0.0 curve_post_adj=0.0
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168 center_l=89.0 center_r=76.0 front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=200
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,0,0,1216,1202,415,616,0,0
10,0,0,0,0,1218,1200,368,614,0,0
20,0,0,0,0,1216,1199,367,614,0,0
30,0,0,0,0,1214,1200,343,614,0,0
40,0,0,0,0,1216,1201,299,613,0,0
50,0,0,0,0,1215,1199,298,614,0,0
60,0,0,0,0,1217,1199,321,612,0,0
70,0,0,0,0,1216,1199,322,613,0,0
80,0,0,0,0,1218,1179,321,616,0,0
90,0,0,0,0,1217,1178,322,612,0,0
100,0,0,0,0,1218,1203,322,615,0,0
110,0,0,0,0,1243,1204,369,614,0,0
120,0,0,0,0,1217,1202,368,613,0,0
130,0,0,0,0,1220,1206,369,616,0,0
140,0,0,0,0,1220,1202,394,613,0,0
150,0,0,0,0,1219,1202,392,615,0,0
160,0,0,0,0,1219,1204,393,615,0,0
170,0,0,0,0,1240,1200,369,613,0,0
180,0,0,0,0,1242,1199,368,616,0,0
190,0,0,0,0,1217,1181,345,615,0,0
200,0,0,0,0,1218,1179,368,614,0,0
210,0,0,0,0,1217,1201,368,616,0,0
220,0,0,0,0,1218,1201,369,614,0,0
230,0,0,0,0,1235,1197,368,613,0,0
240,0,0,0,0,1238,1202,367,613,0,0
250,0,0,0,0,1242,1201,369,614,0,0
260,0,0,0,0,1239,1200,368,615,0,0
270,0,0,0,0,1219,1202,369,615,0,0
280,0,0,0,0,1221,1203,370,615,0,0
290,0,0,0,0,1217,1202,367,616,0,0
300,0,0,0,0,1219,1201,369,614,0,0
310,0,0,0,0,1219,1179,368,615,0,0
320,0,0,0,0,1216,1203,369,615,0,0
330,0,0,0,0,1220,1200,369,615,0,0
340,0,0,0,0,1218,1202,369,615,0,0
350,0,0,0,0,1218,1201,369,614,0,0
360,0,0,0,0,1243,1201,369,615,0,0
370,0,0,0,0,1241,1202,368,615,0,0
380,0,0,0,0,1219,1202,370,617,0,0
390,0,0,0,0,1219,1202,368,616,0,0
400,0,0,0,0,1240,1202,368,615,0,0
410,0,0,0,0,1244,1202,369,615,0,0
420,0,0,0,0,1242,1180,368,615,0,0
430,0,0,0,0,1244,1200,369,614,0,0
440,0,0,0,0,1220,1202,369,615,0,0
450,0,0,0,0,1218,1203,367,616,0,0
460,0,0,0,0,1220,1202,371,615,0,0
470,0,0,0,0,1216,1200,367,614,0,0
480,0,0,0,0,1220,1203,369,615,0,0
490,0,0,0,0,1218,1202,370,613,0,0
500,0,0,0,0,1218,1202,367,615,0,0
510,0,0,0,0,1218,1201,369,616,0,0
520,0,0,0,0,1218,1200,368,615,0,0
530,0,0,0,0,1217,1180,369,615,0,0
540,0,0,0,0,1218,1177,394,615,0,0
550,0,0,0,0,1219,1183,393,615,0,0
560,0,0,0,0,1243,1202,394,615,0,0
570,0,0,0,0,1220,1202,393,614,0,0
580,0,0,0,0,1216,1202,392,614,0,0
590,0,0,0,0,1216,1201,369,615,0,0
600,0,0,0,0,1217,1201,368,613,0,0
610,0,0,0,0,1216,1201,368,614,0,0
620,0,0,0,0,1218,1200,368,611,0,0
630,0,0,0,0,1216,1199,367,613,0,0
640,0,0,0,0,1241,1200,368,637,0,0
650,0,0,0,0,1216,1197,392,635,0,0
660,0,0,0,0,1216,1180,391,616,0,0
670,0,0,0,0,1243,1180,369,615,0,0
680,0,0,0,0,1241,1200,367,613,0,0
690,0,0,0,0,1241,1201,368,615,0,0
700,0,0,0,0,1242,1201,393,613,0,0
710,0,0,0,0,1241,1180,391,615,0,0
720,0,0,0,0,1244,1202,369,615,0,0
730,0,0,0,0,1242,1202,394,614,0,0
