# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-26 09:58:58
# test: curve -1 478
# period_ms=4 samples=298 capacity=320 result=OK build="Sep 25 2026 21:59:39"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=405 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=600 fast=900 curve=480 accel=3000 turn=500 turn_accel=5000 kp=0.70 ki=8.00
# curve_r=70.0 curve_ramp=30.0 curve_angle=90.00 curve_len=140.0 curve_vmax=478
# curve_pre=4.5 curve_post=4.5 curve_pre_adj=0.0 curve_post_adj=0.0
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130
# lane_mm=168 center_l=89.0 center_r=76.0
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=298
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,0,0,141,198,734,68,0,0
4,0,0,188,189,141,196,742,69,0,0
8,0,1,231,184,139,200,736,80,1,-1
12,2,2,172,234,139,199,732,88,2,-4
16,3,4,242,209,139,202,734,87,3,-8
20,5,6,225,245,140,196,734,87,5,-12
24,8,8,203,286,140,199,742,59,7,-18
28,10,11,274,263,140,251,732,55,10,-23
32,13,15,267,262,140,247,730,53,14,-31
36,16,19,291,284,140,248,734,55,17,-39
40,20,23,274,323,141,247,738,67,22,-48
44,25,28,260,328,140,270,732,67,26,-59
48,30,32,268,393,138,269,730,68,32,-69
52,35,38,305,351,140,269,733,69,38,-81
56,40,43,318,415,140,269,732,55,44,-92
60,45,50,360,370,141,292,730,54,50,-105
64,51,58,355,368,139,293,730,54,58,-120
68,58,65,327,442,140,292,732,55,65,-136
72,64,73,398,421,141,292,779,86,74,-151
76,71,82,393,421,141,292,779,89,82,-169
80,79,91,375,459,140,294,778,88,91,-188
84,86,100,440,472,165,293,777,87,101,-206
88,95,111,400,451,164,293,856,86,111,-228
92,104,121,412,511,166,293,860,88,122,-249
96,112,132,486,487,165,296,858,88,133,-270
100,122,143,430,539,164,292,858,89,144,-293
104,132,155,459,531,165,289,926,88,156,-317
108,143,168,448,533,165,318,930,90,169,-344
112,153,181,512,542,164,319,927,96,182,-369
116,164,195,506,542,166,315,924,90,195,-397
120,176,208,548,548,166,312,995,180,209,-396
124,188,223,671,417,165,316,997,178,223,-366
128,202,237,628,478,172,315,996,179,238,-335
132,216,251,663,488,194,315,994,182,254,-304
136,231,265,662,509,193,313,995,349,269,-272
140,247,279,657,534,198,339,995,638,286,-239
144,263,294,701,509,199,339,997,634,302,-204
148,280,309,696,532,217,338,996,631,320,-169
152,297,324,726,549,212,336,996,652,338,-134
156,316,340,695,543,213,338,998,682,356,-95
160,334,356,758,552,214,339,997,681,374,-57
164,353,372,576,401,243,340,998,682,394,-19
168,372,388,579,398,245,342,420,681,413,20
172,392,404,543,403,241,364,419,687,432,60
176,410,420,616,382,240,366,419,681,451,97
180,428,435,610,420,242,366,419,681,470,134
184,448,451,554,396,242,365,350,682,489,173
188,466,466,613,418,239,364,349,681,508,210
192,486,481,541,438,241,365,348,681,527,249
196,504,497,627,380,265,364,348,681,547,286
200,524,512,544,437,265,364,326,694,566,325
204,544,527,451,527,264,364,326,708,585,328
208,563,543,408,569,261,365,324,704,604,299
