# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-25 18:04:02
# test: straight 2 300
# period_ms=8 samples=201 capacity=320 result=OK build="Sep 25 2026 17:39:34"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=405 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=600 fast=700 curve=400 accel=3000 turn=500 turn_accel=5000 kp=0.70 ki=8.00
# curve_r=70.0 curve_ramp=30.0 curve_angle=90.00 curve_len=140.0 curve_vmax=478
# curve_pre=4.5 curve_post=4.5 curve_pre_adj=0.0 curve_post_adj=0.0
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168 center_l=89.0 center_r=7@D INFO front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=201
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,0,0,32,58,181,637,0,0
8,1,1,197,188,84,56,59,636,1,2
16,4,4,210,236,84,56,61,637,3,9
24,8,10,257,198,43,68,182,636,7,20
32,15,15,267,254,44,69,180,638,14,33
40,23,23,298,261,25,128,182,660,22,51
48,32,33,401,248,26,130,180,662,32,72
56,43,43,422,298,25,45,181,662,44,95
64,56,55,424,315,26,44,180,661,58,123
72,71,69,459,322,25,35,229,661,74,155
80,88,83,478,376,26,36,227,660,91,189
88,108,99,503,393,25,28,320,685,111,229
96,130,117,528,407,25,27,319,683,133,273
104,154,136,266,364,35,46,547,685,156,256
112,177,157,282,374,34,44,548,685,180,220
120,198,179,370,263,29,175,927,685,204,209
128,219,200,327,312,28,177,927,684,228,207
136,240,222,359,307,28,152,950,709,252,195
144,263,244,323,311,29,150,949,708,276,196
152,285,266,324,307,35,69,950,708,300,199
160,308,288,285,315,35,70,950,708,324,202
168,330,311,320,273,44,56,930,710,348,208
176,352,333,291,325,44,55,927,712,372,190
184,375,356,241,363,45,69,904,731,396,151
192,396,379,264,363,44,70,905,734,420,102
200,418,403,253,337,45,67,906,730,444,51
208,438,426,241,376,44,69,908,732,468,5
216,458,450,281,309,45,78,882,733,492,-17
224,478,474,286,301,44,83,879,731,516,-39
232,499,497,272,288,46,92,905,730,540,-52
240,520,520,275,307,44,105,902,731,564,-51
248,541,543,307,273,48,105,903,728,588,-39
256,563,565,320,257,47,105,901,719,612,-14
264,585,586,365,240,48,105,906,705,636,19
272,606,607,370,241,48,82,901,706,660,39
280,628,629,342,241,92,82,901,705,684,58
288,650,650,347,238,91,46,901,707,708,78
296,672,672,297,261,74,43,902,705,732,81
304,693,694,338,247,73,69,899,720,756,83
312,715,716,311,271,37,68,901,727,780,66
320,736,738,346,263,37,103,902,729,804,49
328,758,759,301,285,38,104,905,727,828,32
336,780,780,283,330,39,57,902,730,852,15
344,800,802,341,279,60,55,880,728,876,8
352,822,823,316,305,60,59,881,731,900,-16
360,844,846,284,305,74,55,904,727,924,-37
368,866,867,290,302,75,57,904,730,948,-40
376,888,889,253,311,92,55,880,728,972,-42
384,909,911,303,263,91,68,886,730,996,-44
392,931,932,273,320,92,68,880,728,1020,-53
400,952,954,287,333,91,128,881,754,1044,-81
408,974,976,232,360,74,127,881,752,1068,-119
416,995,998,238,356,74,175,883,731,1092,-141
424,1016,1021,293,324,48,177,878,729,1116,-146
432,1036,1043,304,319,48,127,882,754,1140,-150
440,1058,1066,303,313,37,126,877,752,1164,-153
448,1079,1089,273,316,37,153,880,729,1188,-157
456,1100,1111,314,301,48,147,879,729,1212,-160
464,1121,1134,321,292,48,152,882,730,1236,-162
472,1142,1156,349,266,75,151,884,730,1260,-148
480,1164,1177,304,313,73,154,878,728,1284,-135
488,1186,1199,298,291,74,153,880,730,1308,-136
496,1208,1220,247,345,74,151,878,730,1332,-138
504,1229,1243,307,257,90,150,879,730,1356,-141
512,1251,1264,293,298,90,154,882,730,1380,-144
520,1273,1287,300,260,116,153,880,731,1404,-150
528,1295,1308,286,300,114,172,877,753,1428,-153
536,1316,1330,301,311,116,174,884,754,1452,-174
544,1338,1352,292,318,115,175,877,752,1476,-195
552,1360,1373,235,378,141,172,883,753,1500,-215
560,1381,1395,241,349,138,174,877,752,1524,-236
568,1403,1418,251,332,115,176,882,757,1548,-243
576,1424,1440,264,296,115,197,879,753,1572,-250
584,1444,1463,310,276,91,195,879,755,1596,-255
592,1465,1485,305,308,90,196,878,753,1620,-260
600,1486,1507,312,303,74,195,881,754,1644,-261
608,1508,1530,241,318,73,151,881,755,1668,-265
616,1529,1551,270,345,93,151,904,754,1692,-267
624,1552,1573,253,330,92,151,903,729,1716,-249
632,1573,1594,320,269,116,150,881,730,1740,-220
640,1595,1615,297,319,117,199,881,753,1764,-208
648,1616,1638,331,283,165,196,882,753,1788,-213
656,1638,1660,301,311,166,175,883,731,1812,-238
664,1660,1682,263,321,164,173,881,731,1836,-262
672,1682,1703,259,351,164,251,881,755,1860,-267
680,1704,1725,252,356,164,249,879,754,1884,-274
688,1725,1747,300,310,165,274,881,753,1908,-280
696,1747,1768,226,386,183,271,883,753,1932,-303
704,1768,1791,281,304,194,273,880,754,1956,-325
712,1790,1812,234,377,192,272,883,754,1980,-331
720,1811,1835,255,304,192,274,879,756,2004,-339
728,1831,1858,298,313,194,271,903,752,2028,-343
736,1852,1880,338,250,194,298,901,754,2052,-326
744,1874,1903,321,235,200,295,924,753,2076,-304
752,1896,1924,302,281,217,321,926,753,2100,-261
760,1918,1946,357,224,216,321,903,752,2124,-219
768,1940,1967,284,273,217,319,900,753,2148,-217
776,1961,1989,321,263,216,321,925,751,2172,-218
784,1982,2011,361,250,215,345,923,753,2196,-220
792,2004,2033,326,258,217,342,905,751,2220,-221
800,2026,2055,364,242,241,346,907,730,2244,-221
808,2048,2076,333,275,241,340,904,729,2268,-207
816,2069,2098,365,245,240,338,905,730,2292,-213
824,2091,2119,328,259,241,337,905,729,2316,-218
832,2112,2141,380,259,265,339,904,728,2340,-205
840,2135,2163,338,245,264,337,905,728,2364,-205
848,2156,2184,339,250,287,364,906,731,2388,-207
856,2178,2207,351,206,288,362,905,729,2412,-208
864,2200,2228,338,246,287,387,907,731,2436,-209
872,2221,2250,377,234,287,385,905,729,2460,-212
880,2243,2271,341,246,287,386,905,729,2484,-213
888,2264,2293,373,266,287,384,903,727,2508,-214
896,2287,2315,340,242,309,411,905,729,2532,-215
904,2308,2336,335,279,312,410,906,729,2556,-216
912,2330,2359,355,202,336,408,906,730,2580,-218
920,2352,2380,307,252,336,410,906,729,2604,-220
928,2373,2402,382,229,337,433,904,730,2628,-222
936,2395,2423,346,242,337,432,907,730,2652,-223
944,2417,2445,345,241,361,459,905,730,2676,-224
952,2439,2467,344,239,361,458,906,730,2700,-226
960,2460,2488,328,287,385,458,905,753,2724,-232
968,2482,2510,320,267,385,456,905,753,2748,-251
976,2503,2532,323,266,409,480,904,731,2772,-268
984,2525,2554,337,250,408,482,906,730,2796,-269
992,2547,2575,341,247,434,482,904,730,2820,-267
1000,2568,2597,396,219,432,481,906,730,2844,-253
1008,2591,2619,357,226,459,528,905,731,2868,-240
1016,2613,2640,339,246,456,528,905,731,2892,-242
1024,2636,2660,282,305,459,529,906,731,2916,-244
1032,2658,2682,326,259,455,526,905,729,2940,-245
1040,2680,2703,253,309,506,553,883,731,2964,-268
1048,2700,2726,326,287,505,551,884,729,2988,-294
1056,2722,2747,319,272,529,575,907,731,3012,-294
1064,2744,2769,311,277,528,575,908,733,3036,-294
1072,2766,2791,356,205,555,602,906,731,3060,-273
1080,2788,2812,330,283,553,601,908,732,3084,-256
1088,2810,2835,311,245,583,615,884,731,3108,-268
1096,2832,2857,255,299,583,615,884,730,3132,-287
1104,2854,2879,303,272,606,640,907,731,3156,-290
1112,2876,2900,269,284,604,639,906,731,3180,-288
1120,2897,2922,335,245,656,686,906,731,3204,-273
1128,2919,2943,319,288,652,684,908,732,3228,-257
1136,2940,2965,345,263,677,709,882,731,3252,-264
1144,2962,2987,306,275,675,707,882,730,3276,-273
1152,2983,3007,-40,-58,722,758,908,731,3300,-270
1160,3001,3025,450,445,721,754,905,730,3321,-265
1168,3017,3042,-47,-105,772,799,879,730,3341,-264
1176,3031,3055,-37,-48,768,795,880,730,3358,-259
1184,3044,3067,-150,-115,818,820,878,730,3373,-259
1192,3053,3078,411,327,819,822,881,730,3386,-264
1200,3065,3090,-133,-211,863,866,856,730,3399,-264
1208,3073,3097,366,316,864,869,857,729,3409,-260
1216,3080,3104,113,38,912,864,856,731,3417,-258
1224,3086,3110,333,303,910,868,859,730,3425,-267
1232,3095,3120,250,206,916,916,857,729,3434,-273
1240,3104,3128,-228,-253,911,912,857,731,3442,-263
1248,3107,3131,330,282,912,923,856,731,3448,-264
1256,3112,3136,317,274,912,921,860,730,3454,-271
1264,3119,3144,-197,-319,942,937,858,736,3461,-270
1272,3120,3145,-222,-290,938,945,856,730,3464,-267
1280,3119,3143,73,18,963,945,880,730,3464,-268
1288,3118,3143,59,-7,963,944,881,729,3464,-268
1296,3119,3143,47,-9,967,964,886,733,3464,-268
1304,3119,3144,0,0,965,969,880,730,3464,-268
1312,3119,3144,0,0,988,969,904,733,3464,-268
1320,3119,3144,0,0,988,971,904,731,3464,-268
1328,3119,3144,0,0,988,970,905,732,3464,-268
1336,3119,3144,0,0,988,924,905,732,3464,-268
1344,3119,3144,0,0,986,922,904,732,3464,-268
1352,3119,3144,0,0,988,971,905,731,3464,-268
1360,3119,3144,0,0,989,970,907,732,3464,-268
1368,3119,3144,0,0,988,970,904,730,3464,-268
1376,3119,3144,0,0,988,970,907,732,3464,-268
1384,3119,3144,0,0,985,969,900,730,3464,-268
1392,3119,3144,0,0,989,970,904,732,3464,-268
1400,3119,3144,0,0,985,968,901,729,3464,-268
1408,3119,3144,0,0,987,969,882,732,3464,-268
1416,3119,3144,0,0,986,968,881,731,3464,-268
1424,3119,3144,0,0,988,968,905,732,3464,-268
1432,3119,3144,0,0,983,966,902,728,3464,-268
1440,3119,3144,0,0,989,970,905,733,3464,-268
1448,3119,3144,0,0,982,942,902,728,3464,-268
1456,3119,3144,0,0,988,945,882,732,3464,-268
1464,3119,3144,0,0,985,967,881,730,3464,-268
1472,3119,3144,0,0,988,967,904,732,3464,-268
1480,3119,3144,0,0,987,972,905,731,3464,-268
1488,3119,3144,0,0,989,970,905,730,3464,-268
1496,3119,3144,0,0,988,971,907,732,3464,-268
1504,3119,3144,0,0,989,968,883,731,3464,-268
1512,3119,3144,0,0,988,971,883,731,3464,-268
1520,3119,3144,0,0,989,968,884,733,3464,-268
1528,3119,3144,0,0,987,969,880,730,3464,-268
1536,3119,3144,0,0,987,969,882,732,3464,-268
1544,3119,3144,0,0,989,971,880,730,3464,-268
1552,3119,3144,0,0,988,969,881,732,3464,-268
1560,3119,3144,0,0,988,946,881,732,3464,-268
1568,3119,3144,0,0,987,943,882,732,3464,-268
1576,3119,3144,0,0,988,971,880,732,3464,-268
1584,3119,3144,0,0,987,967,904,730,3464,-268
1592,3119,3144,0,0,989,972,903,730,3464,-268
1600,3119,3144,0,0,989,969,906,733,3464,-268
