# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-25 18:03:46
# test: turn -1
# period_ms=4 samples=170 capacity=320 result=OK build="Sep 25 2026 17:39:34"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=405 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=600 fast=700 curve=400 accel=3000 turn=500 turn_accel=5000 kp=0.70 ki=8.00
# curve_r=70.0 curve_ramp=30.0 curve_angle=90.00 curve_len=140.0 curve_vmax=478
# curve_pre=4.5 curve_post=4.5 curve_pre_adj=0.0 curve_post_adj=0.0
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168 center_l=89.0 center_r=7@D INFO front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=170
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,-146,147,987,969,453,660,0,0
4,0,0,-189,190,983,964,451,662,0,-6
8,-1,1,-167,169,985,962,476,662,0,-20
12,-2,3,-182,154,988,963,476,664,0,-42
16,-3,4,-221,218,987,961,474,659,0,-72
20,-4,7,-229,168,983,964,473,661,0,-110
24,-6,9,-231,220,986,964,476,664,0,-156
28,-8,12,-249,208,989,963,476,661,0,-210
32,-10,15,-280,235,987,962,472,658,0,-272
36,-14,17,-244,282,983,961,472,660,0,-342
40,-17,21,-288,247,984,960,454,662,0,-420
44,-21,25,-278,262,963,962,455,661,0,-506
48,-26,29,-265,279,964,988,451,659,0,-600
52,-30,34,-319,279,960,989,451,615,0,-702
56,-35,39,-310,295,962,989,371,615,0,-812
60,-41,44,-298,312,913,988,367,615,0,-930
64,-47,51,-299,259,915,991,368,613,0,-1056
68,-54,57,-294,308,913,993,366,567,0,-1190
72,-60,64,-346,306,914,992,180,570,0,-1332
76,-66,71,-377,332,889,991,181,567,0,-1482
80,-74,79,-316,296,890,1014,179,566,0,-1640
84,-82,86,-349,359,896,1015,179,524,0,-1806
88,-90,95,-352,308,890,1014,114,521,0,-1980
92,-98,103,-389,370,819,1013,115,521,0,-2162
96,-106,112,-408,360,818,1013,116,519,0,-2352
100,-115,121,-259,234,820,1016,113,502,0,-2550
104,-124,130,-263,238,818,1015,75,498,0,-2750
108,-133,139,-262,238,747,1016,72,497,0,-2950
112,-142,148,-262,237,747,1013,74,497,0,-3150
116,-150,157,-303,249,746,1014,73,636,0,-3350
120,-159,166,-268,239,747,1015,54,639,0,-3550
124,-168,175,-267,238,652,1014,49,638,0,-3750
128,-176,184,-308,250,652,965,49,637,0,-3950
132,-186,192,-244,269,653,967,50,755,0,-4150
136,-194,201,-310,256,651,965,111,755,0,-4350
140,-203,210,-275,246,555,964,300,754,0,-4550
144,-211,219,-316,258,556,917,301,754,0,-4750
148,-220,228,-281,248,557,919,300,803,0,-4950
152,-229,237,-281,248,554,916,299,803,0,-5150
156,-238,246,-281,248,433,917,416,802,0,-5350
160,-246,255,-322,260,434,824,417,803,0,-5550
164,-255,264,-287,250,435,825,416,856,0,-5750
168,-264,273,-287,249,434,824,418,857,0,-5950
172,-274,282,-246,237,314,823,502,854,0,-6150
176,-282,291,-322,259,314,730,499,853,0,-6350
180,-291,300,-147,108,314,732,501,857,0,-6550
184,-300,308,-135,125,313,732,504,856,0,-6744
