# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-26 09:59:41
# test: curve 1 400
# period_ms=8 samples=165 capacity=320 result=OK build="Sep 25 2026 21:59:39"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=405 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=600 fast=900 curve=480 accel=3000 turn=500 turn_accel=5000 kp=0.70 ki=8.00
# curve_r=70.0 curve_ramp=30.0 curve_angle=90.00 curve_len=140.0 curve_vmax=478
# curve_pre=4.5 curve_post=4.5 curve_pre_adj=0.0 curve_post_adj=0.0
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130
# lane_mm=168 center_l=89.0 center_r=76.0
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=165
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,0,0,191,221,1156,518,0,0
8,1,0,183,232,165,173,1160,527,1,1
16,4,3,208,243,164,173,1158,517,3,8
24,9,7,242,222,198,222,1159,519,7,18
32,14,13,299,260,192,221,1155,515,14,30
40,22,21,330,267,215,297,1159,519,22,48
48,32,31,361,271,213,295,1156,516,32,70
56,42,41,433,275,212,297,1159,515,44,92
64,55,53,423,330,210,297,1158,514,58,119
72,70,67,458,336,188,322,1158,515,74,151
80,86,83,532,331,186,319,1158,514,91,187
88,106,99,525,355,187,322,1159,515,111,227
96,128,116,536,413,187,321,1156,512,133,270
104,152,135,559,431,188,322,1159,538,156,317
112,178,156,583,446,186,323,1157,536,182,369
120,206,179,575,466,160,322,1159,537,209,425
128,235,203,625,510,156,321,1159,537,238,484
136,266,228,539,416,159,321,1167,537,269,546
144,298,254,521,356,162,320,1158,540,301,610
152,330,279,474,407,214,344,1158,564,333,673
160,362,305,486,370,216,343,1160,562,365,737
168,394,331,486,369,236,321,1159,449,397,801
176,426,357,486,369,240,322,1137,446,429,865
184,458,383,486,369,255,345,1134,111,461,929
192,490,409,486,368,264,342,1092,108,493,993
200,524,435,385,460,264,344,1089,53,525,1042
208,556,463,296,515,267,346,1070,50,557,975
216,586,493,308,493,281,345,1067,53,589,909
224,614,523,327,500,311,344,1047,53,621,845
232,643,554,302,515,314,367,1043,33,653,779
240,670,585,328,513,336,368,1024,33,685,715
248,697,618,336,447,334,370,1020,28,717,648
256,723,651,336,442,336,368,1022,28,749,583
264,749,683,327,476,334,417,1021,27,781,519
272,774,716,378,424,335,415,1021,27,813,455
280,800,749,342,431,335,415,1020,34,845,390
288,825,782,350,422,359,415,1046,33,877,326
296,850,815,411,385,359,462,1045,29,909,268
304,876,847,416,380,406,462,1067,30,941,247
312,904,877,545,275,407,490,1067,29,973,258
320,934,905,562,232,429,483,1087,29,1005,297
328,965,931,560,263,428,510,1091,29,1037,363
336,996,956,622,210,458,509,1090,28,1069,458
344,1030,980,638,168,455,535,1088,28,1101,581
352,1065,1003,656,125,475,532,1090,29,1133,731
360,1102,1023,646,163,478,556,1087,34,1165,910
368,1140,1042,692,121,526,559,1045,35,1197,1116
376,1179,1060,697,121,531,581,1042,44,1229,1350
384,1220,1076,592,255,556,582,980,43,1261,1609
392,1261,1094,602,216,553,581,977,28,1293,1871
400,1302,1111,600,217,582,584,909,29,1325,2133
408,1343,1128,563,229,578,608,907,34,1357,2395
416,1384,1145,596,221,627,607,810,34,1389,2657
424,1425,1163,596,216,626,579,806,43,1421,2919
432,1466,1179,582,259,674,580,693,43,1453,3181
440,1506,1197,598,217,671,604,687,35,1485,3443
448,1548,1214,555,231,697,605,622,35,1517,3704
456,1588,1231,584,255,696,298,619,34,1549,3966
464,1629,1248,582,257,746,299,690,35,1581,4228
472,1670,1265,545,268,742,54,686,35,1613,4490
480,1710,1283,597,217,745,54,807,34,1645,4752
488,1750,1299,589,258,742,43,804,28,1677,5014
496,1791,1316,553,269,747,44,884,28,1709,5276
504,1831,1334,604,217,743,27,880,28,1741,5538
512,1872,1351,592,254,744,28,956,30,1773,5800
520,1913,1368,565,230,742,133,948,28,1805,6062
528,1954,1385,563,232,724,200,1023,29,1837,6324
536,1994,1403,605,215,718,124,1018,29,1869,6586
544,2035,1419,591,258,478,66,1044,29,1901,6848
552,2076,1437,601,218,497,87,1043,27,1933,7109
560,2117,1454,599,220,29,220,1088,29,1965,7371
568,2158,1471,587,256,29,225,1088,28,1997,7633
576,2199,1489,562,226,28,275,1091,30,2029,7895
584,2240,1507,434,326,29,278,1090,28,2061,8153
592,2279,1526,472,313,115,273,1090,29,2093,8386
600,2317,1547,431,350,114,274,1091,30,2125,8592
608,2354,1568,385,395,192,321,1063,29,2157,8769
616,2389,1590,378,431,190,325,1067,43,2189,8918
