# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-25 17:48:53
# test: turn -1
# period_ms=4 samples=185 capacity=320 result=OK build="Sep 25 2026 17:39:34"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=405 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=600 fast=700 curve=400 accel=3000 turn=500 turn_accel=5000 kp=0.70 ki=8.00
# curve_r=70.0 curve_ramp=30.0 curve_angle=90.00 curve_len=140.0 curve_vmax=478
# curve_pre=4.5 curve_post=4.5 curve_pre_adj=0.0 curve_post_adj=0.0
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168 center_l=89.0 center_r=76.0 front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=185
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,-146,147,987,968,947,42,0,0
4,0,0,-189,190,985,971,947,44,0,-6
8,-1,0,-180,210,987,971,948,42,0,-20
12,-2,2,-184,160,990,973,949,34,0,-42
16,-3,4,-211,183,987,946,946,35,0,-72
20,-5,7,-188,156,985,947,946,36,0,-110
24,-6,9,-266,229,987,946,949,35,0,-156
28,-8,11,-261,250,991,944,949,34,0,-210
32,-10,14,-283,242,988,973,946,34,0,-272
36,-14,16,-246,289,986,969,945,35,0,-342
40,-17,20,-290,254,964,969,970,35,0,-420
44,-21,24,-281,269,966,975,973,34,0,-506
48,-26,28,-268,286,964,972,970,34,0,-600
52,-30,33,-322,286,963,975,968,34,0,-702
56,-35,38,-313,302,942,965,993,35,0,-812
60,-41,44,-289,278,941,966,989,42,0,-930
64,-46,50,-353,313,940,991,988,44,0,-1056
68,-53,56,-304,318,939,997,997,44,0,-1190
72,-59,63,-356,316,914,993,1059,44,0,-1332
76,-66,69,-357,372,913,992,1059,87,0,-1482
80,-74,77,-321,311,913,1012,1058,88,0,-1640
84,-81,84,-396,386,912,1016,1058,86,0,-1806
88,-89,93,-364,325,817,1016,1105,86,0,-1980
92,-98,101,-360,375,818,1015,1105,305,0,-2162
96,-106,110,-414,374,816,1016,1105,521,0,-2352
100,-115,120,-253,208,818,1017,1105,519,0,-2550
104,-124,129,-267,247,746,1016,1175,518,0,-2750
108,-133,138,-266,246,746,1014,1178,564,0,-2950
112,-142,147,-266,246,746,1012,1178,661,0,-3150
116,-150,156,-307,258,747,999,1180,660,0,-3350
120,-159,165,-272,248,794,996,1218,658,0,-3550
124,-168,174,-272,247,793,992,1219,680,0,-3750
128,-178,184,-218,194,793,979,1221,777,0,-3950
132,-186,192,-315,291,796,946,1222,777,0,-4150
136,-195,201,-271,246,1058,945,1241,776,0,-4350
140,-204,211,-258,204,1056,943,1243,792,0,-4550
144,-214,220,-226,227,1055,916,1244,856,0,-4750
148,-222,229,-302,248,1057,828,1244,854,0,-4950
152,-231,238,-267,238,1242,829,1226,851,0,-5150
156,-240,247,-266,237,1241,827,1221,857,0,-5350
160,-250,256,-225,225,1239,814,1220,877,0,-5550
164,-258,265,-300,247,1239,714,1219,875,0,-5750
168,-267,274,-265,236,1339,714,1191,876,0,-5950
172,-276,283,-265,236,1339,716,1178,876,0,-6150
176,-285,292,-265,236,1336,711,1175,877,0,-6350
180,-294,301,-124,94,1336,808,1173,875,0,-6550
184,-302,310,-141,82,1385,808,1115,874,0,-6744
188,-310,318,-128,93,1383,808,1087,869,0,-6930
192,-318,325,-113,108,1381,805,1085,854,0,-7108
196,-325,332,-127,97,1383,924,1083,852,0,-7278
200,-332,339,-103,73,1384,920,991,851,0,-7440
204,-338,345,-130,99,1381,923,949,830,0,-7594
208,-344,352,-97,37,1381,922,944,799,0,-7740
212,-350,357,-94,88,1384,1042,946,799,0,-7878
216,-356,363,-57,26,1361,1046,829,797,0,-8008
220,-361,368,-79,49,1360,1039,801,754,0,-8130
224,-366,373,-54,24,1359,1041,799,729,0,-8244
228,-371,377,-38,37,1360,1110,799,728,0,-8350
232,-376,381,-9,12,1314,1110,660,727,0,-8448
236,-380,385,-18,-4,1315,1109,640,677,0,-8538
240,-383,388,-43,20,1313,1110,637,658,0,-8620
244,-386,391,-20,-3,1312,1155,635,657,0,-8694
248,-390,393,36,0,1265,1154,507,657,0,-8760
252,-392,396,-1,-42,1266,1153,499,638,0,-8818
256,-394,397,1,10,1262,1156,499,635,0,-8868
260,-396,400,50,-93,1262,1179,498,634,0,-8910
264,-397,400,4,6,1239,1178,425,634,0,-8944
268,-398,401,38,-53,1244,1176,415,614,0,-8970
272,-399,401,54,-39,1240,1178,414,615,0,-8988
276,-399,401,47,-57,1240,1204,417,613,0,-8998
280,-399,401,-53,43,1218,1202,345,611,0,-9000
284,-399,400,-57,78,1218,1201,318,613,0,-9000
288,-399,400,-52,47,1218,1204,316,614,0,-9000
292,-400,400,-8,32,1216,1202,317,612,0,-9000
296,-400,400,-45,45,1218,1202,329,612,0,-9000
300,-400,400,-52,52,1221,1203,340,614,0,-9000
304,-400,400,-59,59,1219,1202,343,614,0,-9000
308,-400,400,-67,67,1217,1205,341,613,0,-9000
312,-401,400,-4,34,1242,1204,355,614,0,-9000
316,-402,400,2,32,1245,1206,388,617,0,-9000
320,-402,400,-35,46,1242,1203,388,615,0,-9000
324,-402,400,-40,53,1241,1184,388,612,0,-9000
328,-402,400,-44,60,1241,1180,388,612,0,-9000
332,-402,401,-23,2,1242,1179,390,613,0,-9000
336,-402,401,-34,39,1243,1181,387,616,0,-9000
340,-402,401,0,0,1240,1202,391,613,0,-9000
344,-402,401,0,0,1242,1203,392,612,0,-9000
348,-402,401,0,0,1243,1200,415,615,0,-9000
352,-402,401,0,0,1242,1202,416,615,0,-9000
356,-402,401,0,0,1240,1202,416,613,0,-9000
360,-402,400,0,0,1242,1201,416,613,0,-9000
364,-402,400,0,0,1242,1200,417,615,0,-9000
368,-402,400,0,0,1242,1199,416,615,0,-9000
372,-402,400,0,0,1240,1202,415,614,0,-9000
376,-402,400,0,0,1241,1204,415,613,0,-9000
380,-402,400,0,0,1240,1199,416,613,0,-9000
384,-402,400,0,0,1238,1198,414,613,0,-9000
388,-402,400,0,0,1240,1202,414,615,0,-9000
392,-402,400,0,0,1218,1202,416,613,0,-9000
396,-402,400,0,0,1220,1202,394,614,0,-9000
400,-402,400,0,0,1215,1201,392,616,0,-9000
404,-402,400,0,0,1216,1200,390,613,0,-9000
408,-402,400,0,0,1242,1204,393,613,0,-9000
412,-402,400,0,0,1242,1201,394,615,0,-9000
416,-402,400,0,0,1239,1199,392,613,0,-9000
420,-402,400,0,0,1236,1199,390,612,0,-9000
424,-402,400,0,0,1219,1202,393,613,0,-9000
428,-402,400,0,0,1220,1201,416,614,0,-9000
432,-402,400,0,0,1214,1200,415,614,0,-9000
436,-402,400,0,0,1214,1199,414,613,0,-9000
440,-402,400,0,0,1218,1203,416,614,0,-9000
444,-402,400,0,0,1221,1204,369,614,0,-9000
448,-402,400,0,0,1215,1203,367,613,0,-9000
452,-402,400,0,0,1215,1201,367,614,0,-9000
456,-402,400,0,0,1219,1202,369,614,0,-9000
460,-402,400,0,0,1219,1201,323,616,0,-9000
464,-402,400,0,0,1216,1201,322,614,0,-9000
468,-402,400,0,0,1217,1201,322,613,0,-9000
472,-402,400,0,0,1218,1203,321,614,0,-9000
476,-402,400,0,0,1218,1202,322,615,0,-9000
480,-402,400,0,0,1219,1201,323,613,0,-9000
484,-402,400,0,0,1217,1180,321,615,0,-9000
488,-402,400,0,0,1217,1179,321,613,0,-9000
492,-402,400,0,0,1218,1179,346,614,0,-9000
496,-402,400,0,0,1219,1178,346,615,0,-9000
500,-402,400,0,0,1217,1203,346,613,0,-9000
504,-402,400,0,0,1242,1201,345,613,0,-9000
508,-402,400,0,0,1241,1199,346,614,0,-9000
512,-402,400,0,0,1243,1201,346,616,0,-9000
516,-402,400,0,0,1243,1204,346,616,0,-9000
520,-402,400,0,0,1218,1202,345,612,0,-9000
524,-402,400,0,0,1217,1198,346,614,0,-9000
528,-402,400,0,0,1218,1199,347,615,0,-9000
532,-402,400,0,0,1219,1203,347,615,0,-9000
536,-402,400,0,0,1242,1203,346,615,0,-9000
540,-402,400,0,0,1242,1200,369,615,0,-9000
544,-402,400,0,0,1245,1200,370,616,0,-9000
548,-402,400,0,0,1243,1202,369,615,0,-9000
552,-402,400,0,0,1242,1203,368,616,0,-9000
556,-402,400,0,0,1242,1201,370,615,0,-9000
560,-402,400,0,0,1244,1203,369,616,0,-9000
564,-402,400,0,0,1242,1204,369,615,0,-9000
568,-402,400,0,0,1219,1204,368,613,0,-9000
572,-402,400,0,0,1220,1202,392,614,0,-9000
576,-402,400,0,0,1220,1204,394,615,0,-9000
580,-402,400,0,0,1221,1205,393,615,0,-9000
584,-402,400,0,0,1242,1203,391,615,0,-9000
588,-402,400,0,0,1242,1204,393,614,0,-9000
592,-402,400,0,0,1245,1202,395,616,0,-9000
596,-402,400,0,0,1244,1203,393,617,0,-9000
600,-402,400,0,0,1243,1204,392,615,0,-9000
604,-402,400,0,0,1242,1201,370,614,0,-9000
608,-402,400,0,0,1241,1202,369,615,0,-9000
612,-402,400,0,0,1242,1202,368,615,0,-9000
616,-402,400,0,0,1220,1204,368,617,0,-9000
620,-402,400,0,0,1219,1201,370,613,0,-9000
624,-402,400,0,0,1217,1200,370,614,0,-9000
628,-402,400,0,0,1217,1203,368,615,0,-9000
632,-402,400,0,0,1219,1203,368,614,0,-9000
636,-402,400,0,0,1220,1202,369,616,0,-9000
640,-402,400,0,0,1218,1204,369,614,0,-9000
644,-402,400,0,0,1216,1202,367,614,0,-9000
648,-402,400,0,0,1240,1201,367,616,0,-9000
652,-402,400,0,0,1242,1200,368,614,0,-9000
656,-402,400,0,0,1240,1200,370,615,0,-9000
660,-402,400,0,0,1241,1203,368,615,0,-9000
664,-402,400,0,0,1243,1202,368,613,0,-9000
668,-402,400,0,0,1241,1197,369,615,0,-9000
672,-402,400,0,0,1239,1198,368,613,0,-9000
676,-402,400,0,0,1242,1202,369,615,0,-9000
680,-402,400,0,0,1218,1203,368,615,0,-9000
684,-402,400,0,0,1219,1201,370,615,0,-9000
688,-402,400,0,0,1217,1201,369,614,0,-9000
692,-402,400,0,0,1217,1202,369,614,0,-9000
696,-402,400,0,0,1221,1204,370,615,0,-9000
700,-402,400,0,0,1218,1202,369,615,0,-9000
704,-402,400,0,0,1216,1202,369,614,0,-9000
708,-402,400,0,0,1216,1200,367,614,0,-9000
