# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-24 20:43:14
# test: turn 4
# period_ms=8 samples=280 capacity=320 result=OK build="Sep 24 2026 20:36:30"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=405 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=400 fast=500 accel=3000 turn=500 turn_accel=5000 kp=0.50 ki=8.00
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168 center_l=89.0 center_r=7@D INFO front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=280
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,146,-147,911,997,1205,472,0,0
8,0,-1,212,-208,887,995,1206,472,0,20
16,2,-4,248,-191,888,994,1208,471,0,72
24,6,-7,240,-262,889,999,1208,472,0,156
32,11,-12,253,-275,887,997,1207,496,0,272
40,17,-18,299,-297,914,999,1189,495,0,420
48,25,-26,312,-310,912,995,1184,521,0,600
56,35,-37,313,-281,962,999,1145,519,0,812
64,46,-48,328,-322,962,968,1143,542,0,1056
72,59,-61,335,-328,986,968,1071,544,0,1332
80,73,-75,378,-372,987,949,1074,591,0,1640
88,89,-91,383,-377,1010,943,1002,591,0,1980
96,106,-108,391,-386,1010,898,1000,638,0,2352
104,124,-127,274,-263,1034,902,914,637,0,2750
112,142,-145,274,-262,1031,831,908,683,0,3150
120,160,-163,302,-266,1034,831,788,684,0,3550
128,178,-181,273,-261,1033,762,785,731,0,3950
136,195,-199,279,-263,987,768,810,729,0,4350
144,212,-217,314,-269,985,627,809,753,0,4750
152,230,-235,285,-265,913,622,937,753,0,5150
160,248,-253,285,-265,912,606,931,729,0,5550
168,266,-271,285,-264,818,608,980,731,0,5950
176,284,-289,284,-264,817,760,978,706,0,6350
184,301,-307,130,-104,676,759,1003,707,0,6744
192,317,-322,158,-136,676,829,1004,660,0,7108
200,332,-336,90,-122,581,829,1004,659,0,7440
208,344,-348,117,-100,581,875,1003,567,0,7740
216,356,-360,74,-56,652,874,979,566,0,8008
224,367,-370,62,-49,652,901,981,450,0,8244
232,377,-379,17,-33,722,898,955,449,0,8448
240,385,-387,0,9,724,900,956,347,0,8620
248,392,-393,-44,24,771,896,935,345,0,8760
256,396,-398,-24,59,769,900,935,275,0,8868
264,400,-401,-67,72,795,898,911,273,0,8944
272,402,-402,-71,47,793,898,910,229,0,8988
280,402,-403,60,-31,817,898,911,226,0,9000
288,402,-404,22,12,818,898,910,204,0,9000
296,402,-404,0,0,815,896,911,203,0,9000
304,402,-404,0,0,814,899,908,227,0,9000
312,402,-403,0,0,804,896,910,229,0,9000
320,402,-403,0,0,792,897,908,228,0,9000
328,402,-403,0,0,807,899,912,227,0,9000
336,402,-403,0,0,814,899,907,227,0,9000
344,402,-403,0,0,807,898,912,227,0,9000
352,402,-403,0,0,793,898,907,229,0,9000
360,402,-403,0,0,793,901,889,227,0,9000
368,402,-403,0,0,792,899,886,229,0,9000
376,402,-403,0,0,793,897,911,226,0,9000
384,402,-403,0,0,793,901,911,228,0,9000
392,402,-403,0,0,794,897,885,227,0,9000
400,402,-404,193,-165,794,906,885,227,0,9012
408,405,-407,195,-167,794,905,887,227,0,9056
416,409,-411,205,-202,793,896,885,227,0,9132
424,414,-416,248,-245,794,896,887,227,0,9240
432,419,-421,270,-268,793,897,884,228,0,9380
440,426,-429,286,-279,793,892,883,228,0,9552
448,434,-438,335,-299,818,896,886,134,0,9756
456,444,-449,349,-309,817,892,862,133,0,9992
464,456,-461,366,-350,843,873,864,54,0,10260
472,470,-475,373,-357,839,869,807,53,0,10560
480,485,-490,387,-397,891,851,808,28,0,10892
488,502,-507,393,-403,889,849,760,28,0,11256
496,520,-526,252,-257,914,806,763,28,0,11650
504,538,-543,259,-293,912,804,646,27,0,12050
512,556,-561,283,-268,912,758,646,28,0,12450
520,573,-578,296,-305,913,758,646,28,0,12850
528,591,-596,292,-276,939,708,644,28,0,13250
536,608,-614,328,-283,940,713,785,27,0,13650
544,627,-632,292,-277,888,603,788,54,0,14050
552,645,-650,292,-277,888,598,867,54,0,14450
560,664,-667,259,-277,818,482,864,43,0,14850
568,682,-685,259,-277,817,481,913,43,0,15250
576,700,-703,169,-136,697,418,911,274,0,15648
584,717,-719,129,-125,700,412,914,274,0,16020
592,732,-734,91,-112,554,247,910,416,0,16360
600,744,-747,124,-115,552,245,913,418,0,16668
608,757,-759,77,-73,385,125,912,563,0,16944
616,768,-770,66,-61,384,122,893,565,0,17188
624,779,-780,11,-11,163,465,887,707,0,17400
632,787,-789,-2,6,164,460,866,708,0,17580
640,793,-795,-7,11,31,29,862,777,0,17728
648,798,-800,-16,21,29,28,847,778,0,17844
656,802,-804,-62,67,27,26,840,852,0,17928
664,804,-806,-70,75,28,28,813,854,0,17980
672,804,-806,-91,97,27,269,810,875,0,18000
680,803,-805,71,-66,27,272,815,878,0,18000
688,803,-805,43,-38,28,26,815,853,0,18000
696,804,-805,34,-34,27,25,813,853,0,18000
704,803,-805,44,-38,28,41,816,855,0,18000
712,803,-805,55,-47,27,42,814,852,0,18000
720,803,-805,67,-56,29,42,812,853,0,18000
728,803,-805,79,-65,27,40,813,853,0,18000
736,804,-805,8,-33,28,28,810,830,0,18000
744,803,-805,46,-41,27,27,813,829,0,18000
752,803,-805,57,-50,28,27,810,853,0,18000
760,803,-805,69,-59,27,26,813,852,0,18000
768,804,-805,11,-36,28,27,810,854,0,18000
776,803,-805,49,-45,28,26,812,852,0,18000
784,803,-805,61,-54,193,196,816,855,0,18000
792,804,-805,14,-39,192,197,812,853,0,18000
800,803,-805,54,-48,267,26,812,854,0,18000
808,804,-805,16,-41,265,27,812,854,0,18000
816,803,-805,55,-50,28,64,812,852,0,18000
824,803,-805,83,-53,27,64,813,852,0,18000
832,803,-805,60,-54,27,26,813,854,0,18000
840,803,-805,84,-55,27,25,812,852,0,18000
848,804,-805,20,-45,27,25,810,853,0,18000
856,803,-805,58,-54,28,26,814,852,0,18000
864,803,-805,87,-58,27,26,817,853,0,18000
872,804,-805,23,-48,28,27,812,850,0,18000
880,803,-805,0,0,26,225,812,854,0,18000
888,803,-805,0,0,26,221,810,852,0,18000
896,803,-805,0,0,28,249,812,855,0,18000
904,803,-805,0,0,28,250,809,852,0,18000
912,803,-805,0,0,28,29,811,855,0,18000
920,803,-805,0,0,28,28,810,851,0,18000
928,803,-805,0,0,28,56,811,853,0,18000
936,803,-805,0,0,28,56,808,850,0,18000
944,803,-805,0,0,26,29,811,854,0,18000
952,803,-805,0,0,28,28,810,851,0,18000
960,803,-805,0,0,28,30,809,853,0,18000
968,803,-805,0,0,29,30,808,850,0,18000
976,803,-805,167,-168,28,27,813,852,0,18002
984,804,-806,220,-221,27,26,810,852,0,18030
992,807,-810,193,-190,92,26,809,852,0,18090
1000,810,-814,241,-209,90,26,809,852,0,18182
1008,816,-819,226,-249,27,68,812,855,0,18306
1016,823,-826,267,-265,29,67,811,851,0,18462
1024,831,-834,316,-314,27,28,812,900,0,18650
1032,841,-844,327,-324,28,28,762,896,0,18870
1040,852,-856,339,-332,25,43,760,943,0,19122
1048,866,-870,335,-304,27,44,740,944,0,19406
1056,880,-884,357,-375,76,43,738,1038,0,19722
1064,896,-901,387,-352,75,44,717,1040,0,20070
1072,913,-918,403,-393,115,416,715,1133,0,20450
1080,931,-937,271,-231,116,416,648,1128,0,20850
1088,949,-954,282,-295,26,667,648,1218,0,21250
1096,967,-973,271,-230,27,665,555,1218,0,21650
