# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-26 16:32:17
# test: run
# period_ms=8 samples=231 capacity=320 result=OK build="Sep 26 2026 15:32:51"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=403 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=600 fast=900 curve=480 accel=3000 turn=500 turn_accel=5000 kp=0.70 ki=8.00
# curve_r=70.0 curve_ramp=30.0 curve_angle=90.00 curve_slip=2.00 curve_len=140.0 curve_vmax=479
# curve_pre=4.5 curve_post=4.5 curve_pre_adj=0.0 curve_post_adj=0.0
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130
# lane_mm=168 center_l=89.0 center_r=76.0
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=231
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,176,177,72,27,904,706,0,0
8,2,1,179,218,136,28,907,699,1,3
16,4,5,271,217,134,27,906,696,4,4
24,10,10,240,283,112,28,908,699,9,4
32,17,16,254,311,110,67,906,695,16,2
40,25,25,302,303,111,67,907,720,25,-9
48,34,34,344,360,109,104,907,718,36,-27
56,44,44,367,394,33,105,907,721,49,-43
64,57,57,352,430,34,104,907,720,63,-59
72,71,71,410,473,87,114,903,720,80,-67
80,88,88,439,461,86,104,904,720,98,-69
88,107,106,408,535,135,104,902,720,119,-72
96,128,127,385,569,134,128,927,723,141,-73
104,150,149,474,548,43,128,923,719,165,-55
112,174,173,536,551,43,159,928,721,192,-34
120,200,199,541,584,25,153,925,744,220,-27
128,228,228,572,560,25,103,925,746,250,-25
136,258,257,550,644,23,98,925,743,282,-41
144,289,289,565,666,24,123,922,745,315,-58
152,322,323,601,663,34,122,924,747,351,-63
160,356,358,660,669,34,123,913,744,389,-61
168,392,396,656,706,70,143,901,746,428,-81
176,429,435,707,744,69,121,899,743,470,-97
184,468,477,725,709,70,120,900,722,513,-103
192,509,518,737,765,71,145,901,721,559,-103
200,552,562,787,753,113,144,901,723,606,-85
208,596,607,813,796,113,146,900,720,655,-64
216,643,653,820,830,114,146,901,722,706,-53
224,691,702,891,797,113,145,902,722,759,-47
232,741,752,913,817,138,144,901,722,814,-42
240,792,803,964,863,137,147,899,722,871,-39
248,846,857,955,859,115,143,901,723,930,-37
256,900,912,1000,892,113,169,903,728,991,-36
264,958,968,977,974,57,168,905,730,1053,-35
272,1016,1026,1000,959,56,194,903,724,1118,-37
280,1076,1086,1000,955,150,193,904,728,1184,-38
288,1136,1147,1000,952,135,171,901,727,1253,-40
296,1199,1209,1000,963,114,170,903,727,1323,-42
304,1262,1273,976,930,113,148,903,729,1395,-43
312,1326,1337,982,935,113,147,903,728,1467,-45
320,1391,1401,944,954,115,170,903,724,1539,-47
328,1456,1466,979,945,114,171,903,728,1611,-50
336,1521,1532,957,914,117,195,903,723,1683,-53
344,1587,1598,953,910,163,194,904,726,1755,-56
352,1653,1664,756,714,164,222,902,723,1827,-60
360,1717,1728,729,690,217,220,905,727,1896,-64
368,1780,1791,664,671,214,221,904,726,1964,-68
376,1841,1853,681,595,240,220,901,728,2030,-73
384,1902,1913,610,575,238,252,904,726,2094,-76
392,1960,1971,598,527,264,248,926,727,2156,-69
400,2017,2028,539,495,288,252,926,728,2216,-56
408,2072,2082,546,428,287,245,927,226,2274,-24
416,2124,2134,576,371,287,324,927,226,2331,20
424,2174,2183,488,437,311,323,903,29,2385,23
432,2223,2230,446,431,309,342,906,28,2437,10
440,2270,2275,391,440,360,345,904,27,2488,-14
448,2312,2319,457,364,358,391,902,28,2537,-39
456,2354,2361,371,384,360,392,909,27,2583,-50
464,2394,2401,363,329,359,439,903,27,2628,-55
472,2432,2438,296,364,408,440,907,25,2671,-59
480,2467,2474,320,335,405,485,903,27,2712,-62
488,2501,2508,708,316,457,488,904,27,2751,-64
496,2536,2540,684,258,457,507,902,27,2789,-37
504,2575,2570,660,259,480,507,903,25,2828,31
512,2613,2599,761,219,479,534,902,27,2866,140
520,2653,2626,790,200,503,528,900,274,2904,290
528,2696,2650,810,191,506,576,901,211,2943,481
536,2740,2673,836,175,559,579,856,27,2981,714
544,2786,2694,852,195,556,604,854,24,3019,987
552,2834,2714,699,330,608,607,802,26,3058,1299
560,2882,2734,716,295,605,604,799,31,3096,1620
568,2930,2754,722,295,654,604,736,27,3135,1940
576,2979,2775,724,290,652,603,730,26,3173,2261
584,3028,2796,701,261,725,605,593,26,3211,2582
592,3077,2817,703,257,726,604,589,27,3250,2903
600,3127,2837,686,296,770,608,596,27,3288,3224
608,3176,2858,688,291,771,558,592,29,3326,3545
616,3226,2878,671,331,817,557,756,68,3365,3866
624,3276,2900,654,262,816,534,754,66,3403,4187
632,3325,2921,690,248,840,534,858,29,3441,4508
640,3374,2941,715,275,841,511,856,28,3480,4829
648,3424,2962,675,282,865,510,972,37,3518,5150
656,3472,2983,719,266,862,437,972,33,3556,5471
664,3522,3004,724,229,839,437,1063,42,3595,5792
672,3571,3024,714,265,842,368,1063,42,3633,6112
680,3620,3045,726,226,769,366,1109,57,3671,6433
688,3670,3065,674,275,769,250,1110,55,3710,6754
696,3718,3085,716,265,675,249,1179,26,3748,7075
704,3768,3105,664,314,674,150,1178,28,3787,7396
712,3816,3126,718,262,530,154,1181,35,3825,7717
720,3866,3146,477,477,528,32,1177,34,3863,8033
728,3912,3169,509,447,312,33,1181,29,3902,8313
736,3957,3195,495,455,310,26,1176,28,3940,8552
744,4001,3221,450,547,139,27,1133,28,3978,8751
752,4044,3248,393,551,138,79,1128,28,4017,8908
760,4084,3277,369,578,74,147,1064,28,4055,9024
768,4123,3308,330,640,71,71,1060,36,4093,9099
776,4160,3341,267,676,90,26,1018,28,4132,9133
784,4194,3377,661,633,88,23,1013,25,4171,9135
792,4232,3414,640,665,113,23,1017,32,4211,9135
800,4271,3454,731,658,110,23,1006,26,4253,9135
808,4311,3495,756,674,88,26,1010,27,4298,9135
816,4354,3537,726,742,86,25,1006,23,4344,9135
824,4398,3581,781,752,69,121,1009,25,4392,9135
832,4443,3625,916,692,68,122,1014,23,4442,9197
840,4489,3669,972,723,21,61,1014,31,4494,9297
848,4540,3715,988,728,22,61,1015,30,4548,9404
856,4592,3762,1000,647,21,51,1017,23,4604,9513
864,4648,3809,1000,718,23,49,1015,23,4662,9627
872,4706,3857,805,1000,21,25,993,23,4722,9598
880,4764,3909,784,1000,23,23,991,22,4783,9547
888,4822,3964,659,1000,23,25,949,25,4847,9480
896,4878,4021,659,1000,24,26,948,25,4912,9377
904,4934,4080,689,1000,23,26,922,24,4980,9271
912,4989,4141,740,1000,25,27,926,25,5049,9160
920,5044,4202,723,1000,24,83,921,24,5120,9067
928,5099,4266,857,1000,38,79,923,24,5192,9007
936,5156,4330,952,1000,26,194,922,24,5264,8970
944,5216,4396,977,1000,26,188,927,23,5336,8954
