# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-23 21:30:45
# test: turn 4
# period_ms=5 samples=384 capacity=384 result=OK build="Sep 23 2026 19:10:31"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=140 ticks_per_turn=392 turn_still_ms=20
# spd=150 fast=220 turn=140 kp=2.00 ki=1.50 kd=30.00 ke=0.00 pd_max=150 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=0 side_yaw_doubt_mm=20 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=384
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
285,166,-185,140,-140,216,616,595,797
290,170,-190,140,-140,215,664,595,797
295,175,-195,140,-140,215,666,594,797
300,179,-200,140,-140,264,666,549,799
305,184,-204,140,-140,264,665,548,796
310,188,-209,140,-140,263,687,549,799
315,192,-214,140,-140,311,688,502,798
320,196,-219,140,-140,311,688,504,798
325,201,-224,140,-140,309,735,502,798
330,205,-228,140,-140,310,732,456,799
335,210,-233,140,-140,360,734,456,797
340,214,-239,140,-140,360,780,456,799
345,218,-243,140,-140,358,780,455,798
350,222,-248,140,-140,407,779,419,797
355,226,-253,140,-140,407,827,416,774
360,230,-258,140,-140,405,826,417,775
365,235,-263,140,-140,457,825,371,773
370,240,-268,140,-140,455,841,370,774
375,244,-273,140,-140,455,849,370,751
380,248,-278,140,-140,504,849,324,750
385,252,-283,140,-140,503,848,323,749
390,257,-288,140,-140,503,873,323,703
395,261,-293,140,-140,518,873,254,705
400,265,-298,140,-140,554,874,255,705
405,270,-303,140,-140,554,895,252,656
410,274,-308,140,-140,553,897,118,658
415,278,-313,140,-140,557,896,119,657
420,282,-318,140,-140,556,919,116,612
425,286,-323,140,-140,558,922,118,614
430,290,-328,140,-140,605,920,118,612
435,294,-332,140,-140,604,918,119,563
440,299,-338,140,-140,603,920,117,564
445,303,-343,140,-140,626,919,95,565
