# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-24 19:28:31
# test: turn 4
# period_ms=10 samples=217 capacity=384 result=OK build="Sep 24 2026 19:25:15"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=-5 ticks_per_turn=381 turn_still_ms=20
# spd=400 fast=400 turn=180 kp=2.00 ki=0.50 kd=30.00 ke=0.00 pd_max=80 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=217
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
0,0,0,0,0,987,966,910,728
10,0,0,40,-40,987,966,911,707
20,0,0,80,-80,987,969,908,705
30,0,-1,120,-120,986,965,910,704
40,1,-1,160,-160,987,969,908,732
50,4,-5,180,-180,988,966,909,734
60,10,-9,180,-180,995,968,888,731
70,16,-14,180,-180,987,967,885,735
80,23,-22,180,-180,1017,968,885,728
90,31,-31,180,-180,1011,944,884,759
100,39,-41,180,-180,1014,920,863,751
110,49,-51,180,-180,1035,918,810,779
120,59,-62,180,-180,1036,876,809,829
130,70,-73,180,-180,1034,875,763,831
140,80,-85,180,-180,1060,873,716,854
150,92,-97,180,-180,1057,829,716,857
160,104,-110,180,-180,1036,827,694,899
170,116,-122,180,-180,1032,758,692,926
180,128,-135,180,-180,1034,711,740,921
190,140,-148,180,-180,1035,714,842,948
200,152,-161,180,-180,1033,689,841,968
210,164,-174,180,-180,1010,688,911,968
220,176,-187,180,-180,966,666,956,969
230,189,-200,180,-180,961,827,955,970
240,202,-213,180,-180,916,827,979,968
250,214,-226,180,-180,912,919,978,948
260,227,-240,180,-180,843,966,1001,944
270,240,-254,180,-180,724,966,1002,947
280,253,-267,180,-180,726,1018,999,901
290,266,-281,180,-180,652,1017,999,900
300,279,-294,180,-180,702,1063,1002,854
310,292,-308,180,-180,701,1086,1000,856
320,305,-322,180,-180,773,1085,981,778
330,318,-335,180,-180,770,1086,978,684
340,332,-349,180,-180,845,1088,957,681
350,345,-363,180,-180,915,1089,934,569
360,358,-377,180,-180,914,1087,934,442
370,372,-390,180,-180,991,1088,912,444
380,382,-402,0,0,1032,1064,842,276
390,389,-409,0,0,1033,1043,845,187
400,395,-414,0,0,1081,1040,787,134
410,399,-419,0,0,1080,997,786,28
420,403,-423,0,0,1104,980,740,30
430,405,-426,0,0,1101,967,716,30
440,407,-426,0,0,1102,969,716,30
450,406,-425,0,0,1104,969,718,29
460,406,-425,0,0,1103,969,716,35
470,407,-425,0,0,1102,968,715,30
480,407,-425,0,0,1104,968,719,29
490,407,-425,16,-16,1100,967,714,26
500,407,-425,56,-56,1105,966,714,27
510,407,-425,96,-96,1107,968,738,28
520,408,-425,136,-136,1097,965,735,25
530,410,-426,176,-176,1102,966,716,26
540,416,-431,180,-180,1100,968,721,25
550,422,-437,180,-180,1099,967,739,26
560,428,-442,180,-180,1100,965,715,25
570,435,-450,180,-180,1099,946,714,66
580,444,-458,180,-180,1123,941,691,62
590,452,-468,180,-180,1124,920,692,27
600,462,-478,180,-180,1123,899,692,26
610,472,-489,180,-180,1146,897,692,28
620,484,-501,180,-180,1147,852,691,26
630,495,-513,180,-180,1148,806,809,27
640,507,-525,180,-180,1126,807,911,27
650,518,-538,180,-180,1127,785,910,27
660,530,-550,180,-180,1103,783,955,26
670,542,-564,180,-180,1079,711,1001,27
680,554,-577,180,-180,1079,643,1001,52
690,567,-591,180,-180,1033,642,1047,53
700,579,-605,180,-180,1031,579,1047,28
710,592,-618,180,-180,962,556,1046,109
720,605,-632,180,-180,886,555,1069,107
730,618,-646,180,-180,885,461,1066,180
740,631,-660,180,-180,816,460,1069,176
750,644,-674,180,-180,699,390,1071,272
760,657,-688,180,-180,697,320,1070,343
770,670,-702,180,-180,557,321,1048,344
780,684,-716,180,-180,557,275,1046,438
790,697,-730,180,-180,433,237,1024,495
800,710,-744,180,-180,288,196,1002,495
810,724,-758,180,-180,286,320,1001,590
820,737,-772,180,-180,114,320,980,588
830,751,-786,180,-180,27,28,933,635
840,764,-799,180,-180,27,30,934,705
850,777,-814,180,-180,26,30,887,706
860,788,-826,0,0,29,30,889,780
870,796,-833,0,0,32,30,864,830
880,802,-838,0,0,29,36,812,833
890,806,-844,0,0,30,57,810,878
900,810,-847,0,0,30,56,810,876
910,812,-850,0,0,29,37,789,900
920,812,-850,0,0,29,37,786,901
930,812,-850,0,0,28,38,789,900
940,812,-849,36,-36,27,36,784,900
950,812,-849,76,-76,28,34,784,898
960,813,-850,116,-116,27,391,787,897
970,816,-853,156,-156,28,274,786,900
980,820,-856,180,-180,29,275,788,899
990,825,-861,180,-180,28,224,787,899
1000,832,-868,180,-180,28,279,787,900
1010,839,-875,180,-180,27,275,765,896
1020,848,-885,180,-180,28,399,763,946
1030,857,-894,180,-180,27,392,745,968
1040,866,-905,180,-180,26,495,695,968
1050,876,-916,180,-180,26,535,697,994
1060,888,-927,180,-180,60,539,647,992
1070,899,-939,180,-180,138,645,649,1012
1080,911,-951,180,-180,137,646,599,1037
1090,922,-964,180,-180,240,737,557,1033
1100,934,-976,180,-180,238,831,552,1058
1110,946,-989,180,-180,310,828,511,1083
1120,958,-1002,180,-180,382,900,462,1081
1130,970,-1015,180,-180,381,968,464,1083
1140,983,-1029,180,-180,479,971,424,1081
1150,996,-1042,180,-180,548,1043,425,1058
1160,1008,-1055,180,-180,551,1043,375,1038
1170,1020,-1069,180,-180,604,1086,238,1034
1180,1033,-1082,180,-180,601,1135,233,1012
1190,1046,-1096,180,-180,697,1131,330,945
1200,1059,-1110,180,-180,792,1160,259,943
1210,1072,-1123,180,-180,791,1180,261,877
1220,1084,-1137,180,-180,864,1183,236,878
1230,1098,-1151,180,-180,862,1180,236,775
1240,1111,-1165,180,-180,939,1182,234,614
1250,1124,-1179,180,-180,1009,1156,214,611
1260,1136,-1193,180,-180,1010,1161,212,520
1270,1150,-1207,180,-180,1057,1157,465,568
1280,1163,-1221,180,-180,1103,1115,507,565
1290,1176,-1235,180,-180,1104,1101,511,637
1300,1189,-1249,0,0,1170,1084,577,636
1310,1198,-1258,0,0,1172,1041,577,706
1320,1204,-1265,0,0,1195,1040,693,755
1330,1208,-1270,0,0,1219,970,811,754
1340,1212,-1275,0,0,1218,921,809,777
1350,1216,-1279,0,0,1218,922,843,802
1360,1218,-1282,0,0,1241,923,862,802
1370,1219,-1282,0,0,1240,921,864,831
1380,1218,-1283,0,0,1242,899,889,833
1390,1218,-1282,0,0,1240,899,887,802
1400,1218,-1282,0,0,1239,896,863,831
1410,1218,-1282,12,-12,1219,898,867,831
1420,1218,-1282,52,-52,1216,899,859,800
1430,1218,-1283,92,-92,1216,895,864,831
1440,1220,-1285,132,-132,1242,899,862,829
1450,1222,-1289,172,-172,1237,898,860,830
1460,1226,-1294,180,-180,1216,894,857,831
1470,1231,-1301,180,-180,1217,895,864,832
1480,1238,-1308,180,-180,1215,896,883,832
1490,1245,-1316,180,-180,1241,875,909,831
1500,1254,-1326,180,-180,1243,829,907,854
1510,1263,-1336,180,-180,1220,830,955,853
1520,1273,-1347,180,-180,1217,781,951,853
1530,1284,-1358,180,-180,1216,781,1002,877
1540,1294,-1370,180,-180,1194,711,1043,877
1550,1306,-1383,180,-180,1195,691,1045,875
1560,1317,-1396,180,-180,1148,687,1067,877
1570,1329,-1410,180,-180,1102,713,1114,876
1580,1341,-1423,180,-180,1106,813,1113,877
1590,1353,-1437,180,-180,1032,825,1117,855
1600,1365,-1450,180,-180,961,898,1110,852
1610,1377,-1465,180,-180,963,897,1137,830
1620,1390,-1478,180,-180,841,943,1135,819
1630,1402,-1493,180,-180,837,993,1136,797
1640,1415,-1506,180,-180,698,992,1111,728
1650,1428,-1521,180,-180,698,1016,1115,727
1660,1441,-1534,180,-180,698,1017,1109,633
1670,1454,-1549,180,-180,747,1017,1094,543
1680,1467,-1563,180,-180,793,1015,1088,541
1690,1480,-1577,180,-180,792,1017,1048,520
1700,1493,-1591,180,-180,863,1016,1022,566
1710,1506,-1605,180,-180,862,1019,1024,565
1720,1520,-1619,180,-180,911,1015,954,636
1730,1533,-1634,180,-180,963,967,910,634
1740,1546,-1648,180,-180,961,966,906,704
1750,1560,-1662,180,-180,1008,967,862,777
1760,1573,-1676,180,-180,1016,920,859,775
1770,1586,-1690,0,0,1031,921,786,830
1780,1595,-1699,0,0,1056,877,718,875
1790,1601,-1705,0,0,1056,829,717,877
1800,1606,-1710,0,0,1056,831,695,901
1810,1610,-1714,0,0,1056,807,693,899
1820,1612,-1718,0,0,1057,805,693,921
1830,1614,-1718,0,0,1057,785,693,924
1840,1614,-1718,0,0,1055,784,691,922
1850,1614,-1717,0,0,1056,783,692,922
1860,1614,-1717,0,0,1057,785,695,946
1870,1614,-1717,0,0,1056,784,693,946
1880,1614,-1717,0,0,1056,781,695,946
1890,1614,-1717,0,0,1054,785,694,945
1900,1614,-1717,0,0,1057,782,694,925
1910,1614,-1717,0,0,1055,785,693,945
1920,1614,-1717,0,0,1055,783,693,945
1930,1614,-1717,0,0,1057,785,695,925
1940,1614,-1717,0,0,1056,784,694,945
1950,1614,-1717,0,0,1057,785,696,947
1960,1614,-1717,0,0,1056,784,695,924
1970,1614,-1717,0,0,1055,785,694,922
1980,1614,-1717,0,0,1053,783,694,947
1990,1614,-1717,0,0,1058,783,694,922
2000,1614,-1717,0,0,1054,783,692,923
2010,1614,-1717,0,0,1055,781,692,945
2020,1614,-1717,0,0,1056,783,692,923
2030,1614,-1717,0,0,1054,782,692,923
2040,1614,-1717,0,0,1052,781,692,923
2050,1614,-1717,0,0,1056,785,691,923
2060,1614,-1717,0,0,1051,782,690,945
2070,1614,-1717,0,0,1055,783,694,924
2080,1614,-1717,0,0,1053,782,691,922
2090,1614,-1717,0,0,1055,785,693,924
2100,1614,-1717,0,0,1056,783,671,946
2110,1614,-1717,0,0,1055,783,669,946
2120,1614,-1717,0,0,1056,783,693,923
2130,1614,-1717,0,0,1055,783,692,922
2140,1614,-1717,0,0,1054,783,694,921
2150,1614,-1717,0,0,1056,783,693,921
2160,1614,-1717,0,0,1054,784,693,921
