# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-24 19:15:22
# test: turn 4
# period_ms=10 samples=254 capacity=384 result=OK build="Sep 24 2026 19:07:50"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=140 ticks_per_turn=381 turn_still_ms=20
# spd=400 fast=400 turn=140 kp=2.00 ki=0.50 kd=30.00 ke=0.00 pd_max=80 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=254
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
0,0,0,0,0,886,873,902,728
10,0,0,40,-40,887,898,883,730
20,1,0,80,-80,887,898,881,726
30,1,0,120,-120,889,898,905,729
40,1,-1,140,-140,886,899,906,729
50,3,-2,140,-140,886,896,903,726
60,7,-6,140,-140,887,896,881,730
70,11,-9,140,-140,885,897,905,728
80,16,-15,140,-140,886,895,901,726
90,22,-20,140,-140,886,874,882,752
100,27,-27,140,-140,885,876,881,752
110,35,-34,140,-140,913,876,857,777
120,42,-42,140,-140,911,853,837,777
130,49,-50,140,-140,910,844,837,798
140,57,-59,140,-140,913,829,782,830
150,65,-68,140,-140,910,806,732,828
160,73,-77,140,-140,913,806,736,855
170,82,-87,140,-140,911,785,688,901
180,91,-96,140,-140,939,758,686,899
190,99,-105,140,-140,940,759,665,923
200,108,-115,140,-140,937,714,664,921
210,117,-125,140,-140,912,712,663,943
220,126,-135,140,-140,912,665,663,968
230,135,-144,140,-140,912,643,734,967
240,144,-154,140,-140,887,639,731,968
250,153,-164,140,-140,886,617,805,991
260,163,-174,140,-140,864,714,802,991
270,171,-184,140,-140,839,709,834,992
280,181,-193,140,-140,840,830,859,994
290,191,-204,140,-140,819,826,857,992
300,199,-213,140,-140,769,876,882,992
310,209,-223,140,-140,769,943,885,994
320,219,-233,140,-140,723,945,905,972
330,227,-243,140,-140,722,995,904,968
340,237,-253,140,-140,651,1043,906,971
350,247,-263,140,-140,630,1038,904,945
360,256,-272,140,-140,626,1064,926,945
370,266,-283,140,-140,629,1061,928,901
380,275,-293,140,-140,698,1083,926,853
390,285,-303,140,-140,697,1084,927,852
400,295,-313,140,-140,747,1084,905,802
410,304,-323,140,-140,743,1106,904,752
420,314,-333,140,-140,815,1108,901,752
430,323,-344,140,-140,864,1106,882,682
