# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-23 23:02:56
# test: noise 2000
# period_ms=10 samples=200 capacity=384 result=OK build="Sep 23 2026 22:39:45"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=140 ticks_per_turn=390 turn_still_ms=20
# spd=250 fast=350 turn=140 kp=2.00 ki=0.50 kd=30.00 ke=0.00 pd_max=80 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=200
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
640,0,0,0,0,1076,1015,883,704
650,0,0,0,0,1076,1039,885,727
660,0,0,0,0,1079,1039,882,726
670,0,0,0,0,1078,1038,885,726
680,0,0,0,0,1078,1041,886,727
690,0,0,0,0,1077,1039,886,726
700,0,0,0,0,1080,1039,886,728
710,0,0,0,0,1078,1017,884,727
720,0,0,0,0,1080,1020,889,728
730,0,0,0,0,1079,1039,886,728
740,0,0,0,0,1080,1040,886,726
750,0,0,0,0,1078,1038,885,726
760,0,0,0,0,1054,1017,862,704
770,0,0,0,0,1053,1016,861,702
780,0,0,0,0,1077,1036,863,728
790,0,0,0,0,1077,1040,862,728
800,0,0,0,0,1077,1038,884,725
810,0,0,0,0,1054,1039,884,727
820,0,0,0,0,1054,1038,882,726
830,0,0,0,0,1051,1038,862,727
840,0,0,0,0,1056,1040,866,727
850,0,0,0,0,1053,1039,884,728
860,0,0,0,0,1052,1039,886,728
870,0,0,0,0,1055,1016,885,726
880,0,0,0,0,1053,1017,886,726
890,0,0,0,0,1055,1040,886,706
900,0,0,0,0,1078,1040,887,704
910,0,0,0,0,1078,1037,885,726
920,0,0,0,0,1077,1040,885,728
930,0,0,0,0,1076,1038,884,726
940,0,0,0,0,1079,1041,887,728
950,0,0,0,0,1056,1038,884,727
960,0,0,0,0,1054,1038,885,726
970,0,0,0,0,1077,1039,885,727
980,0,0,0,0,1078,1038,883,726
990,0,0,0,0,1077,1016,886,727
1000,0,0,0,0,1077,1017,885,704
1010,0,0,0,0,1075,1014,884,703
1020,0,0,0,0,1076,1037,885,726
1030,0,0,0,0,1079,1039,884,727
1040,0,0,0,0,1074,1036,885,724
1050,0,0,0,0,1080,1041,886,726
1060,0,0,0,0,1075,1039,886,728
1070,0,0,0,0,1052,1039,886,729
1080,0,0,0,0,1056,1039,885,726
1090,0,0,0,0,1055,1042,886,727
1100,0,0,0,0,1079,1042,886,727
1110,0,0,0,0,1077,1016,885,727
1120,0,0,0,0,1080,1016,887,705
1130,0,0,0,0,1054,1039,885,728
1140,0,0,0,0,1054,1039,885,727
1150,0,0,0,0,1057,1042,887,729
1160,0,0,0,0,1053,1039,883,725
1170,0,0,0,0,1053,1036,882,725
1180,0,0,0,0,1076,1040,886,728
1190,0,0,0,0,1078,1039,885,726
1200,0,0,0,0,1078,1038,887,729
1210,0,0,0,0,1078,1039,885,727
1220,0,0,0,0,1080,1042,887,729
1230,0,0,0,0,1079,1019,888,730
1240,0,0,0,0,1079,1040,886,706
1250,0,0,0,0,1077,1040,887,706
1260,0,0,0,0,1075,1039,884,727
1270,0,0,0,0,1077,1037,885,727
1280,0,0,0,0,1075,1039,886,727
1290,0,0,0,0,1079,1038,885,728
1300,0,0,0,0,1077,1036,883,726
1310,0,0,0,0,1079,1040,886,727
1320,0,0,0,0,1076,1039,884,728
1330,0,0,0,0,1079,1039,885,727
1340,0,0,0,0,1080,1040,885,728
1350,0,0,0,0,1077,1039,883,726
1360,0,0,0,0,1082,1019,889,705
1370,0,0,0,0,1078,1039,885,704
1380,0,0,0,0,1078,1039,886,705
1390,0,0,0,0,1076,1039,886,729
1400,0,0,0,0,1079,1040,884,728
1410,0,0,0,0,1078,1038,888,729
1420,0,0,0,0,1077,1040,886,728
1430,0,0,0,0,1079,1036,885,727
1440,0,0,0,0,1076,1040,885,727
1450,0,0,0,0,1079,1039,883,727
1460,0,0,0,0,1077,1040,885,725
1470,0,0,0,0,1077,1016,884,726
1480,0,0,0,0,1077,1015,883,706
1490,0,0,0,0,1075,1041,887,703
1500,0,0,0,0,1079,1039,885,728
1510,0,0,0,0,1077,1038,882,725
1520,0,0,0,0,1077,1039,887,727
1530,0,0,0,0,1054,1039,884,727
1540,0,0,0,0,1056,1038,885,727
1550,0,0,0,0,1077,1040,887,728
1560,0,0,0,0,1077,1040,886,705
1570,0,0,0,0,1079,1040,887,703
1580,0,0,0,0,1078,1039,885,727
1590,0,0,0,0,1080,1044,887,726
1600,0,0,0,0,1055,1018,887,703
1610,0,0,0,0,1079,1040,885,727
1620,0,0,0,0,1078,1041,887,727
1630,0,0,0,0,1054,1040,885,727
1640,0,0,0,0,1055,1038,884,727
1650,0,0,0,0,1054,1039,885,725
1660,0,0,0,0,1055,1039,885,727
1670,0,0,0,0,1051,1036,885,728
1680,0,0,0,0,1053,1040,886,727
1690,0,0,0,0,1053,1039,883,727
1700,0,0,0,0,1051,1037,885,726
1710,0,0,0,0,1055,1016,885,726
1720,0,0,0,0,1079,1016,885,704
1730,0,0,0,0,1078,1041,886,700
1740,0,0,0,0,1078,1039,885,727
1750,0,0,0,0,1080,1041,887,722
1760,0,0,0,0,1080,1040,886,704
1770,0,0,0,0,1078,1041,886,727
1780,0,0,0,0,1079,1040,886,727
1790,0,0,0,0,1081,1041,885,727
1800,0,0,0,0,1078,1039,883,726
1810,0,0,0,0,1077,1037,886,725
1820,0,0,0,0,1078,1039,885,726
1830,0,0,0,0,1077,1039,886,718
1840,0,0,0,0,1076,1039,886,703
1850,0,0,0,0,1077,1038,883,726
1860,0,0,0,0,1077,1039,885,726
1870,0,0,0,0,1077,1039,884,724
1880,0,0,0,0,1077,1040,885,727
1890,0,0,0,0,1076,1039,885,725
1900,0,0,0,0,1078,1040,884,729
1910,0,0,0,0,1074,1039,885,727
1920,0,0,0,0,1074,1038,884,721
1930,0,0,0,0,1056,1038,886,728
1940,0,0,0,0,1052,1037,882,723
1950,0,0,0,0,1076,1016,885,726
1960,0,0,0,0,1079,1015,886,726
1970,0,0,0,0,1052,1039,886,725
1980,0,0,0,0,1077,1038,884,728
1990,0,0,0,0,1081,1040,885,727
