# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-26 20:13:04
# test: curve -1 300
# period_ms=8 samples=188 capacity=320 result=OK build="Sep 26 2026 15:32:51"
# ticks_per_mm=9.05 cell_mm=180 turn_ticks=403 kv_l=1.04 kv_r=1.04 tau_ms=53.00 ks=25
# spd=600 fast=900 curve=300 accel=3000 turn=500 turn_accel=5000 kp=0.70 ki=8.00
# curve_r=70.0 curve_ramp=30.0 curve_angle=90.00 curve_slip=2.00 curve_len=140.0 curve_vmax=479
# curve_pre=4.5 curve_post=4.5 curve_pre_adj=0.0 curve_post_adj=0.0
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130
# lane_mm=168 center_l=89.0 center_r=76.0
# front_square_offset_mm=-15 side_yaw_doubt_mm=10 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=188
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr,ref_fwd,ref_rot
0,0,0,0,0,217,175,980,660,0,0
8,0,1,236,179,215,172,980,658,1,1
16,4,3,175,251,217,200,981,636,3,8
24,8,7,270,249,216,201,980,635,7,17
32,14,14,314,215,217,252,979,661,14,31
40,23,22,294,269,217,251,978,657,22,50
48,32,32,397,255,216,300,978,661,32,71
56,43,42,418,306,216,299,977,657,44,94
64,55,54,438,285,216,296,1000,660,58,120
72,70,67,447,373,216,292,998,660,74,151
80,88,82,485,349,217,297,999,659,91,188
88,108,98,510,366,217,293,999,659,111,228
96,130,116,535,380,216,294,999,638,133,272
104,153,135,412,252,216,298,1002,636,156,318
112,177,154,368,301,215,297,1002,637,180,366
120,200,173,373,302,217,295,1003,636,204,412
128,224,193,387,261,216,302,1001,659,228,461
136,248,211,371,308,242,300,1005,658,252,507
144,272,231,247,430,239,271,975,660,276,470
152,294,253,314,360,243,272,985,659,300,423
160,316,275,276,371,238,198,1002,683,324,383
168,337,299,287,328,267,195,1001,683,348,354
176,360,322,258,321,263,273,1002,683,372,337
184,382,346,294,299,266,273,1001,683,396,329
192,404,369,273,313,262,299,1025,682,420,336
200,426,391,315,293,264,297,1028,684,444,352
208,449,413,329,272,264,324,911,370,468,378
216,471,435,253,346,288,318,910,370,492,357
224,492,458,274,322,288,322,422,67,516,308
232,512,482,307,311,288,322,421,67,540,259
